time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 15.0 36.0 36.0 54.0 56.0 18.0 93.0 36.0 58.0 87.0 
1.523 173.0 262.0 262.0 89.0 42.0 252.0 47.0 304.0 126.0 131.0 
2.545 383.0 641.0 508.0 828.0 563.0 649.0 633.0 328.0 320.0 375.0 
3.551 843.0 652.0 1106.0 780.0 899.0 979.0 915.0 1042.0 1106.0 979.0 
4.647 635.0 810.0 277.0 270.0 649.0 386.0 328.0 1036.0 452.0 569.0 
5.649 1093.0 966.0 1029.0 1309.0 910.0 1500.0 1165.0 870.0 1365.0 918.0 
6.65 1694.0 751.0 879.0 951.0 959.0 503.0 823.0 479.0 1086.0 1006.0 
7.65 656.0 1376.0 1056.0 1048.0 1168.0 1504.0 1304.0 1488.0 648.0 800.0 
8.651 1062.0 951.0 1198.0 943.0 1070.0 815.0 759.0 695.0 1086.0 1046.0 
9.653 1181.0 854.0 670.0 1181.0 790.0 846.0 1245.0 1045.0 966.0 1205.0 
10.654 1334.0 887.0 1134.0 1214.0 943.0 1134.0 1070.0 1214.0 951.0 919.0 
11.654 600.0 1240.0 1256.0 600.0 1008.0 1072.0 936.0 792.0 1000.0 1016.0 
12.655 1118.0 1198.0 871.0 935.0 1182.0 935.0 1134.0 943.0 1118.0 1198.0 
13.656 871.0 615.0 1070.0 1518.0 871.0 927.0 1054.0 1190.0 1126.0 1118.0 
14.657 1150.0 1262.0 871.0 879.0 1198.0 807.0 1070.0 799.0 1014.0 863.0 
15.657 608.0 1056.0 992.0 864.0 1064.0 856.0 936.0 1256.0 936.0 800.0 
16.658 1182.0 1006.0 1070.0 663.0 751.0 879.0 991.0 823.0 1006.0 1142.0 
17.66 878.0 926.0 854.0 870.0 1181.0 982.0 758.0 654.0 1181.0 814.0 
18.661 1054.0 743.0 1006.0 1310.0 999.0 999.0 975.0 999.0 815.0 991.0 
19.662 1006.0 1190.0 1070.0 887.0 1070.0 1150.0 1206.0 1126.0 863.0 1382.0 
20.664 726.0 934.0 1061.0 1237.0 1117.0 1261.0 798.0 1133.0 1389.0 614.0 
21.665 1126.0 1070.0 1006.0 687.0 887.0 1046.0 935.0 871.0 1198.0 1334.0 
22.665 992.0 984.0 856.0 1328.0 1320.0 808.0 1184.0 1064.0 664.0 920.0 
23.666 1214.0 1014.0 1334.0 1142.0 887.0 999.0 871.0 1070.0 1334.0 1062.0 
24.666 1000.0 1072.0 1000.0 736.0 920.0 1008.0 1064.0 1056.0 1072.0 880.0 
25.666 1072.0 992.0 1000.0 984.0 944.0 1120.0 752.0 808.0 936.0 1056.0 
26.666 672.0 880.0 944.0 552.0 1104.0 888.0 1384.0 992.0 872.0 1000.0 
27.667 1174.0 719.0 1038.0 1502.0 615.0 783.0 935.0 927.0 719.0 799.0 
28.667 816.0 1392.0 1152.0 1080.0 928.0 1280.0 928.0 1008.0 1200.0 1056.0 
29.668 871.0 943.0 735.0 1070.0 1134.0 1318.0 743.0 807.0 735.0 951.0 
30.669 1062.0 927.0 1166.0 1062.0 863.0 935.0 1054.0 1318.0 1054.0 1206.0 
31.669 992.0 736.0 760.0 800.0 1136.0 816.0 1016.0 1136.0 880.0 1248.0 
32.67 1142.0 999.0 1046.0 1118.0 1014.0 1182.0 1174.0 927.0 991.0 815.0 
33.671 1054.0 1134.0 895.0 759.0 927.0 679.0 943.0 879.0 1134.0 863.0 
34.672 671.0 927.0 863.0 1046.0 935.0 1318.0 863.0 927.0 815.0 863.0 
35.673 1062.0 1062.0 991.0 1118.0 1198.0 743.0 1078.0 1198.0 1254.0 1054.0 
36.673 1328.0 744.0 1120.0 1016.0 712.0 936.0 1320.0 992.0 1064.0 944.0 
37.674 935.0 1270.0 935.0 983.0 1414.0 983.0 951.0 1006.0 815.0 1310.0 
38.675 1254.0 863.0 935.0 1078.0 847.0 1198.0 1110.0 1134.0 1446.0 751.0 
39.676 751.0 1190.0 1206.0 1006.0 1086.0 1014.0 823.0 1126.0 679.0 1062.0 
40.677 999.0 943.0 1270.0 727.0 1318.0 1062.0 1054.0 935.0 919.0 1262.0 
41.677 1008.0 936.0 936.0 824.0 616.0 816.0 936.0 944.0 880.0 752.0 
42.677 208.0 480.0 80.0 664.0 416.0 328.0 288.0 80.0 280.0 480.0 
43.679 71.0 0.0 135.0 7.0 0.0 7.0 0.0 135.0 135.0 0.0 
44.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
45.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
