time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 92.72727272727273 0.0 1020.0 307.5415714693189 153.0
2 0.0 0.0 0.0 0.0 0.0
3 139.45454545454547 0.0 1534.0 462.51840258228935 230.1
4 139.45454545454547 0.0 1534.0 462.51840258228935 230.1
5 92.81818181818181 0.0 1021.0 307.8430828138967 153.15
6 0.0 0.0 0.0 0.0 0.0
7 46.45454545454545 0.0 511.0 154.07229707923722 76.64999999999999
8 185.9090909090909 0.0 2045.0 616.5906996615266 306.75
9 46.45454545454545 0.0 511.0 154.07229707923722 76.64999999999999
10 0.0 0.0 0.0 0.0 0.0
11 139.63636363636363 0.0 1536.0 463.121425271445 230.4
12 92.81818181818181 0.0 1021.0 307.8430828138967 153.15
13 278.90909090909093 0.0 3068.0 925.0368051645787 460.2
14 0.0 0.0 0.0 0.0 0.0
15 41.09090909090909 0.0 452.0 136.28312774914914 67.79999999999998
16 139.45454545454547 0.0 1534.0 462.51840258228935 230.1
17 139.1818181818182 0.0 1021.0 330.0687256259878 164.20711768982483
18 186.1818181818182 0.0 1536.0 473.3011342014338 235.46434124937048
19 46.45454545454545 0.0 511.0 154.07229707923722 76.64999999999999
20 262.72727272727275 0.0 1534.0 585.8848164800128 291.4740159945651
21 366.6363636363636 0.0 2048.0 645.389072223457 321.07700945411835
22 320.3636363636364 0.0 1536.0 523.9616918682649 260.6676504670267
23 458.72727272727275 0.0 2043.0 659.3327067435819 328.01388004168354
24 1070.5454545454545 0.0 2560.0 1060.5828929071374 527.6333272263987
25 651.6363636363636 0.0 2048.0 690.38065916236 343.4600413439677
26 604.0909090909091 0.0 1534.0 597.0308961093144 297.0191205966377
27 743.7272727272727 0.0 3068.0 1151.697884942843 572.9624634301971
28 732.7272727272727 0.0 1926.0 678.1573697762328 337.37903165431015
29 605.0909090909091 0.0 1536.0 753.1163860314625 374.6706713902223
30 836.5454545454545 0.0 2557.0 893.6861153264455 444.60322873321553
31 790.0 0.0 2045.0 803.9475107244253 399.9588366319714
32 1109.909090909091 0.0 3068.0 1129.0494634466158 561.6950160006763
33 975.9090909090909 0.0 2557.0 774.0554830947784 385.0877406514001
34 861.3636363636364 0.0 2557.0 848.0092302242084 421.8792653117714
35 884.3636363636364 0.0 2560.0 889.4932571669414 442.5173081360773
36 809.2727272727273 0.0 3340.0 937.8506374587685 466.5748010769549
37 1333.4545454545455 452.0 3072.0 901.8013488165077 448.640506419115
38 1134.7272727272727 0.0 2045.0 683.4650087472058 340.01954870271794
39 1030.909090909091 0.0 2437.0 749.9692599760946 373.10499594618136
40 1031.090909090909 0.0 1986.0 676.2087628159597 336.409611931645
41 695.6363636363636 0.0 1536.0 492.89821925571465 245.21376796583016
42 1098.1818181818182 0.0 3072.0 837.9047461593493 416.852347960282
43 1052.6363636363637 0.0 3068.0 950.5883728225664 472.9117444090387
44 675.2727272727273 0.0 1534.0 517.492239731011 257.44913866626155
45 783.2727272727273 0.0 1928.0 739.8093120404866 368.05048566738765
46 877.5454545454545 0.0 2557.0 786.7296058540525 391.39303711231247
47 762.7272727272727 0.0 1474.0 539.0397185568223 268.16887403276314
48 674.5454545454545 0.0 1984.0 632.1614293258272 314.4963402012812
49 966.5454545454545 0.0 2560.0 843.2210106059222 419.49715612862025
50 1006.0909090909091 0.0 2045.0 561.46245725702 279.32404568887375
51 669.2727272727273 0.0 1532.0 596.3723821420792 296.6915140343586
52 784.5454545454545 0.0 2557.0 806.356913982433 401.15749961829204
53 918.6363636363636 0.0 3580.0 1031.3887989237883 513.1094488508274
