Time Mean Min Max StDev ConfidenceInterval
0 0.0 0.0 0.0 0 0
1 1976.0 1976.0 1976.0 0 0
2 1942.0 1942.0 1942.0 0 0
3 2037.0 2037.0 2037.0 0 0
4 1942.0 1942.0 1942.0 0 0
5 2053.0 2053.0 2053.0 0 0
6 1998.0 1998.0 1998.0 0 0
7 2013.0 2013.0 2013.0 0 0
8 2000.0 2000.0 2000.0 0 0
9 1998.0 1998.0 1998.0 0 0
10 1910.0 1910.0 1910.0 0 0
11 2072.0 2072.0 2072.0 0 0
12 1940.0 1940.0 1940.0 0 0
13 2051.0 2051.0 2051.0 0 0
14 2013.0 2013.0 2013.0 0 0
15 1998.0 1998.0 1998.0 0 0
16 1982.0 1982.0 1982.0 0 0
17 1998.0 1998.0 1998.0 0 0
18 2016.0 2016.0 2016.0 0 0
19 1926.0 1926.0 1926.0 0 0
20 2085.0 2085.0 2085.0 0 0
21 0.0 0.0 0.0 0 0
22 0.0 0.0 0.0 0 0
23 0.0 0.0 0.0 0 0
24 0.0 0.0 0.0 0 0
25 0.0 0.0 0.0 0 0
26 0.0 0.0 0.0 0 0
27 0.0 0.0 0.0 0 0
28 0.0 0.0 0.0 0 0
29 0.0 0.0 0.0 0 0
30 0.0 0.0 0.0 0 0
31 0.0 0.0 0.0 0 0
32 0.0 0.0 0.0 0 0
33 0.0 0.0 0.0 0 0
34 0.0 0.0 0.0 0 0
35 0.0 0.0 0.0 0 0
36 0.0 0.0 0.0 0 0
37 0.0 0.0 0.0 0 0
38 0.0 0.0 0.0 0 0
39 0.0 0.0 0.0 0 0
