time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 854.0 1508.0 1381.0 982.0 853.0 725.0 526.0 526.0 725.0 526.0 
2.004 1197.0 798.0 870.0 982.0 871.0 1438.0 1126.0 1438.0 1182.0 1310.0 
3.006 1708.0 854.0 1325.0 1540.0 1037.0 998.0 1453.0 886.0 1325.0 942.0 
4.006 960.0 1216.0 1456.0 944.0 944.0 1272.0 1000.0 1384.0 1728.0 928.0 
5.007 1294.0 1198.0 1126.0 1438.0 1254.0 1126.0 1110.0 1126.0 599.0 1526.0 
6.008 1142.0 1310.0 1286.0 1214.0 1414.0 1270.0 959.0 999.0 1414.0 1326.0 
7.008 616.0 944.0 1040.0 872.0 984.0 1526.0 999.0 1086.0 1526.0 2141.0 
8.009 1982.0 1326.0 1342.0 1638.0 1198.0 1000.0 1312.0 1312.0 984.0 400.0 
9.01 999.0 871.0 1086.0 887.0 1342.0 1086.0 1014.0 1414.0 1358.0 1270.0 
10.011 1070.0 1054.0 1710.0 1238.0 855.0 1238.0 1382.0 1110.0 911.0 1054.0 
11.011 1728.0 1344.0 1584.0 888.0 872.0 872.0 1216.0 1072.0 1216.0 1416.0 
12.012 815.0 999.0 815.0 999.0 1342.0 1470.0 1254.0 1142.0 1510.0 1638.0 
13.013 1310.0 1326.0 1398.0 1726.0 1326.0 983.0 1054.0 1398.0 615.0 1014.0 
14.014 927.0 999.0 1198.0 1070.0 1070.0 1214.0 831.0 1126.0 1598.0 1782.0 
15.015 1414.0 1470.0 1198.0 1126.0 1038.0 1182.0 1366.0 1126.0 1182.0 671.0 
16.015 1400.0 1328.0 1072.0 1328.0 1488.0 1160.0 1160.0 1328.0 760.0 1200.0 
17.016 743.0 799.0 799.0 943.0 1054.0 1454.0 1310.0 1014.0 1894.0 1542.0 
18.017 1910.0 1798.0 1526.0 1398.0 1326.0 727.0 1014.0 1126.0 743.0 1110.0 
19.018 671.0 743.0 1326.0 999.0 1214.0 1342.0 1254.0 1398.0 1214.0 1686.0 
20.018 1472.0 1256.0 1200.0 1272.0 1656.0 1056.0 528.0 1528.0 1056.0 1184.0 
21.02 1125.0 1125.0 1197.0 1469.0 870.0 998.0 758.0 942.0 726.0 814.0 
22.02 328.0 616.0 688.0 984.0 744.0 1144.0 1240.0 1384.0 1088.0 1456.0 
23.021 1470.0 1182.0 1182.0 871.0 1510.0 1054.0 943.0 471.0 1126.0 343.0 
24.022 471.0 871.0 927.0 1070.0 543.0 871.0 1070.0 1486.0 1142.0 1326.0 
25.022 1128.0 1144.0 872.0 1128.0 1000.0 944.0 728.0 800.0 1112.0 1200.0 
26.023 1014.0 1054.0 999.0 927.0 1126.0 983.0 1326.0 1326.0 927.0 199.0 
27.023 472.0 288.0 672.0 816.0 872.0 1016.0 1200.0 1656.0 1344.0 1744.0 
28.023 1440.0 1840.0 1184.0 1184.0 1128.0 912.0 744.0 672.0 672.0 656.0 
29.024 559.0 615.0 743.0 1214.0 1054.0 687.0 1054.0 1470.0 1126.0 1214.0 
30.025 1254.0 1198.0 727.0 927.0 871.0 799.0 727.0 1182.0 799.0 1038.0 
31.025 1256.0 1056.0 1416.0 928.0 688.0 1200.0 816.0 272.0 872.0 1000.0 
32.025 616.0 288.0 400.0 872.0 984.0 1000.0 1328.0 1400.0 1544.0 1272.0 
33.025 984.0 1656.0 1400.0 784.0 872.0 1456.0 944.0 672.0 840.0 600.0 
34.026 743.0 999.0 911.0 1086.0 1070.0 743.0 1582.0 999.0 759.0 743.0 
35.027 1198.0 1254.0 631.0 1326.0 783.0 1454.0 599.0 927.0 1054.0 943.0 
36.028 1198.0 1086.0 1054.0 743.0 1614.0 815.0 1542.0 687.0 671.0 599.0 
37.028 488.0 472.0 216.0 144.0 1016.0 744.0 1216.0 72.0 544.0 144.0 
38.029 0.0 71.0 0.0 0.0 71.0 0.0 271.0 0.0 71.0 0.0 
39.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
40.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
