Time Mean Min Max StDev ConfidenceInterval
0 0.0 0.0 0.0 0.0 0.0
1 0.0095 0.0 0.025 0.007245688373094719 0.004490924181056723
2 0.0305 0.01 0.045 0.008959786703810408 0.005553333333333334
3 0.05550000000000001 0.04 0.07 0.009846036991827954 0.006102636952808005
4 0.088 0.07 0.105 0.012516655570345725 0.007757903496864772
5 0.11850000000000001 0.095 0.135 0.01106797181058933 0.006860000000000001
6 0.14650000000000002 0.13 0.17 0.013550317749451897 0.00839857395302586
7 0.178 0.16 0.2 0.012736648783028532 0.007894256702748452
8 0.20550000000000002 0.185 0.225 0.013834337312964755 0.008574611102292368
9 0.23700000000000002 0.21 0.26 0.014944341180973264 0.009262598627455113
10 0.265 0.23 0.29 0.01632993161855452 0.010121396478088714
11 0.292 0.26 0.33 0.019888578520235064 0.01232706867922063
12 0.3295 0.29 0.355 0.01707011683875916 0.010580168030591742
13 0.3545 0.325 0.375 0.015714466088430884 0.009739926990372037
14 0.386 0.36 0.42 0.016295875415440423 0.010100288224710333
15 0.41600000000000004 0.375 0.435 0.020385179801894204 0.012634865342464958
16 0.446 0.405 0.475 0.0196920739836559 0.012205273905616007
17 0.475 0.43 0.505 0.022484562605386733 0.01393607628503167
18 0.506 0.465 0.53 0.01776388345929897 0.011010169036950443
19 0.5345000000000001 0.495 0.56 0.018325756009871297 0.011358421251799634
20 0.5675 0.525 0.595 0.019329022507905313 0.011980252269649586
21 0.594 0.555 0.62 0.019832633040858017 0.012292393311854824
22 0.62 0.58 0.66 0.022852182001336836 0.014163929147270162
23 0.641 0.595 0.685 0.026225517683694615 0.01625474426470966
24 0.6679999999999999 0.63 0.715 0.023711225658371634 0.014696369922157256
25 0.693 0.64 0.73 0.02689485700525906 0.016669605074306138
26 0.716 0.67 0.76 0.024585451886114364 0.015238220951862383
27 0.7394999999999999 0.685 0.78 0.025975415727611022 0.016099729466326096
28 0.7675 0.72 0.81 0.025739075352467524 0.015953244184177727
29 0.7915 0.74 0.83 0.02415804443888434 0.014973311071518022
30 0.818 0.76 0.855 0.02849951266639872 0.01766418095720513
31 0.8414999999999999 0.795 0.89 0.02708525634198634 0.016787615805838676
32 0.8675 0.815 0.905 0.027208046195524204 0.016863721745543347
33 0.893 0.84 0.94 0.027708803254160544 0.01717409418604402
34 0.9165000000000001 0.865 0.96 0.026775818277775268 0.01659582410661723
35 0.9425000000000001 0.89 0.975 0.02563092749871614 0.015886213449962747
36 0.9734999999999999 0.935 1.0 0.01944365077745317 0.012051299607188518
37 1.0 1.0 1.0 0.0 0.0
38 1.0 1.0 1.0 0.0 0.0
39 1.0 1.0 1.0 0.0 0.0
