time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 256.0 0.0 512.0 269.8476936677017 140.79999999999998
4 358.4 0.0 512.0 247.31949646829975 129.04533156995643
5 512.0 0.0 1024.0 341.3333333333333 178.0994778206831
6 563.2 0.0 1024.0 377.7867711347824 197.11999999999998
7 614.4 0.0 1024.0 403.87104652626715 210.73014402310835
8 768.0 0.0 1024.0 362.03867196751236 188.9030227391822
9 870.4 0.0 1536.0 485.72584860186305 253.43999999999997
10 1075.2 512.0 1536.0 448.3046583147075 233.91452797977294
11 1126.4 512.0 1536.0 403.87104652626715 210.73014402310835
12 1126.4 512.0 1536.0 403.87104652626715 210.73014402310835
13 1228.8 512.0 2048.0 550.3834622838477 287.17677900554565
14 1382.4 512.0 2048.0 542.3871516013467 283.0044974907642
15 1433.6 512.0 2048.0 581.2697212902877 303.2924819378152
16 1530.0 512.0 2560.0 714.838909591991 372.9856538796096
17 1722.8 512.0 2560.0 749.8433614206814 391.25013022362043
18 1927.6 1024.0 3072.0 699.2146705808993 364.8333038525951
19 2280.0 1536.0 3524.0 668.8976005338934 349.01458995291296
20 2683.6 1536.0 3524.0 533.8012946989003 278.5246050172228
21 3246.8 2500.0 4036.0 432.9128216062803 225.88343985338983
22 4008.8 3072.0 4608.0 548.3577096911995 286.1197902977003
23 4520.8 4036.0 5120.0 437.05194199316855 228.04313276220353
24 5391.2 4548.0 6084.0 445.3045898907598 232.3491648360286
25 5647.2 5060.0 6144.0 393.1990731310428 205.1617664185995
26 6511.6 5572.0 7620.0 672.6754541877284 350.98578261804283
27 7171.2 6596.0 8192.0 663.3967808852323 346.1443953034629
28 8400.0 7108.0 9216.0 698.6157742278656 364.5208142205325
29 9219.2 8132.0 10240.0 784.1287876079767 409.1394363783574
30 9878.8 8644.0 11776.0 1060.0646521164012 553.1160966741069
31 10788.4 9156.0 12228.0 898.0164809178059 468.56328025145115
32 11396.8 9668.0 13192.0 1102.08174732085 575.0396007232893
33 13119.6 11204.0 15752.0 1404.8607048387394 733.0223377223915
34 14080.4 12740.0 16716.0 1149.2829842026626 599.6680645156952
35 14920.8 13764.0 17168.0 1092.3911387410647 569.9832755441163
36 16062.4 15300.0 18072.0 767.7365288806948 400.586352238815
