time Optional[local:ss-0] 
0.0 0.0 
1.007 893.0 
2.013 994.0 
3.016 997.0 
4.018 998.0 
5.019 999.0 
6.02 999.0 
7.027 993.0 
8.029 998.0 
9.03 999.0 
10.031 999.0 
11.033 998.0 
12.033 1000.0 
13.033 1000.0 
14.035 998.0 
15.036 999.0 
16.037 749.0 
17.037 1000.0 
18.038 999.0 
19.038 1000.0 
20.039 999.0 
21.04 999.0 
22.041 999.0 
23.041 1000.0 
24.042 999.0 
25.043 999.0 
26.044 999.0 
27.045 999.0 
28.045 1000.0 
29.046 999.0 
30.047 999.0 
31.048 999.0 
32.049 999.0 
33.05 999.0 
34.051 999.0 
35.052 999.0 
36.052 1000.0 
37.053 999.0 
38.054 999.0 
39.054 1000.0 
40.055 999.0 
41.056 349.0 
42.056 0.0 
43.056 0.0 
