time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 153.0 0.0 510.0 246.35340468522045 128.5412482435113
3 153.2 0.0 511.0 246.67558542434725 128.70935436090105
4 102.4 0.0 512.0 215.8781549341614 112.64000000000001
5 51.1 0.0 511.0 161.59238843460417 84.31499999999998
6 51.1 0.0 511.0 161.59238843460417 84.31499999999998
7 153.3 0.0 511.0 246.8364505767601 128.79328990673386
8 51.2 0.0 512.0 161.90861620062103 84.48
9 0.0 0.0 0.0 0.0 0.0
10 153.3 0.0 511.0 246.8364505767601 128.79328990673386
11 102.0 0.0 510.0 215.0348808914498 112.2
12 153.3 0.0 511.0 246.8364505767601 128.79328990673386
13 256.0 0.0 512.0 269.8476936677017 140.79999999999998
14 0.0 0.0 0.0 0.0 0.0
15 0.0 0.0 0.0 0.0 0.0
16 0.0 0.0 0.0 0.0 0.0
17 198.8 0.0 512.0 257.233486674396 134.21821187901435
18 300.1 0.0 510.0 258.9081561738319 135.09201392014256
19 204.4 0.0 511.0 263.87926532159867 137.68581844184243
20 243.6 0.0 1022.0 419.2379859803843 218.7482413643593
21 300.1 0.0 510.0 258.9081561738319 135.09201392014256
22 614.4 0.0 1536.0 470.4955307380129 245.49318850021072
23 505.2 0.0 1534.0 532.9270952849826 278.0684689064907
24 403.6 0.0 512.0 213.5369861275663 111.41843474039652
25 659.6 512.0 1476.0 328.9009307104834 171.6125508230677
26 1278.0 511.0 2557.0 552.6117785369561 288.3394605321997
27 511.0 0.0 1022.0 340.6666666666667 177.7516272780646
28 1118.7 511.0 1534.0 405.6257306105387 211.6456957393653
29 867.7 510.0 2043.0 541.3278016958753 282.4517543316026
30 818.5 0.0 1536.0 494.2026687278993 257.86299972078194
31 806.4 451.0 1474.0 350.70411713833323 182.9889261676782
32 1425.4 511.0 2557.0 628.0071124862626 327.67892226995616
33 1476.7 0.0 2557.0 880.2075575933465 459.2710147886539
34 766.7 0.0 2045.0 648.9602025120219 338.6117378724488
35 1016.3 511.0 2045.0 482.4926136452477 251.7529761988922
36 863.1 0.0 2045.0 728.6853382786168 380.21038547756683
37 1250.0 0.0 2500.0 786.6468924068367 410.45332255933795
38 1600.3 0.0 3008.0 1072.818515251609 559.7707539922034
39 867.6 0.0 1928.0 738.4607414525614 385.31095442512395
