time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.005                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.006                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
4.007                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
5.008                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
6.009                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
7.009                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
8.01                          0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
9.011                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
10.012                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
11.013                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.014                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
14.017                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
15.017                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.017                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.018                        0.0                           0.0                           0.025                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.02                         0.0                           0.0                           0.025                         0.0                           0.0                           0.0                           0.025                         0.0                           0.0                           0.0                           
19.021                        0.0                           0.0                           0.025                         0.0                           0.0                           0.0                           0.025                         0.0                           0.0                           0.0                           
20.022                        0.0                           0.0                           0.025                         0.0                           0.0                           0.025                         0.025                         0.025                         0.0                           0.0                           
21.023                        0.0                           0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.0                           0.0                           
22.024                        0.0                           0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.0                           0.0                           
23.025                        0.0                           0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.0                           0.025                         
24.025                        0.0                           0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
25.025                        0.0                           0.025                         0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
26.026                        0.0                           0.025                         0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
27.027                        0.0                           0.025                         0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
28.028                        0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
29.03                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
30.03                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
31.031                        0.025                         0.025                         0.025                         0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
32.032                        0.025                         0.05                          0.025                         0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
33.033                        0.025                         0.05                          0.025                         0.05                          0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         
34.034                        0.025                         0.05                          0.025                         0.05                          0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         
35.035                        0.025                         0.05                          0.025                         0.05                          0.075                         0.025                         0.025                         0.025                         0.025                         0.025                         
36.036                        0.025                         0.075                         0.025                         0.05                          0.075                         0.025                         0.025                         0.025                         0.025                         0.025                         
37.036                        0.05                          0.1                           0.05                          0.05                          0.075                         0.025                         0.025                         0.05                          0.025                         0.05                          
38.037                        0.075                         0.1                           0.05                          0.075                         0.1                           0.025                         0.075                         0.05                          0.025                         0.075                         
39.037                        0.125                         0.1                           0.05                          0.125                         0.1                           0.075                         0.075                         0.05                          0.075                         0.1                           
40.038                        0.125                         0.125                         0.075                         0.125                         0.1                           0.1                           0.1                           0.075                         0.1                           0.1                           
41.039                        0.175                         0.15                          0.075                         0.125                         0.125                         0.1                           0.125                         0.125                         0.1                           0.1                           
42.041                        0.175                         0.15                          0.125                         0.125                         0.175                         0.125                         0.15                          0.175                         0.1                           0.15                          
43.041                        0.175                         0.15                          0.125                         0.175                         0.175                         0.15                          0.175                         0.175                         0.15                          0.175                         
44.041                        0.175                         0.175                         0.175                         0.175                         0.175                         0.15                          0.175                         0.175                         0.2                           0.175                         
45.042                        0.175                         0.2                           0.2                           0.2                           0.175                         0.175                         0.175                         0.175                         0.2                           0.2                           
46.043                        0.2                           0.2                           0.225                         0.225                         0.175                         0.2                           0.25                          0.2                           0.2                           0.2                           
47.044                        0.225                         0.2                           0.225                         0.25                          0.2                           0.225                         0.25                          0.2                           0.225                         0.25                          
48.045                        0.225                         0.2                           0.225                         0.25                          0.2                           0.225                         0.25                          0.2                           0.275                         0.25                          
49.045                        0.225                         0.225                         0.25                          0.25                          0.225                         0.225                         0.25                          0.2                           0.275                         0.25                          
50.046                        0.225                         0.275                         0.25                          0.25                          0.225                         0.275                         0.25                          0.225                         0.275                         0.25                          
51.047                        0.25                          0.275                         0.25                          0.25                          0.225                         0.275                         0.25                          0.25                          0.275                         0.275                         
