time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.015 0.0 0.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.085 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 
3.19 0.01 0.01 0.02 0.03 0.015 0.015 0.015 0.01 0.01 0.015 
4.225 0.03 0.015 0.03 0.035 0.02 0.025 0.025 0.02 0.015 0.015 
5.608 0.06 0.06 0.085 0.07 0.065 0.06 0.055 0.055 0.055 0.055 
6.61 0.065 0.07 0.095 0.075 0.065 0.06 0.065 0.06 0.065 0.06 
7.827 0.1 0.105 0.115 0.1 0.1 0.095 0.1 0.105 0.1 0.1 
8.831 0.12 0.13 0.135 0.125 0.115 0.125 0.12 0.12 0.115 0.115 
9.832 0.15 0.14 0.16 0.15 0.15 0.14 0.155 0.14 0.14 0.145 
10.832 0.18 0.165 0.18 0.17 0.175 0.165 0.17 0.16 0.16 0.17 
11.834 0.2 0.2 0.22 0.2 0.205 0.205 0.205 0.195 0.195 0.2 
12.835 0.215 0.215 0.225 0.225 0.21 0.22 0.215 0.21 0.21 0.215 
13.847 0.245 0.245 0.255 0.245 0.25 0.255 0.25 0.245 0.24 0.25 
14.848 0.27 0.26 0.285 0.28 0.27 0.265 0.275 0.255 0.26 0.26 
15.948 0.315 0.29 0.315 0.295 0.3 0.305 0.31 0.3 0.3 0.295 
16.948 0.33 0.315 0.345 0.33 0.325 0.325 0.32 0.315 0.32 0.32 
17.95 0.35 0.35 0.35 0.35 0.335 0.345 0.35 0.34 0.335 0.35 
18.951 0.36 0.365 0.38 0.38 0.36 0.365 0.36 0.355 0.36 0.36 
19.953 0.39 0.39 0.4 0.405 0.405 0.405 0.4 0.395 0.395 0.41 
20.954 0.415 0.42 0.435 0.435 0.425 0.43 0.42 0.415 0.415 0.42 
21.956 0.44 0.445 0.45 0.46 0.45 0.455 0.455 0.45 0.445 0.465 
22.957 0.47 0.475 0.48 0.48 0.48 0.475 0.475 0.475 0.47 0.49 
23.958 0.5 0.495 0.5 0.5 0.495 0.515 0.5 0.49 0.485 0.51 
24.959 0.515 0.525 0.52 0.52 0.53 0.53 0.52 0.52 0.515 0.535 
25.959 0.55 0.545 0.56 0.545 0.555 0.56 0.555 0.535 0.545 0.555 
26.961 0.57 0.575 0.575 0.575 0.575 0.58 0.58 0.575 0.58 0.575 
27.961 0.595 0.595 0.605 0.585 0.605 0.605 0.6 0.605 0.6 0.605 
28.962 0.615 0.615 0.625 0.61 0.62 0.635 0.62 0.62 0.615 0.625 
29.962 0.64 0.65 0.645 0.64 0.65 0.655 0.655 0.655 0.645 0.65 
30.962 0.67 0.675 0.665 0.67 0.675 0.67 0.68 0.68 0.67 0.68 
31.963 0.695 0.7 0.7 0.71 0.695 0.7 0.705 0.69 0.7 0.69 
32.963 0.73 0.72 0.725 0.725 0.72 0.725 0.725 0.735 0.73 0.735 
33.964 0.75 0.745 0.75 0.75 0.755 0.745 0.755 0.76 0.75 0.765 
34.965 0.78 0.78 0.775 0.775 0.765 0.77 0.765 0.78 0.77 0.785 
35.967 0.81 0.795 0.79 0.795 0.795 0.795 0.8 0.795 0.8 0.805 
36.967 0.82 0.82 0.81 0.82 0.81 0.82 0.82 0.815 0.81 0.825 
37.968 0.845 0.855 0.845 0.84 0.845 0.85 0.845 0.845 0.845 0.855 
38.969 0.865 0.865 0.86 0.86 0.855 0.86 0.875 0.86 0.86 0.875 
39.97 0.895 0.905 0.905 0.89 0.9 0.9 0.9 0.89 0.895 0.915 
40.97 0.92 0.91 0.92 0.91 0.915 0.915 0.93 0.91 0.925 0.935 
41.971 0.945 0.945 0.95 0.93 0.935 0.945 0.965 0.93 0.945 0.95 
42.971 0.975 0.975 0.98 0.96 0.975 0.985 0.985 0.97 0.975 0.975 
43.972 0.995 0.995 1.0 0.995 0.995 0.995 1.0 0.995 1.0 1.0 
44.973 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.973 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
46.973 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
