time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           56.0                          58.0                          59.0                          60.0                          61.0                          0.0                           61.0                          62.0                          0.0                           62.0                          
1.001                         0.0                           127.0                         127.0                         127.0                         127.0                         127.0                         127.0                         127.0                         127.0                         127.0                         
2.001                         128.0                         128.0                         0.0                           0.0                           128.0                         128.0                         128.0                         0.0                           256.0                         128.0                         
3.002                         127.0                         243.0                         627.0                         255.0                         243.0                         383.0                         255.0                         511.0                         127.0                         243.0                         
4.002                         500.0                         384.0                         756.0                         1384.0                        640.0                         256.0                         1000.0                        372.0                         628.0                         768.0                         
5.003                         1394.0                        1138.0                        511.0                         371.0                         767.0                         1510.0                        767.0                         1278.0                        895.0                         895.0                         
6.004                         2265.0                        895.0                         767.0                         767.0                         895.0                         755.0                         1278.0                        499.0                         1126.0                        1382.0                        
7.005                         603.0                         883.0                         1382.0                        1138.0                        895.0                         1266.0                        951.0                         1638.0                        999.0                         987.0                         
8.005                         860.0                         1348.0                        848.0                         1080.0                        1440.0                        1196.0                        372.0                         708.0                         1116.0                        360.0                         
9.006                         627.0                         603.0                         1370.0                        627.0                         487.0                         895.0                         767.0                         371.0                         359.0                         1254.0                        
10.006                        768.0                         640.0                         372.0                         1152.0                        1524.0                        1152.0                        628.0                         1140.0                        1128.0                        512.0                         
11.006                        872.0                         1012.0                        1012.0                        628.0                         512.0                         976.0                         768.0                         1384.0                        1256.0                        744.0                         
12.007                        627.0                         859.0                         755.0                         871.0                         1114.0                        499.0                         1602.0                        731.0                         615.0                         999.0                         
13.008                        975.0                         615.0                         859.0                         847.0                         591.0                         475.0                         731.0                         615.0                         871.0                         603.0                         
14.008                        116.0                         488.0                         360.0                         0.0                           0.0                           128.0                         244.0                         488.0                         116.0                         360.0                         
15.008                        0.0                           500.0                         116.0                         244.0                         128.0                         244.0                         244.0                         0.0                           372.0                         384.0                         
16.009                        0.0                           0.0                           0.0                           371.0                         371.0                         0.0                           0.0                           0.0                           0.0                           115.0                         
17.009                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.01                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
