time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.004                         0.0                           0.05                          0.05                          0.0                           0.05                          0.0                           0.0                           0.0                           0.0                           0.05                          
4.004                         0.05                          0.05                          0.1                           0.1                           0.05                          0.0                           0.1                           0.05                          0.05                          0.05                          
5.005                         0.1                           0.1                           0.1                           0.15                          0.05                          0.1                           0.1                           0.05                          0.05                          0.05                          
6.006                         0.25                          0.1                           0.1                           0.15                          0.05                          0.15                          0.1                           0.1                           0.15                          0.15                          
7.006                         0.4                           0.15                          0.2                           0.2                           0.05                          0.2                           0.4                           0.2                           0.25                          0.3                           
8.007                         0.55                          0.4                           0.4                           0.5                           0.45                          0.55                          0.45                          0.45                          0.4                           0.4                           
9.007                         0.6                           0.55                          0.55                          0.55                          0.55                          0.55                          0.45                          0.5                           0.5                           0.5                           
10.008                        0.6                           0.55                          0.6                           0.55                          0.6                           0.55                          0.5                           0.55                          0.6                           0.5                           
11.008                        0.7                           0.6                           0.65                          0.6                           0.6                           0.75                          0.5                           0.65                          0.7                           0.6                           
12.009                        0.75                          0.75                          0.7                           0.7                           0.75                          0.8                           0.75                          0.8                           0.8                           0.7                           
13.01                         0.95                          0.85                          0.85                          0.9                           0.95                          0.95                          0.9                           0.9                           0.9                           0.85                          
14.01                         1.0                           0.95                          0.95                          0.9                           0.95                          0.95                          0.95                          1.0                           0.95                          0.95                          
15.01                         1.0                           1.0                           1.0                           0.95                          0.95                          1.0                           1.0                           1.0                           1.0                           0.95                          
16.011                        1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           
17.011                        1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           
18.012                        1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           1.0                           
