time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           409.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.002                         1149.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.002                         1024.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.003                         987.0                         0.0                           127.0                         383.0                         0.0                           639.0                         0.0                           0.0                           0.0                           0.0                           883.0                         
4.003                         952.0                         256.0                         896.0                         1152.0                        512.0                         1152.0                        0.0                           640.0                         128.0                         384.0                         616.0                         
5.004                         999.0                         1022.0                        1010.0                        1138.0                        1022.0                        1010.0                        255.0                         1150.0                        767.0                         1150.0                        0.0                           
6.005                         767.0                         1010.0                        1138.0                        1022.0                        1138.0                        1114.0                        1022.0                        1138.0                        1138.0                        1138.0                        0.0                           
7.005                         1280.0                        1140.0                        976.0                         964.0                         1012.0                        580.0                         884.0                         1000.0                        1012.0                        1012.0                        895.0                         
8.006                         975.0                         963.0                         347.0                         835.0                         811.0                         511.0                         1278.0                        1066.0                        1114.0                        811.0                         604.0                         
9.007                         835.0                         999.0                         383.0                         511.0                         255.0                         1022.0                        847.0                         0.0                           987.0                         767.0                         755.0                         
10.007                        0.0                           1024.0                        896.0                         1024.0                        1024.0                        884.0                         988.0                         0.0                           1012.0                        1152.0                        1012.0                        
11.007                        0.0                           988.0                         768.0                         1152.0                        884.0                         1256.0                        872.0                         0.0                           1000.0                        1012.0                        1232.0                        
12.008                        0.0                           999.0                         1382.0                        963.0                         1266.0                        951.0                         1138.0                        0.0                           987.0                         987.0                         0.0                           
13.009                        0.0                           1010.0                        1066.0                        987.0                         1066.0                        371.0                         1114.0                        0.0                           987.0                         579.0                         0.0                           
14.009                        0.0                           988.0                         0.0                           360.0                         0.0                           0.0                           592.0                         0.0                           360.0                         0.0                           0.0                           
15.009                        0.0                           1092.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           1140.0                        0.0                           0.0                           
16.01                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           859.0                         0.0                           0.0                           
17.01                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.011                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
