time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 0.0 948.0 0.0 250.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.005 0.0 2000.0 0.0 692.0 0.0 0.0 0.0 442.0 0.0 0.0 
3.006 698.0 2948.0 634.0 1716.0 954.0 698.0 698.0 1192.0 1192.0 1210.0 
4.007 1750.0 3948.0 1500.0 2692.0 1750.0 1710.0 1710.0 2210.0 1500.0 2210.0 
5.007 1750.0 4954.0 1750.0 3698.0 1750.0 2000.0 2000.0 2500.0 2704.0 3198.0 
6.008 2704.0 5954.0 2960.0 4750.0 2704.0 2954.0 3140.0 3704.0 3704.0 3890.0 
7.01 3710.0 6884.0 3948.0 4750.0 3710.0 3750.0 4250.0 4750.0 4250.0 4960.0 
8.01 4692.0 8000.0 4890.0 5960.0 4634.0 5000.0 5204.0 5582.0 5250.0 5500.0 
9.011 5704.0 8634.0 5902.0 7000.0 5716.0 5954.0 6192.0 6652.0 5250.0 6198.0 
10.012 6750.0 9704.0 6500.0 7890.0 6500.0 7000.0 7204.0 7698.0 5884.0 7210.0 
11.013 7704.0 10250.0 7710.0 8954.0 7710.0 7000.0 8250.0 8710.0 6966.0 7500.0 
12.014 8710.0 11250.0 8500.0 9250.0 8710.0 7704.0 9146.0 9704.0 7948.0 7750.0 
13.015 9704.0 11250.0 8942.0 10442.0 9704.0 8716.0 10204.0 10646.0 8954.0 8710.0 
14.016 10704.0 11250.0 9966.0 10750.0 10704.0 9698.0 11146.0 11750.0 9750.0 9750.0 
15.016 11698.0 12454.0 10942.0 11954.0 11000.0 10704.0 12198.0 12250.0 10698.0 10448.0 
16.017 12652.0 13000.0 11966.0 13000.0 12198.0 11500.0 13216.0 13210.0 11704.0 11466.0 
17.018 13716.0 13948.0 13000.0 13500.0 13204.0 11942.0 14000.0 14250.0 12698.0 12390.0 
18.018 14750.0 14954.0 13954.0 14454.0 14198.0 12960.0 15210.0 14750.0 13704.0 13460.0 
19.019 15698.0 15890.0 15000.0 14750.0 15210.0 13954.0 16152.0 15698.0 14704.0 14442.0 
20.02 16698.0 16954.0 15442.0 15384.0 16000.0 14960.0 17204.0 16710.0 15442.0 15390.0 
21.022 17704.0 17500.0 16466.0 16460.0 17204.0 15948.0 18204.0 17250.0 16466.0 16500.0 
22.022 18710.0 18192.0 17250.0 17442.0 18204.0 16960.0 19216.0 18454.0 17250.0 17460.0 
23.023 19634.0 19210.0 17692.0 18454.0 19198.0 17948.0 20204.0 19442.0 17692.0 18460.0 
24.024 20710.0 19500.0 18716.0 19500.0 20210.0 18954.0 21146.0 20460.0 18710.0 19500.0 
25.025 21192.0 20390.0 19500.0 20442.0 21192.0 19960.0 22192.0 21250.0 19750.0 20448.0 
26.025 22210.0 21472.0 20198.0 21000.0 22204.0 20954.0 23250.0 22454.0 19750.0 21448.0 
27.025 23204.0 22442.0 21204.0 21942.0 22750.0 21972.0 23948.0 23500.0 20704.0 22460.0 
28.025 24210.0 23466.0 22000.0 22954.0 23384.0 22750.0 25000.0 24192.0 21750.0 23460.0 
29.026 25204.0 24448.0 22890.0 23948.0 24500.0 23646.0 25896.0 25216.0 22448.0 24448.0 
30.026 26204.0 25396.0 23948.0 24948.0 25198.0 24710.0 26942.0 26250.0 23460.0 25500.0 
31.027 27204.0 26460.0 24250.0 25966.0 26250.0 25692.0 27750.0 27204.0 24448.0 26390.0 
32.028 28210.0 27384.0 24750.0 26750.0 27198.0 26710.0 28500.0 28210.0 25466.0 27454.0 
33.028 29134.0 28466.0 25710.0 27442.0 28000.0 27698.0 29250.0 29198.0 26000.0 28192.0 
34.028 30210.0 29390.0 26722.0 28460.0 28000.0 28704.0 29250.0 30204.0 26954.0 29192.0 
35.029 31192.0 30390.0 27750.0 29000.0 28692.0 29710.0 30198.0 31198.0 27960.0 30000.0 
36.029 32198.0 31500.0 27750.0 30204.0 29710.0 30750.0 31000.0 32140.0 28948.0 30250.0 
37.03 33204.0 31692.0 28442.0 31250.0 30640.0 31698.0 31442.0 33222.0 29954.0 31210.0 
38.031 34134.0 32716.0 29460.0 31884.0 31722.0 32750.0 32460.0 34000.0 30954.0 32250.0 
39.031 35216.0 33750.0 30000.0 32966.0 32750.0 33192.0 33454.0 34896.0 31954.0 32954.0 
40.033 36000.0 34704.0 30884.0 33500.0 33710.0 34216.0 34454.0 35960.0 32966.0 33954.0 
41.033 36954.0 35704.0 31750.0 34454.0 34692.0 35250.0 35250.0 37000.0 33942.0 34500.0 
42.033 37960.0 36000.0 32326.0 35460.0 35646.0 35634.0 36390.0 37692.0 34966.0 35390.0 
43.033 38948.0 36954.0 33396.0 36448.0 36698.0 36716.0 37250.0 38000.0 35960.0 36460.0 
44.035 39960.0 37902.0 34454.0 37460.0 37704.0 37500.0 37750.0 39082.0 36890.0 37448.0 
45.035 40948.0 38942.0 35500.0 38000.0 38710.0 38524.0 38000.0 39960.0 37954.0 38466.0 
46.035 41954.0 39890.0 36204.0 38942.0 39518.0 39576.0 38250.0 41198.0 38692.0 39442.0 
47.036 42966.0 40954.0 37204.0 39960.0 40250.0 40000.0 38500.0 41966.0 39710.0 40454.0 
48.036 44000.0 41948.0 38140.0 40884.0 40692.0 40954.0 39454.0 43000.0 40750.0 41472.0 
49.037 44960.0 42948.0 39204.0 41966.0 41710.0 42000.0 40500.0 43442.0 41698.0 42000.0 
50.038 45954.0 43948.0 40198.0 42750.0 42692.0 42442.0 40942.0 44402.0 42750.0 42442.0 
51.039 46954.0 44966.0 41146.0 43704.0 43704.0 43466.0 42000.0 45250.0 43384.0 43466.0 
52.039 47960.0 45954.0 42210.0 44750.0 44750.0 44500.0 42692.0 45250.0 44454.0 44442.0 
53.04 48692.0 46966.0 43152.0 45448.0 45710.0 45460.0 43692.0 46198.0 45442.0 45250.0 
54.04 49710.0 47948.0 44250.0 46454.0 46698.0 46460.0 44500.0 47210.0 46460.0 46204.0 
55.041 50750.0 48890.0 45210.0 47000.0 47710.0 47448.0 45198.0 48000.0 47500.0 47000.0 
56.041 51646.0 49954.0 46204.0 47948.0 48704.0 48466.0 46204.0 48960.0 48454.0 47896.0 
57.041 52710.0 50954.0 47000.0 48960.0 49640.0 49000.0 47140.0 49942.0 49454.0 49000.0 
58.042 53704.0 51954.0 47884.0 49250.0 50716.0 49634.0 48204.0 50960.0 50390.0 49750.0 
59.042 54710.0 52500.0 48966.0 49890.0 51692.0 50716.0 49204.0 51954.0 51454.0 49750.0 
60.043 55698.0 53448.0 49942.0 50966.0 52716.0 51698.0 50000.0 52954.0 52000.0 50000.0 
61.044 56640.0 54384.0 50960.0 51884.0 53698.0 52722.0 50954.0 53966.0 52250.0 50948.0 
62.045 57722.0 55442.0 52000.0 52966.0 54250.0 53750.0 52000.0 54942.0 53146.0 52000.0 
63.045 58634.0 56500.0 53000.0 53942.0 55210.0 54704.0 52884.0 55966.0 54210.0 52250.0 
64.045 59716.0 57454.0 54000.0 54966.0 56192.0 55722.0 53954.0 56942.0 54500.0 53198.0 
65.046 60500.0 58500.0 54500.0 56000.0 57210.0 56500.0 54948.0 57966.0 55454.0 54250.0 
66.046 61454.0 59448.0 55460.0 56960.0 58216.0 57460.0 55960.0 59000.0 56460.0 54250.0 
67.047 62460.0 60454.0 56460.0 57954.0 59198.0 58500.0 56942.0 59954.0 57192.0 54500.0 
68.048 63448.0 61454.0 57192.0 58692.0 60216.0 58500.0 57942.0 60954.0 58250.0 55710.0 
69.048 64454.0 62460.0 58216.0 59710.0 61000.0 59454.0 58954.0 61250.0 58250.0 56750.0 
70.048 65448.0 63448.0 59192.0 60000.0 61942.0 60460.0 59500.0 61884.0 58442.0 57442.0 
71.049 66460.0 64454.0 60146.0 60954.0 62960.0 61454.0 60390.0 63000.0 59466.0 58466.0 
72.051 67500.0 65454.0 61250.0 61960.0 63500.0 62472.0 61460.0 63960.0 60500.0 59442.0 
73.051 68448.0 66396.0 61942.0 62500.0 64454.0 63448.0 62000.0 64948.0 61460.0 60466.0 
74.052 69396.0 67454.0 62966.0 63454.0 65250.0 64460.0 62640.0 65500.0 62454.0 61448.0 
75.054 70448.0 68448.0 64000.0 64500.0 65890.0 65448.0 63710.0 65942.0 63390.0 62384.0 
76.054 71192.0 69460.0 64960.0 64750.0 66966.0 66454.0 64500.0 66966.0 64466.0 63466.0 
77.055 72210.0 70390.0 65960.0 65710.0 67884.0 67500.0 65460.0 67942.0 65442.0 64442.0 
78.057 73000.0 71454.0 66954.0 66500.0 68966.0 68268.0 66442.0 68966.0 66466.0 65466.0 
