time Optional[local:ss-10000] 
0.0 0.0 
1.004 954.0 
2.006 1972.0 
3.007 2948.0 
4.008 3966.0 
5.008 4972.0 
6.009 5954.0 
7.011 6966.0 
8.011 7960.0 
9.012 8954.0 
10.013 9966.0 
11.014 10966.0 
12.015 11954.0 
13.016 12954.0 
14.017 13972.0 
15.017 14954.0 
16.018 15966.0 
17.019 16960.0 
18.019 17960.0 
19.02 18960.0 
20.021 19960.0 
21.023 20960.0 
22.023 21960.0 
23.024 22954.0 
24.025 23966.0 
25.026 24960.0 
26.026 25960.0 
27.026 26954.0 
28.026 27960.0 
29.027 28960.0 
30.027 29960.0 
31.028 30954.0 
32.029 31960.0 
33.029 32960.0 
34.029 33960.0 
35.03 34966.0 
36.03 35960.0 
37.031 36954.0 
38.032 37960.0 
39.032 38960.0 
40.034 39966.0 
41.034 40966.0 
42.034 41966.0 
43.034 42954.0 
44.036 43960.0 
45.036 44966.0 
46.036 45960.0 
47.037 46966.0 
48.037 47954.0 
49.038 48966.0 
50.039 49960.0 
51.04 50960.0 
52.04 51960.0 
53.041 52954.0 
54.041 53972.0 
55.042 54960.0 
56.042 55966.0 
57.042 56960.0 
58.043 57960.0 
59.043 58966.0 
60.044 59960.0 
61.045 60954.0 
62.046 61966.0 
63.046 62954.0 
64.046 63954.0 
65.047 64960.0 
66.047 65966.0 
67.048 66960.0 
68.049 67960.0 
69.049 68972.0 
70.049 69960.0 
71.05 70966.0 
72.052 71960.0 
73.052 72960.0 
74.053 73972.0 
75.055 74954.0 
76.055 75960.0 
77.056 76948.0 
78.058 77966.0 
79.059 78966.0 
80.06 79954.0 
81.061 80966.0 
82.062 81954.0 
83.062 82960.0 
84.064 83954.0 
85.065 84960.0 
86.066 85960.0 
87.067 86902.0 
88.067 87960.0 
89.068 88960.0 
90.069 89960.0 
91.07 90954.0 
92.07 91954.0 
93.07 92960.0 
94.071 93960.0 
95.072 94960.0 
96.073 95960.0 
97.074 96960.0 
98.075 97954.0 
99.076 98960.0 
100.076 100000.0 
101.077 100000.0 
102.077 100000.0 
103.078 100000.0 
104.079 100000.0 
105.079 100000.0 
