time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 255.5 0.0 511.0 269.32064739100696 140.52499999999998
4 153.3 0.0 511.0 246.8364505767601 128.79328990673386
5 153.3 0.0 511.0 246.8364505767601 128.79328990673386
6 0.0 0.0 0.0 0.0 0.0
7 51.2 0.0 512.0 161.90861620062103 84.48
8 0.0 0.0 0.0 0.0 0.0
9 0.0 0.0 0.0 0.0 0.0
10 408.8 0.0 511.0 215.45651791280557 112.41999999999997
11 0.0 0.0 0.0 0.0 0.0
12 51.1 0.0 511.0 161.59238843460417 84.31499999999998
13 102.2 0.0 511.0 215.45651791280557 112.41999999999997
14 102.2 0.0 511.0 215.45651791280557 112.41999999999997
15 102.0 0.0 510.0 215.0348808914498 112.2
16 153.6 0.0 512.0 247.31949646829972 129.04533156995643
17 96.4 0.0 512.0 203.72050570437048 106.29643267767737
18 141.3 0.0 511.0 228.09990501240168 119.01701359469577
19 153.6 0.0 512.0 247.31949646829972 129.04533156995643
20 459.9 0.0 1022.0 377.04890634740974 196.73499999999999
21 562.1 0.0 1022.0 377.04890634740974 196.73499999999999
22 352.4 0.0 1024.0 411.2915159726871 214.6019655082404
23 448.8 0.0 1024.0 367.65587775043724 191.8339448585677
24 204.4 0.0 1022.0 357.29421427663164 186.42747946587698
25 409.6 0.0 1024.0 403.87104652626715 210.73014402310835
26 613.3 0.0 1534.0 527.9522390014713 275.47270921998785
27 1476.6 511.0 2557.0 690.9877310375666 360.540685776238
28 608.4 0.0 1536.0 406.00142309548073 211.84172299148247
29 402.8 0.0 1022.0 401.83656157973263 209.66859898420648
30 863.5 0.0 1534.0 476.42727088659024 248.58822704424276
31 920.9 0.0 1536.0 580.8397082385696 303.06811152775543
32 1073.5 0.0 2045.0 700.6877970172513 365.60194559794115
33 1577.2 510.0 3065.0 658.2692458257487 343.4689715243576
34 914.0 451.0 1534.0 410.5622161540603 214.22143450177902
35 1325.2 0.0 2048.0 640.4943923772219 334.19448289880546
36 857.1 0.0 2557.0 834.7565779581761 435.5557928956978
37 952.3 0.0 1984.0 555.1012019843268 289.63838147766256
38 1179.2 0.0 2557.0 971.4830358214645 506.89635173277776
39 1287.6 0.0 1986.0 732.4209779142654 382.15955188899824
40 1436.8 512.0 2500.0 683.9202032726072 356.8530207242191
