time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 256.0 0.0 512.0 269.8476936677017 140.79999999999998
4 409.6 0.0 512.0 215.87815493416136 112.63999999999999
5 563.2 512.0 1024.0 161.90861620062103 84.48
6 563.2 512.0 1024.0 161.90861620062103 84.48
7 614.4 512.0 1024.0 215.87815493416136 112.63999999999999
8 614.4 512.0 1024.0 215.87815493416136 112.63999999999999
9 614.4 512.0 1024.0 215.87815493416136 112.63999999999999
10 1024.0 512.0 1536.0 341.3333333333333 178.0994778206831
11 1024.0 512.0 1536.0 341.3333333333333 178.0994778206831
12 1075.2 512.0 1536.0 290.6348606451439 151.6462409689076
13 1177.6 512.0 1536.0 345.57366154780306 180.311978526109
14 1280.0 512.0 2048.0 435.1163318265843 227.03317819208715
15 1382.4 512.0 2048.0 485.72584860186305 253.43999999999997
16 1536.0 1024.0 2048.0 418.04624943499573 218.1264220584017
17 1632.4 1024.0 2500.0 457.64401497719217 238.78757840390276
18 1774.0 1024.0 2500.0 578.1080252763222 301.6427854267361
19 1927.6 1024.0 2500.0 505.85004365589083 263.9403182539568
20 2388.4 1024.0 3012.0 577.4778879845627 301.31399502844204
21 2951.6 2048.0 3584.0 512.5533468170248 267.4379397168621
22 3304.0 2048.0 4036.0 629.282483821411 328.34438018641333
23 3752.8 3072.0 4548.0 470.1613907301761 245.31884232565582
24 3957.6 3524.0 4608.0 394.81618789282464 206.00553778964291
25 4367.2 4036.0 5632.0 499.7236569678619 260.74371785337416
26 4981.6 4036.0 6084.0 673.7785986509218 351.56137671820545
27 6460.4 5572.0 8192.0 841.9901292638637 439.3300850158113
28 7068.8 6084.0 8644.0 882.4386412411662 460.43514027493603
29 7472.4 6084.0 9668.0 1081.8526496503837 564.4845468212571
30 8336.8 7108.0 10180.0 1029.6731736062877 537.2585582380237
31 9258.4 7108.0 11204.0 1339.4887250157967 698.912819742205
32 10333.6 8132.0 12228.0 1278.2921940359854 666.9819499806572
33 11914.8 11204.0 13764.0 878.66170964712 458.46442871830294
34 12830.4 11656.0 14788.0 1081.8768876355573 564.4971936156991
35 14155.6 12740.0 16264.0 1148.0912855692268 599.0462649912776
36 15014.0 13704.0 16264.0 1081.8539642668968 564.4852327563583
37 15968.8 14216.0 17800.0 1094.7304894102679 571.2038921436023
