time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 128.0 250.0 192.0 378.0 128.0 314.0 128.0 128.0 378.0 128.0 
2.005 442.0 378.0 506.0 500.0 506.0 442.0 442.0 692.0 692.0 506.0 
3.006 1454.0 1762.0 1268.0 1948.0 1262.0 1448.0 1396.0 1448.0 1576.0 1326.0 
4.007 2704.0 2454.0 2332.0 2762.0 2448.0 2506.0 2512.0 2454.0 2512.0 2262.0 
5.008 3442.0 3192.0 2948.0 3320.0 2948.0 3140.0 3012.0 3076.0 3006.0 3192.0 
6.008 4332.0 4076.0 4076.0 4652.0 4210.0 3948.0 4326.0 4210.0 4448.0 4140.0 
7.01 5390.0 5198.0 5140.0 5384.0 5198.0 5134.0 5198.0 5262.0 4948.0 5076.0 
8.01 6320.0 6262.0 6128.0 6134.0 6134.0 6326.0 6448.0 6326.0 6262.0 6332.0 
9.011 7582.0 7146.0 7076.0 7390.0 7198.0 7018.0 7390.0 7262.0 7076.0 7018.0 
10.012 8454.0 8134.0 7826.0 8262.0 8012.0 8146.0 8442.0 8448.0 8442.0 8140.0 
11.013 9268.0 9082.0 8948.0 9140.0 9332.0 9082.0 9198.0 9512.0 9076.0 9082.0 
12.014 10454.0 9762.0 9768.0 9954.0 9942.0 10140.0 10448.0 10262.0 9948.0 9948.0 
13.015 11640.0 10774.0 11204.0 10896.0 10704.0 10954.0 11198.0 10948.0 11140.0 10768.0 
14.016 12384.0 12076.0 11890.0 11948.0 11634.0 11820.0 12076.0 11954.0 11954.0 11704.0 
15.016 13320.0 12698.0 12948.0 12762.0 12454.0 12954.0 13262.0 13012.0 12820.0 13070.0 
16.017 14262.0 13966.0 13890.0 14024.0 13518.0 13902.0 14076.0 14012.0 14332.0 13896.0 
17.018 15448.0 14698.0 14954.0 14762.0 15006.0 14948.0 15076.0 15012.0 14948.0 14756.0 
18.018 16390.0 16088.0 15762.0 15948.0 16012.0 16024.0 16256.0 15896.0 16018.0 15960.0 
19.019 17268.0 16942.0 16890.0 17082.0 16832.0 17204.0 17076.0 17012.0 16954.0 17198.0 
20.02 18268.0 17954.0 17954.0 18390.0 17710.0 17948.0 18384.0 17820.0 17890.0 17826.0 
21.022 19134.0 19082.0 18954.0 19134.0 19018.0 18954.0 19326.0 19024.0 19076.0 18960.0 
22.022 20140.0 20012.0 20018.0 20076.0 20204.0 20018.0 20518.0 19954.0 19960.0 20198.0 
23.023 21256.0 20826.0 21018.0 21076.0 20884.0 20896.0 21576.0 21012.0 21140.0 21204.0 
24.024 22076.0 22152.0 22204.0 22332.0 21960.0 21896.0 22204.0 22204.0 22140.0 22204.0 
25.025 23198.0 23628.0 23012.0 23198.0 22942.0 22884.0 23262.0 23012.0 23070.0 23070.0 
26.025 24326.0 24448.0 23896.0 24146.0 23640.0 24070.0 24204.0 23948.0 24082.0 24140.0 
27.025 25448.0 25512.0 24762.0 25320.0 24774.0 24890.0 25198.0 24710.0 25082.0 25384.0 
28.025 25948.0 26384.0 26268.0 26204.0 25884.0 25884.0 26332.0 25884.0 26198.0 26140.0 
29.026 27204.0 27518.0 27140.0 27198.0 26646.0 26896.0 27326.0 27140.0 27390.0 27146.0 
30.026 28576.0 28442.0 28198.0 28204.0 28198.0 28082.0 28460.0 27826.0 28454.0 28076.0 
31.027 29134.0 29390.0 29204.0 29390.0 29396.0 29198.0 29076.0 29140.0 29192.0 29448.0 
32.028 30152.0 30390.0 30320.0 29954.0 30192.0 30146.0 30396.0 30262.0 30454.0 30326.0 
33.028 31448.0 31390.0 31012.0 31390.0 30826.0 31134.0 31012.0 31134.0 31698.0 31006.0 
34.028 32326.0 32140.0 31890.0 31954.0 32018.0 32332.0 31832.0 32146.0 32448.0 31960.0 
35.029 33140.0 33204.0 33006.0 32832.0 33256.0 33192.0 32820.0 33140.0 33384.0 33082.0 
36.029 33878.0 34140.0 34262.0 34006.0 34134.0 34012.0 33826.0 33884.0 34134.0 34134.0 
37.03 34768.0 35262.0 35198.0 34954.0 35076.0 34826.0 34634.0 35018.0 34890.0 35082.0 
38.031 35954.0 35890.0 36390.0 36140.0 35954.0 35954.0 36018.0 35954.0 35948.0 36088.0 
39.031 37018.0 36710.0 37268.0 37262.0 37082.0 37018.0 36634.0 37262.0 37018.0 36820.0 
40.033 37832.0 37774.0 38210.0 37966.0 38146.0 38198.0 38082.0 38198.0 37826.0 38082.0 
41.033 39192.0 38820.0 39134.0 39128.0 39134.0 39134.0 39012.0 38948.0 39198.0 38762.0 
42.033 40146.0 39646.0 40018.0 39960.0 40134.0 39890.0 40024.0 39832.0 39954.0 39826.0 
43.033 41140.0 40460.0 41024.0 40948.0 41204.0 40890.0 41024.0 41018.0 40948.0 40704.0 
44.035 42262.0 42140.0 41896.0 41960.0 42140.0 41896.0 41896.0 42012.0 41890.0 42018.0 
45.035 43146.0 42896.0 42954.0 42838.0 42890.0 43134.0 42896.0 43082.0 42884.0 42756.0 
46.035 44628.0 43890.0 43646.0 43896.0 44012.0 43762.0 44012.0 43948.0 43704.0 43954.0 
47.036 45506.0 44948.0 44838.0 44832.0 44832.0 44896.0 44832.0 44826.0 44896.0 44524.0 
48.036 46448.0 45762.0 45576.0 45826.0 46390.0 45884.0 45820.0 45582.0 45820.0 46140.0 
49.037 47390.0 47018.0 46890.0 46762.0 47198.0 47012.0 46710.0 46954.0 46820.0 46640.0 
50.038 48012.0 48134.0 47820.0 47640.0 47954.0 48018.0 47820.0 47692.0 47820.0 47570.0 
51.039 49402.0 48948.0 49210.0 48576.0 48768.0 49134.0 49210.0 48652.0 48454.0 48646.0 
52.039 50134.0 50076.0 50256.0 49576.0 49948.0 50012.0 49884.0 49640.0 49576.0 49820.0 
53.04 51018.0 50826.0 50890.0 50576.0 50896.0 51018.0 51024.0 51198.0 51006.0 50512.0 
54.04 52198.0 52076.0 52210.0 51652.0 51960.0 52082.0 52018.0 52082.0 51820.0 51768.0 
55.041 52948.0 53006.0 53134.0 52826.0 52948.0 53012.0 53134.0 52820.0 53012.0 52826.0 
56.041 53960.0 53896.0 54332.0 53838.0 54024.0 54082.0 54274.0 54024.0 53954.0 54018.0 
57.041 55262.0 54954.0 55140.0 54762.0 55320.0 54890.0 55512.0 54948.0 54896.0 55076.0 
58.042 56076.0 55512.0 56198.0 55716.0 56640.0 56262.0 56076.0 55890.0 55890.0 56146.0 
59.042 57274.0 56582.0 57338.0 56704.0 57256.0 57140.0 56960.0 56704.0 56704.0 57140.0 
60.043 58140.0 57576.0 58140.0 57634.0 57762.0 58070.0 57954.0 58140.0 57890.0 58076.0 
61.044 58826.0 58954.0 58896.0 58646.0 58710.0 59204.0 58704.0 59076.0 59204.0 59140.0 
62.045 60134.0 59890.0 60018.0 59698.0 59948.0 60140.0 60012.0 60262.0 60070.0 60012.0 
63.045 60826.0 61076.0 61140.0 60762.0 60704.0 60948.0 60820.0 61448.0 61326.0 61204.0 
64.045 62204.0 62082.0 61832.0 61954.0 62076.0 62262.0 61826.0 62204.0 62012.0 62146.0 
65.046 63076.0 63140.0 63134.0 63134.0 63198.0 63134.0 63012.0 63070.0 63006.0 62884.0 
66.046 64210.0 63832.0 63954.0 63826.0 64146.0 64274.0 63896.0 64396.0 63826.0 64274.0 
67.047 65012.0 65204.0 65082.0 65204.0 64878.0 65134.0 65082.0 65012.0 64768.0 65198.0 
