time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.005                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.006                         512.0                         0.0                           512.0                         0.0                           0.0                           512.0                         0.0                           512.0                         0.0                           512.0                         
4.007                         512.0                         0.0                           512.0                         512.0                         0.0                           512.0                         512.0                         512.0                         512.0                         512.0                         
5.008                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         1024.0                        
6.009                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         1024.0                        
7.009                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         1024.0                        1024.0                        
8.01                          512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         1024.0                        1024.0                        
9.011                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         512.0                         1024.0                        1024.0                        
10.012                        1024.0                        1024.0                        1024.0                        1024.0                        1024.0                        512.0                         512.0                         1024.0                        1536.0                        1536.0                        
11.013                        1024.0                        1024.0                        1024.0                        1024.0                        1024.0                        512.0                         512.0                         1024.0                        1536.0                        1536.0                        
12.014                        1024.0                        1024.0                        1024.0                        1024.0                        1024.0                        512.0                         1024.0                        1024.0                        1536.0                        1536.0                        
13.015                        1536.0                        1024.0                        1024.0                        1024.0                        1536.0                        512.0                         1024.0                        1024.0                        1536.0                        1536.0                        
14.016                        1536.0                        1024.0                        1024.0                        1024.0                        1536.0                        512.0                         1024.0                        1536.0                        2048.0                        1536.0                        
15.018                        2048.0                        1024.0                        1024.0                        1536.0                        1536.0                        512.0                         1024.0                        1536.0                        2048.0                        1536.0                        
16.018                        2048.0                        1536.0                        1024.0                        1536.0                        1536.0                        1024.0                        1024.0                        1536.0                        2048.0                        2048.0                        
17.018                        2048.0                        1536.0                        1024.0                        1536.0                        1536.0                        1024.0                        1536.0                        1536.0                        2500.0                        2048.0                        
18.019                        2500.0                        1536.0                        1024.0                        1536.0                        2048.0                        1024.0                        1536.0                        1536.0                        2500.0                        2500.0                        
19.019                        2500.0                        1536.0                        1024.0                        2048.0                        2048.0                        1536.0                        2048.0                        1536.0                        2500.0                        2500.0                        
20.02                         2500.0                        2560.0                        1024.0                        2560.0                        2048.0                        2560.0                        2560.0                        2048.0                        3012.0                        3012.0                        
21.021                        3012.0                        2560.0                        2048.0                        3584.0                        2560.0                        2560.0                        3072.0                        3072.0                        3524.0                        3524.0                        
22.021                        3524.0                        3584.0                        2048.0                        3584.0                        3524.0                        2560.0                        3072.0                        3072.0                        4036.0                        4036.0                        
23.021                        3524.0                        3584.0                        3072.0                        4036.0                        4036.0                        3072.0                        3584.0                        4036.0                        4548.0                        4036.0                        
24.022                        3524.0                        4608.0                        3584.0                        4036.0                        4036.0                        3584.0                        3584.0                        4036.0                        4548.0                        4036.0                        
25.022                        4548.0                        5632.0                        4096.0                        4548.0                        4036.0                        4096.0                        4096.0                        4036.0                        4548.0                        4036.0                        
26.023                        6084.0                        5632.0                        4608.0                        5060.0                        4036.0                        5120.0                        4608.0                        5060.0                        5572.0                        4036.0                        
27.024                        6596.0                        8192.0                        6144.0                        6084.0                        5572.0                        7620.0                        5632.0                        6084.0                        6596.0                        6084.0                        
28.024                        7108.0                        8644.0                        7680.0                        7108.0                        6084.0                        8132.0                        6144.0                        6596.0                        7108.0                        6084.0                        
29.025                        7108.0                        9668.0                        7680.0                        7108.0                        6084.0                        8644.0                        6596.0                        7108.0                        8132.0                        6596.0                        
30.026                        7620.0                        10180.0                       9156.0                        8132.0                        7108.0                        9156.0                        7620.0                        7108.0                        9156.0                        8132.0                        
31.026                        8132.0                        11204.0                       10692.0                       9668.0                        7108.0                        10692.0                       8132.0                        8644.0                        9668.0                        8644.0                        
32.027                        8132.0                        12228.0                       12228.0                       10180.0                       9156.0                        11204.0                       10180.0                       10180.0                       10180.0                       9668.0                        
33.029                        11204.0                       13764.0                       12740.0                       11716.0                       11204.0                       12740.0                       11204.0                       11716.0                       11656.0                       11204.0                       
34.03                         12740.0                       14788.0                       14276.0                       12228.0                       11656.0                       13764.0                       12228.0                       12228.0                       12680.0                       11716.0                       
35.03                         12740.0                       15812.0                       16264.0                       13252.0                       13192.0                       14788.0                       14276.0                       13764.0                       13704.0                       13764.0                       
36.031                        14276.0                       16264.0                       16264.0                       15812.0                       13704.0                       15812.0                       15752.0                       14788.0                       13704.0                       13764.0                       
37.033                        15300.0                       17800.0                       17228.0                       15812.0                       14216.0                       16836.0                       16204.0                       15812.0                       15692.0                       14788.0                       
38.034                        16324.0                       18252.0                       19668.0                       15812.0                       16776.0                       18704.0                       16204.0                       16264.0                       16716.0                       16776.0                       
39.035                        17800.0                       18252.0                       21204.0                       17680.0                       18764.0                       20692.0                       17228.0                       16776.0                       17228.0                       18764.0                       
40.035                        19276.0                       20180.0                       21716.0                       20180.0                       19728.0                       21204.0                       19276.0                       18252.0                       19216.0                       19728.0                       
41.035                        20300.0                       21716.0                       21716.0                       20692.0                       21264.0                       23132.0                       19788.0                       18764.0                       20240.0                       20180.0                       
42.036                        21324.0                       22228.0                       22228.0                       21716.0                       21776.0                       24156.0                       21716.0                       20300.0                       21264.0                       20692.0                       
43.036                        21776.0                       22680.0                       23132.0                       22740.0                       23192.0                       24608.0                       22740.0                       21264.0                       22228.0                       20692.0                       
44.036                        22740.0                       23192.0                       25120.0                       24728.0                       24668.0                       25120.0                       23704.0                       21776.0                       23704.0                       21716.0                       
