time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 84.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 837.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.03 982.0 194.0 194.0 0.0 624.0 0.0 0.0 188.0 0.0 1216.0 0.0 
3.055 515.0 632.0 437.0 577.0 561.0 624.0 819.0 749.0 195.0 507.0 437.0 
4.055 1000.0 352.0 840.0 704.0 584.0 840.0 584.0 840.0 968.0 512.0 728.0 
5.113 824.0 302.0 672.0 665.0 612.0 680.0 166.0 544.0 582.0 604.0 778.0 
6.114 1054.0 1166.0 767.0 975.0 839.0 1022.0 959.0 1166.0 927.0 903.0 639.0 
7.294 1084.0 1044.0 759.0 698.0 759.0 827.0 711.0 861.0 922.0 820.0 922.0 
8.296 926.0 974.0 702.0 1165.0 838.0 958.0 958.0 934.0 1021.0 710.0 710.0 
9.37 975.0 960.0 953.0 588.0 826.0 968.0 968.0 990.0 908.0 953.0 960.0 
10.371 951.0 711.0 1054.0 975.0 1118.0 911.0 399.0 1038.0 1022.0 999.0 967.0 
11.372 1070.0 1030.0 967.0 1038.0 999.0 1030.0 455.0 967.0 967.0 999.0 1046.0 
12.373 991.0 1030.0 959.0 1030.0 991.0 959.0 999.0 231.0 1046.0 991.0 903.0 
13.375 934.0 990.0 1037.0 942.0 1005.0 894.0 974.0 966.0 998.0 1005.0 1085.0 
14.376 1006.0 999.0 1014.0 1030.0 1006.0 719.0 967.0 631.0 991.0 999.0 975.0 
15.377 1054.0 703.0 967.0 975.0 855.0 879.0 455.0 1230.0 967.0 983.0 1038.0 
16.379 1005.0 1157.0 1029.0 958.0 1093.0 1061.0 1029.0 966.0 846.0 998.0 966.0 
17.38 975.0 1038.0 967.0 1038.0 1030.0 1030.0 959.0 919.0 1062.0 1014.0 135.0 
18.385 1034.0 453.0 1018.0 1018.0 573.0 302.0 1002.0 963.0 987.0 692.0 199.0 
19.385 968.0 944.0 944.0 1008.0 976.0 1024.0 992.0 1024.0 896.0 992.0 960.0 
20.386 1022.0 1046.0 1078.0 831.0 1014.0 951.0 1046.0 927.0 783.0 999.0 1030.0 
21.386 984.0 984.0 984.0 1024.0 808.0 1040.0 1000.0 1048.0 1104.0 808.0 1040.0 
22.387 1014.0 567.0 1006.0 959.0 391.0 951.0 943.0 1038.0 975.0 911.0 567.0 
23.388 863.0 1022.0 871.0 999.0 1022.0 1070.0 999.0 959.0 975.0 487.0 959.0 
24.389 1126.0 967.0 1006.0 951.0 975.0 983.0 1054.0 1022.0 1022.0 455.0 1038.0 
25.39 999.0 807.0 279.0 191.0 983.0 951.0 927.0 983.0 1030.0 1030.0 1038.0 
26.39 920.0 1224.0 1024.0 1024.0 824.0 1040.0 1072.0 1000.0 952.0 824.0 960.0 
27.391 1078.0 575.0 775.0 583.0 647.0 1022.0 951.0 935.0 1038.0 887.0 711.0 
28.391 1000.0 1216.0 784.0 656.0 1032.0 976.0 1008.0 1088.0 904.0 1032.0 1016.0 
29.391 992.0 976.0 1056.0 1008.0 976.0 960.0 1000.0 968.0 1032.0 824.0 976.0 
30.392 999.0 1030.0 559.0 727.0 1038.0 1070.0 943.0 895.0 1022.0 1038.0 1014.0 
31.392 1000.0 968.0 960.0 808.0 1032.0 856.0 712.0 1096.0 1040.0 904.0 968.0 
32.393 1014.0 1006.0 439.0 0.0 967.0 1014.0 287.0 775.0 911.0 831.0 1030.0 
33.394 983.0 1022.0 455.0 1246.0 903.0 983.0 399.0 543.0 1038.0 1166.0 967.0 
34.395 1006.0 775.0 1030.0 951.0 1102.0 895.0 1022.0 703.0 959.0 911.0 1030.0 
35.396 927.0 703.0 311.0 975.0 895.0 1046.0 967.0 999.0 1038.0 975.0 967.0 
36.396 1080.0 1040.0 1216.0 1040.0 1032.0 352.0 1032.0 752.0 952.0 968.0 712.0 
37.396 968.0 960.0 784.0 1016.0 768.0 1000.0 1008.0 1056.0 1040.0 1040.0 648.0 
38.396 960.0 936.0 392.0 760.0 968.0 600.0 1008.0 1032.0 952.0 688.0 752.0 
39.397 1046.0 1086.0 1094.0 1094.0 887.0 911.0 999.0 895.0 1030.0 1038.0 583.0 
40.398 1046.0 911.0 767.0 511.0 959.0 687.0 935.0 1046.0 1030.0 831.0 1110.0 
41.398 0.0 1104.0 1032.0 1024.0 1032.0 1232.0 1040.0 1008.0 960.0 544.0 928.0 
42.399 0.0 975.0 911.0 575.0 999.0 767.0 383.0 943.0 991.0 0.0 775.0 
43.4 0.0 79.0 0.0 0.0 151.0 0.0 0.0 559.0 0.0 0.0 0.0 
44.401 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
45.401 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
