time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 64.0 0.0 64.0 0.0 64.0 64.0 0.0 128.0 0.0 
1.027 64.0 128.0 64.0 192.0 128.0 128.0 128.0 64.0 200.0 128.0 
2.038 392.0 520.0 384.0 528.0 456.0 528.0 456.0 448.0 392.0 584.0 
3.053 1096.0 1032.0 1232.0 1168.0 1048.0 976.0 968.0 1120.0 1032.0 1096.0 
4.053 1832.0 1896.0 1968.0 1648.0 1784.0 1760.0 1640.0 2104.0 1768.0 1776.0 
5.111 2392.0 2376.0 2440.0 2320.0 2520.0 2776.0 2128.0 2584.0 2384.0 2592.0 
6.112 3568.0 3432.0 3744.0 3360.0 3560.0 3976.0 3424.0 3688.0 3504.0 3704.0 
7.292 4840.0 4856.0 4576.0 4320.0 4784.0 4992.0 4392.0 4912.0 4832.0 4656.0 
8.294 6216.0 5560.0 5552.0 5352.0 6024.0 6088.0 5288.0 5840.0 5632.0 5560.0 
9.368 7048.0 6712.0 6904.0 6448.0 6648.0 7048.0 6640.0 6976.0 6848.0 6640.0 
10.369 8168.0 7904.0 7776.0 7576.0 7704.0 7640.0 7448.0 8296.0 8048.0 7512.0 
11.37 9088.0 8776.0 8824.0 8624.0 8704.0 8952.0 8624.0 9216.0 9152.0 8696.0 
12.371 10168.0 9912.0 9912.0 9512.0 10032.0 10024.0 9832.0 9992.0 9912.0 9504.0 
13.373 11224.0 10768.0 10960.0 10760.0 11024.0 10976.0 10968.0 11168.0 10904.0 10904.0 
14.374 12112.0 11856.0 12184.0 11776.0 11960.0 12152.0 11912.0 12120.0 12168.0 11768.0 
15.375 13176.0 12912.0 13184.0 12984.0 13104.0 12984.0 12912.0 13120.0 13040.0 12712.0 
16.377 14632.0 13984.0 14504.0 13784.0 14040.0 14112.0 13896.0 14440.0 13976.0 13896.0 
17.378 15240.0 15192.0 15448.0 14976.0 15440.0 14848.0 14976.0 15176.0 15120.0 15032.0 
18.383 16176.0 16048.0 16184.0 15848.0 15792.0 15912.0 15984.0 15976.0 15784.0 16032.0 
19.383 17432.0 17040.0 17048.0 16704.0 17312.0 16768.0 17048.0 17040.0 17032.0 17040.0 
20.384 18120.0 18032.0 18320.0 17800.0 18376.0 18112.0 18240.0 17968.0 18184.0 18056.0 
21.384 19496.0 18904.0 19560.0 19096.0 19296.0 19032.0 19104.0 19280.0 19168.0 19096.0 
22.385 20184.0 19920.0 20384.0 20120.0 20240.0 20056.0 20184.0 19928.0 20040.0 20312.0 
23.386 21496.0 21232.0 21232.0 21248.0 20968.0 21096.0 20904.0 21096.0 21168.0 21168.0 
24.387 22248.0 22120.0 22320.0 22304.0 22384.0 22048.0 22384.0 21984.0 22240.0 22192.0 
25.388 23296.0 23040.0 22920.0 23240.0 23168.0 23112.0 23240.0 23168.0 23040.0 23232.0 
26.388 24176.0 23984.0 24240.0 24344.0 24288.0 24296.0 24504.0 24104.0 24232.0 24152.0 
27.389 25368.0 25112.0 24912.0 25184.0 25312.0 24984.0 25120.0 25320.0 25240.0 24984.0 
28.389 26176.0 26232.0 26376.0 26104.0 26240.0 26232.0 26432.0 26104.0 26312.0 26040.0 
29.389 27376.0 27240.0 27168.0 27504.0 27112.0 27304.0 27312.0 27384.0 27448.0 27168.0 
30.39 28176.0 28432.0 28256.0 28576.0 28304.0 28096.0 28376.0 28312.0 28448.0 28392.0 
31.39 29496.0 29496.0 29368.0 29640.0 29104.0 29040.0 29176.0 29176.0 29568.0 29648.0 
32.391 30256.0 30184.0 30056.0 30256.0 29928.0 30176.0 30320.0 30112.0 30320.0 30392.0 
33.392 31104.0 31248.0 31712.0 31120.0 30984.0 31048.0 31168.0 31048.0 31240.0 31048.0 
34.393 32224.0 32048.0 32464.0 32168.0 32120.0 32248.0 32176.0 32176.0 32384.0 32112.0 
35.394 33032.0 33312.0 33368.0 33312.0 33104.0 33112.0 33168.0 33240.0 33376.0 32912.0 
36.394 34248.0 34304.0 34320.0 34240.0 33968.0 34112.0 34160.0 34424.0 34440.0 33896.0 
37.394 35176.0 35240.0 34976.0 35424.0 35112.0 35440.0 35232.0 35456.0 35240.0 35104.0 
38.394 36320.0 36048.0 36040.0 36112.0 35648.0 36192.0 36120.0 36432.0 36432.0 36104.0 
39.395 37232.0 36776.0 36968.0 37488.0 36960.0 37496.0 37560.0 37304.0 37248.0 37096.0 
40.396 38576.0 37784.0 37976.0 38320.0 37904.0 38184.0 38456.0 38240.0 38232.0 38304.0 
41.396 39368.0 38632.0 39096.0 39288.0 38888.0 39280.0 39296.0 39168.0 39432.0 39432.0 
42.397 39928.0 39856.0 39856.0 40000.0 39864.0 39728.0 39984.0 40000.0 40000.0 39992.0 
43.398 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
44.399 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
45.399 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
