time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 968.0 600.0 1000.0 400.0 200.0 200.0 456.0 456.0 328.0 456.0 
2.004 2184.0 1456.0 1896.0 1328.0 1168.0 1112.0 1440.0 1440.0 1400.0 1384.0 
3.006 3240.0 2640.0 2912.0 2312.0 2128.0 2384.0 2368.0 2456.0 2368.0 2256.0 
4.007 4128.0 3584.0 3984.0 3384.0 3168.0 3384.0 3384.0 3440.0 3440.0 3496.0 
5.007 5224.0 4640.0 5040.0 4312.0 4184.0 4328.0 4456.0 4328.0 4312.0 4384.0 
6.008 6240.0 5624.0 6024.0 5440.0 5168.0 5440.0 5368.0 5256.0 5312.0 5440.0 
7.009 7240.0 6640.0 6984.0 6384.0 6184.0 6440.0 6312.0 6456.0 6440.0 6440.0 
8.01 8168.0 7640.0 8040.0 7240.0 7240.0 7312.0 7456.0 7456.0 7384.0 7256.0 
9.01 9112.0 8512.0 8984.0 8312.0 8240.0 8384.0 8384.0 8440.0 8440.0 8496.0 
10.011 10240.0 9640.0 9840.0 9384.0 9040.0 9240.0 9440.0 9456.0 9312.0 9440.0 
11.011 11240.0 10568.0 10984.0 10368.0 10240.0 10384.0 10496.0 10424.0 10384.0 10496.0 
12.012 12040.0 11440.0 11968.0 11384.0 11184.0 11312.0 11384.0 11456.0 11456.0 11440.0 
13.014 13168.0 12568.0 13040.0 12440.0 12112.0 12368.0 12312.0 12440.0 12384.0 12440.0 
14.014 14112.0 13584.0 13984.0 13368.0 13240.0 13312.0 13440.0 13456.0 13424.0 13440.0 
15.015 15240.0 14640.0 15040.0 14256.0 13984.0 14312.0 14384.0 14440.0 14368.0 14440.0 
16.016 16240.0 15568.0 16024.0 15440.0 15240.0 15440.0 15368.0 15496.0 15312.0 15456.0 
17.017 17184.0 16512.0 16856.0 16384.0 16184.0 16368.0 16368.0 16384.0 16456.0 16496.0 
18.017 18240.0 17624.0 17912.0 17424.0 17040.0 17440.0 17440.0 17496.0 17384.0 17384.0 
19.018 18912.0 18584.0 19024.0 18384.0 18128.0 18440.0 18384.0 18440.0 18496.0 18496.0 
20.019 20184.0 19640.0 19984.0 19312.0 19112.0 19440.0 19440.0 19440.0 19312.0 19368.0 
21.019 20912.0 20640.0 21040.0 20384.0 20240.0 20384.0 20496.0 20368.0 20440.0 20440.0 
22.02 21984.0 21584.0 22040.0 21312.0 21240.0 21256.0 21384.0 21496.0 21440.0 21440.0 
23.02 22912.0 22640.0 23024.0 22424.0 22224.0 22384.0 22440.0 22440.0 22456.0 22440.0 
24.021 23912.0 23640.0 23984.0 23384.0 23240.0 23384.0 23496.0 23440.0 23496.0 23440.0 
25.021 24912.0 24640.0 24968.0 24384.0 24112.0 24312.0 24384.0 24440.0 24312.0 24384.0 
26.022 25984.0 25640.0 26040.0 25440.0 25240.0 25440.0 25440.0 25424.0 25496.0 25384.0 
27.022 26856.0 26384.0 26984.0 26384.0 26040.0 26384.0 26384.0 26256.0 26384.0 26440.0 
28.024 27856.0 27568.0 27896.0 27424.0 27168.0 27368.0 27496.0 27368.0 27440.0 27440.0 
29.024 28968.0 28584.0 29040.0 28440.0 28184.0 28440.0 28496.0 28384.0 28496.0 28424.0 
30.025 29984.0 29640.0 29856.0 29384.0 29184.0 29368.0 29440.0 29440.0 29440.0 29400.0 
31.025 30896.0 30624.0 31024.0 30440.0 30168.0 30440.0 30368.0 30496.0 30384.0 30440.0 
32.025 31912.0 31584.0 31912.0 31328.0 31240.0 31384.0 31440.0 31440.0 31440.0 31456.0 
33.026 32912.0 32568.0 32968.0 32424.0 32224.0 32368.0 32184.0 32240.0 32312.0 32240.0 
34.026 33984.0 33640.0 33984.0 33384.0 33240.0 33440.0 33240.0 33224.0 33168.0 33224.0 
35.028 34968.0 34640.0 35040.0 34384.0 34128.0 34384.0 34184.0 34240.0 34240.0 34240.0 
36.028 35984.0 35584.0 35600.0 35384.0 35184.0 35328.0 35184.0 35184.0 35240.0 35240.0 
37.028 36200.0 36000.0 35600.0 35600.0 35600.0 36000.0 36056.0 35800.0 36128.0 36200.0 
38.028 36200.0 36000.0 35600.0 35600.0 35600.0 36000.0 36600.0 35800.0 36400.0 36200.0 
39.029 36200.0 36000.0 35600.0 35600.0 35600.0 36000.0 36600.0 35800.0 36400.0 36200.0 
40.029 36200.0 36000.0 35600.0 35600.0 35600.0 36000.0 36600.0 35800.0 36400.0 36200.0 
