time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.023 0.025 0.015 0.01 0.02 0.01 0.015 0.0 0.01 0.015 0.01 
2.024 0.035 0.035 0.025 0.045 0.035 0.045 0.045 0.04 0.04 0.025 
3.026 0.06 0.065 0.07 0.07 0.06 0.065 0.06 0.065 0.06 0.045 
4.027 0.105 0.095 0.1 0.1 0.095 0.1 0.1 0.085 0.085 0.065 
5.027 0.13 0.115 0.125 0.13 0.105 0.13 0.13 0.12 0.135 0.105 
6.028 0.16 0.14 0.165 0.165 0.145 0.155 0.145 0.145 0.15 0.13 
7.028 0.17 0.17 0.19 0.19 0.17 0.185 0.185 0.175 0.19 0.16 
8.029 0.205 0.205 0.225 0.22 0.21 0.22 0.215 0.2 0.21 0.185 
9.03 0.25 0.24 0.265 0.245 0.245 0.235 0.235 0.22 0.24 0.215 
10.031 0.27 0.275 0.29 0.265 0.275 0.26 0.275 0.27 0.285 0.245 
11.031 0.3 0.29 0.33 0.295 0.305 0.295 0.305 0.3 0.305 0.28 
12.04 0.32 0.31 0.37 0.32 0.335 0.325 0.33 0.34 0.34 0.31 
13.041 0.345 0.35 0.395 0.335 0.365 0.355 0.365 0.365 0.37 0.335 
14.042 0.385 0.375 0.425 0.38 0.405 0.385 0.39 0.395 0.4 0.36 
15.042 0.405 0.4 0.46 0.4 0.43 0.405 0.43 0.425 0.435 0.4 
16.043 0.45 0.435 0.475 0.445 0.46 0.44 0.46 0.445 0.46 0.435 
17.059 0.485 0.46 0.52 0.46 0.485 0.48 0.49 0.485 0.5 0.465 
18.06 0.5 0.49 0.54 0.5 0.525 0.5 0.52 0.505 0.535 0.475 
19.061 0.545 0.525 0.575 0.525 0.56 0.545 0.55 0.535 0.555 0.505 
20.062 0.57 0.555 0.605 0.555 0.575 0.565 0.57 0.585 0.61 0.545 
21.063 0.6 0.58 0.635 0.58 0.605 0.575 0.605 0.605 0.62 0.555 
22.064 0.615 0.595 0.655 0.6 0.62 0.615 0.625 0.635 0.665 0.6 
23.064 0.63 0.635 0.685 0.625 0.645 0.63 0.645 0.65 0.67 0.615 
24.065 0.67 0.67 0.705 0.665 0.685 0.65 0.665 0.68 0.705 0.645 
25.066 0.685 0.69 0.735 0.675 0.7 0.675 0.695 0.715 0.73 0.68 
26.067 0.71 0.715 0.755 0.72 0.725 0.715 0.72 0.73 0.75 0.69 
27.067 0.725 0.725 0.775 0.75 0.76 0.74 0.745 0.76 0.775 0.72 
28.068 0.755 0.76 0.79 0.78 0.77 0.77 0.775 0.775 0.79 0.75 
29.069 0.79 0.78 0.825 0.805 0.81 0.79 0.8 0.8 0.81 0.76 
30.069 0.805 0.795 0.84 0.82 0.83 0.815 0.82 0.835 0.855 0.795 
31.07 0.835 0.845 0.87 0.855 0.86 0.825 0.855 0.85 0.875 0.815 
32.07 0.845 0.86 0.89 0.885 0.885 0.845 0.865 0.88 0.895 0.85 
33.071 0.885 0.89 0.91 0.905 0.905 0.87 0.885 0.905 0.915 0.875 
34.071 0.895 0.92 0.945 0.945 0.945 0.905 0.91 0.925 0.93 0.895 
35.072 0.925 0.935 0.955 0.965 0.97 0.925 0.94 0.96 0.98 0.94 
36.072 0.975 0.98 0.995 0.985 1.0 0.97 0.975 0.98 0.995 0.965 
37.073 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
38.073 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
39.074 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
