time Optional[local:ss-10000] 
0.0 59700.0 
1.023 71400.0 
2.042 80800.0 
3.063 89975.0 
4.07 98875.0 
5.073 108775.0 
6.076 118700.0 
7.079 128300.0 
8.081 138550.0 
9.084 149125.0 
10.087 158800.0 
11.089 169075.0 
12.091 178750.0 
13.093 187450.0 
14.095 197425.0 
15.097 208325.0 
16.098 219225.0 
17.1 229200.0 
18.102 239500.0 
19.104 249175.0 
20.105 259475.0 
21.107 269475.0 
22.109 280100.0 
23.111 290100.0 
24.113 300100.0 
25.115 310100.0 
26.117 320100.0 
27.119 329775.0 
28.121 339775.0 
29.122 349775.0 
30.125 359775.0 
31.126 370400.0 
32.128 381025.0 
33.13 391025.0 
34.132 401025.0 
35.133 411025.0 
36.136 420700.0 
37.139 430700.0 
38.14 440700.0 
39.142 450700.0 
40.144 460700.0 
41.146 470375.0 
42.148 480375.0 
43.15 490375.0 
44.151 500375.0 
45.154 510375.0 
46.156 520375.0 
47.158 530375.0 
48.16 540375.0 
49.162 550375.0 
50.163 560375.0 
51.165 570375.0 
52.167 580375.0 
53.17 590375.0 
54.172 600050.0 
55.175 610050.0 
56.177 620050.0 
57.179 630050.0 
58.181 640050.0 
59.183 650675.0 
60.184 660675.0 
61.186 670675.0 
62.187 680675.0 
63.189 690675.0 
64.191 700675.0 
65.193 710675.0 
66.194 720675.0 
67.196 730675.0 
68.197 740675.0 
69.199 750675.0 
70.2 760675.0 
71.202 770675.0 
72.204 780675.0 
73.205 790675.0 
74.207 800675.0 
75.208 810675.0 
76.21 820675.0 
77.212 833175.0 
78.214 843175.0 
79.216 853175.0 
80.217 863175.0 
81.219 873175.0 
82.221 883175.0 
83.222 893175.0 
84.224 903175.0 
85.226 913175.0 
86.228 923175.0 
87.23 933175.0 
88.231 943175.0 
89.233 953800.0 
90.234 963800.0 
91.236 973800.0 
92.237 981300.0 
93.239 991300.0 
94.24 1001300.0 
95.242 1011300.0 
96.243 1021300.0 
97.245 1031300.0 
98.247 1041300.0 
99.249 1051300.0 
100.25 1061300.0 
101.252 1073800.0 
102.253 1083800.0 
103.255 1093800.0 
104.257 1103800.0 
105.258 1113800.0 
106.26 1123800.0 
107.261 1133800.0 
108.263 1143800.0 
109.264 1153800.0 
110.266 1163800.0 
111.267 1173800.0 
112.269 1183800.0 
113.271 1193800.0 
114.272 1203800.0 
115.274 1213800.0 
116.276 1223800.0 
