time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           447.0                         480.0                         305.0                         208.0                         325.0                         310.0                         227.0                         147.0                         98.0                          99.0                          
1.001                         527.0                         295.0                         863.0                         1170.0                        731.0                         899.0                         1126.0                        1262.0                        1458.0                        1294.0                        
2.001                         1232.0                        1364.0                        1068.0                        792.0                         1132.0                        900.0                         1000.0                        732.0                         804.0                         932.0                         
3.003                         898.0                         702.0                         926.0                         1169.0                        866.0                         1261.0                        966.0                         1201.0                        798.0                         898.0                         
4.003                         836.0                         1032.0                        836.0                         832.0                         1000.0                        736.0                         668.0                         1060.0                        1296.0                        1168.0                        
5.004                         827.0                         1158.0                        1322.0                        927.0                         991.0                         987.0                         1094.0                        703.0                         767.0                         799.0                         
6.006                         874.0                         570.0                         506.0                         774.0                         770.0                         710.0                         1033.0                        1029.0                        1029.0                        1061.0                        
7.007                         1158.0                        1290.0                        1194.0                        1162.0                        1130.0                        1026.0                        903.0                         895.0                         767.0                         731.0                         
8.008                         1066.0                        1062.0                        899.0                         1062.0                        1126.0                        1198.0                        1126.0                        895.0                         1034.0                        1226.0                        
9.008                         936.0                         1044.0                        1008.0                        1100.0                        1104.0                        1068.0                        1100.0                        1372.0                        1268.0                        1112.0                        
10.01                         634.0                         471.0                         598.0                         570.0                         475.0                         534.0                         506.0                         502.0                         566.0                         566.0                         
11.011                        0.0                           0.0                           135.0                         0.0                           0.0                           35.0                          0.0                           35.0                          0.0                           0.0                           
12.012                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.012                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
