time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           358.0                         302.0                         174.0                         63.0                          48.0                          340.0                         390.0                         407.0                         441.0                         360.0                         
1.003                         498.0                         729.0                         1032.0                        1192.0                        1455.0                        1160.0                        753.0                         821.0                         689.0                         821.0                         
2.004                         927.0                         831.0                         699.0                         863.0                         635.0                         431.0                         571.0                         507.0                         567.0                         503.0                         
3.005                         1070.0                        1062.0                        1026.0                        931.0                         1026.0                        1058.0                        1098.0                        927.0                         967.0                         1062.0                        
4.006                         691.0                         931.0                         967.0                         1070.0                        1034.0                        939.0                         967.0                         1066.0                        1098.0                        1134.0                        
5.007                         1342.0                        1102.0                        1134.0                        1066.0                        999.0                         1062.0                        1034.0                        1002.0                        999.0                         999.0                         
6.008                         831.0                         895.0                         963.0                         863.0                         903.0                         939.0                         1058.0                        1062.0                        1194.0                        967.0                         
7.009                         1026.0                        1058.0                        1130.0                        1098.0                        1154.0                        991.0                         927.0                         1090.0                        931.0                         999.0                         
8.01                          1034.0                        1130.0                        1094.0                        1162.0                        999.0                         1130.0                        967.0                         963.0                         1098.0                        963.0                         
9.011                         1130.0                        903.0                         1102.0                        971.0                         1102.0                        1166.0                        1234.0                        1170.0                        1034.0                        1302.0                        
10.011                        672.0                         712.0                         472.0                         636.0                         572.0                         404.0                         540.0                         540.0                         504.0                         500.0                         
11.012                        0.0                           0.0                           0.0                           0.0                           3.0                           3.0                           35.0                          3.0                           3.0                           3.0                           
12.013                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.014                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
