time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           403.0                         233.0                         239.0                         240.0                         241.0                         242.0                         222.0                         244.0                         244.0                         245.0                         245.0                         
1.003                         997.0                         697.0                         797.0                         654.0                         486.0                         785.0                         997.0                         997.0                         997.0                         849.0                         897.0                         
2.005                         998.0                         0.0                           399.0                         1041.0                        411.0                         994.0                         1041.0                        998.0                         99.0                          546.0                         0.0                           
3.006                         971.0                         955.0                         1198.0                        999.0                         899.0                         915.0                         799.0                         951.0                         699.0                         1246.0                        599.0                         
4.007                         1026.0                        643.0                         1022.0                        991.0                         827.0                         999.0                         699.0                         847.0                         995.0                         851.0                         999.0                         
5.008                         971.0                         1222.0                        875.0                         807.0                         971.0                         999.0                         999.0                         799.0                         903.0                         1098.0                        1098.0                        
6.009                         1002.0                        1002.0                        899.0                         227.0                         899.0                         899.0                         1230.0                        999.0                         1098.0                        1018.0                        399.0                         
7.01                          1002.0                        995.0                         799.0                         991.0                         899.0                         699.0                         995.0                         999.0                         799.0                         1014.0                        1214.0                        
8.011                         999.0                         999.0                         1098.0                        1002.0                        999.0                         699.0                         979.0                         899.0                         899.0                         999.0                         971.0                         
9.012                         1018.0                        999.0                         899.0                         995.0                         999.0                         1226.0                        1018.0                        999.0                         963.0                         1010.0                        991.0                         
10.012                        0.0                           976.0                         800.0                         1024.0                        500.0                         672.0                         572.0                         0.0                           536.0                         152.0                         320.0                         
11.013                        0.0                           0.0                           0.0                           55.0                          0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.014                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
