time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           1000.0                        500.0                         500.0                         500.0                         500.0                         500.0                         456.0                         500.0                         500.0                         500.0                         500.0                         
1.003                         2000.0                        1200.0                        1300.0                        1156.0                        988.0                         1288.0                        1456.0                        1500.0                        1500.0                        1352.0                        1400.0                        
2.005                         3000.0                        1200.0                        1700.0                        2200.0                        1400.0                        2284.0                        2500.0                        2500.0                        1600.0                        1900.0                        1400.0                        
3.006                         3972.0                        2156.0                        2900.0                        3200.0                        2300.0                        3200.0                        3300.0                        3452.0                        2300.0                        3148.0                        2000.0                        
4.007                         5000.0                        2800.0                        3924.0                        4192.0                        3128.0                        4200.0                        4000.0                        4300.0                        3296.0                        4000.0                        3000.0                        
5.008                         5972.0                        4024.0                        4800.0                        5000.0                        4100.0                        5200.0                        5000.0                        5100.0                        4200.0                        5100.0                        4100.0                        
6.009                         6976.0                        5028.0                        5700.0                        5228.0                        5000.0                        6100.0                        6232.0                        6100.0                        5300.0                        6120.0                        4500.0                        
7.01                          7980.0                        6024.0                        6500.0                        6220.0                        5900.0                        6800.0                        7228.0                        7100.0                        6100.0                        7136.0                        5716.0                        
8.011                         8980.0                        7024.0                        7600.0                        7224.0                        6900.0                        7500.0                        8208.0                        8000.0                        7000.0                        8136.0                        6688.0                        
9.012                         10000.0                       8024.0                        8500.0                        8220.0                        7900.0                        8728.0                        9228.0                        9000.0                        7964.0                        9148.0                        7680.0                        
10.012                        10000.0                       9000.0                        9300.0                        9244.0                        8400.0                        9400.0                        9800.0                        9000.0                        8500.0                        9300.0                        8000.0                        
11.013                        10000.0                       9000.0                        9300.0                        9300.0                        8400.0                        9400.0                        9800.0                        9000.0                        8500.0                        9300.0                        8000.0                        
12.014                        10000.0                       9000.0                        9300.0                        9300.0                        8400.0                        9400.0                        9800.0                        9000.0                        8500.0                        9300.0                        8000.0                        
13.015                        10000.0                       9000.0                        9300.0                        9300.0                        8400.0                        9400.0                        9800.0                        9000.0                        8500.0                        9300.0                        8000.0                        
