time Optional[local:ss-10000] 
0.0 9373.0 
1.034 11315.0 
2.058 9448.0 
3.08 9955.0 
4.085 9502.0 
5.088 9870.0 
6.093 9900.0 
7.095 9605.0 
8.098 9945.0 
9.1 9605.0 
10.102 9930.0 
11.105 9621.0 
12.108 9621.0 
13.11 10254.0 
14.112 9655.0 
15.115 9895.0 
16.117 10229.0 
17.119 9955.0 
18.121 9630.0 
19.123 10229.0 
20.125 9630.0 
21.128 10543.0 
22.13 9980.0 
23.131 10289.0 
24.133 9655.0 
25.135 9980.0 
26.137 9655.0 
27.138 9965.0 
28.14 9655.0 
29.142 9980.0 
30.144 9980.0 
31.146 9980.0 
32.148 10279.0 
33.15 9980.0 
34.152 10603.0 
35.154 9980.0 
36.156 10603.0 
37.159 9970.0 
38.161 9980.0 
39.163 10279.0 
40.165 9980.0 
41.167 9655.0 
42.168 10289.0 
43.17 9980.0 
44.172 9980.0 
45.174 9630.0 
46.176 9980.0 
47.178 9980.0 
48.179 9665.0 
49.181 9980.0 
50.183 10603.0 
51.244 11781.0 
52.246 10603.0 
53.248 9980.0 
54.249 9990.0 
55.252 9970.0 
56.253 9990.0 
57.255 9980.0 
58.257 9980.0 
59.258 9990.0 
60.26 9980.0 
61.262 9980.0 
62.263 9990.0 
63.265 9980.0 
64.266 9990.0 
65.268 9980.0 
66.269 9665.0 
67.271 9980.0 
68.273 9980.0 
69.275 10603.0 
70.276 9990.0 
71.277 9990.0 
72.279 9980.0 
73.28 9990.0 
74.282 9655.0 
75.283 9990.0 
76.284 9990.0 
77.286 9980.0 
78.287 9990.0 
79.289 9980.0 
80.29 9990.0 
81.292 9980.0 
82.293 9990.0 
83.295 9980.0 
84.297 9980.0 
85.299 9980.0 
86.3 9990.0 
87.302 9980.0 
88.304 9980.0 
89.306 9980.0 
90.308 9980.0 
91.309 9990.0 
92.311 9980.0 
93.313 9980.0 
94.314 9990.0 
95.316 9980.0 
96.317 9990.0 
97.32 9970.0 
98.322 9980.0 
99.323 9990.0 
100.325 9980.0 
101.326 9990.0 
102.327 9990.0 
103.329 9980.0 
104.33 9990.0 
105.332 9980.0 
106.333 9990.0 
107.335 9980.0 
108.337 9980.0 
109.338 9990.0 
110.34 9980.0 
111.342 9980.0 
112.343 9990.0 
113.344 9990.0 
114.346 9980.0 
115.348 9980.0 
116.349 9990.0 
117.351 9980.0 
118.352 9990.0 
119.354 9980.0 
120.355 9990.0 
121.357 9980.0 
122.359 9980.0 
123.36 9990.0 
124.362 9980.0 
125.363 9990.0 
126.365 9980.0 
127.366 9990.0 
128.368 9980.0 
129.369 9990.0 
130.371 9980.0 
131.372 9990.0 
132.374 9980.0 
133.376 9980.0 
134.377 9990.0 
135.378 9990.0 
136.38 9980.0 
137.382 9980.0 
138.383 9990.0 
139.384 9990.0 
140.386 9980.0 
141.387 9980.0 
142.389 9990.0 
143.391 9980.0 
144.393 9980.0 
145.394 9990.0 
146.395 9990.0 
147.397 9980.0 
148.398 9990.0 
149.4 9980.0 
150.402 9980.0 
151.403 9990.0 
152.406 10593.0 
153.408 9980.0 
154.41 9980.0 
155.412 9980.0 
156.414 9980.0 
157.416 9980.0 
158.418 9980.0 
159.42 9980.0 
160.422 9980.0 
161.424 9980.0 
162.426 9980.0 
163.428 9980.0 
164.429 9990.0 
165.431 9980.0 
166.433 9980.0 
167.435 9980.0 
168.436 9990.0 
169.438 9980.0 
170.44 9980.0 
171.441 9990.0 
172.443 9980.0 
173.444 9990.0 
174.446 9980.0 
175.448 9980.0 
176.45 9980.0 
177.452 9980.0 
178.453 9990.0 
179.456 9970.0 
180.457 9990.0 
181.458 9980.0 
182.46 9990.0 
183.462 9980.0 
184.464 9980.0 
185.466 9980.0 
186.468 9980.0 
187.469 9990.0 
188.471 9980.0 
189.473 9980.0 
190.474 9990.0 
191.476 9980.0 
192.478 9980.0 
193.479 9990.0 
194.48 9990.0 
195.482 9980.0 
196.483 9990.0 
197.485 9980.0 
198.486 9990.0 
199.488 9980.0 
200.489 9990.0 
201.491 9980.0 
202.492 9990.0 
203.494 9980.0 
204.495 9990.0 
205.497 9980.0 
206.498 9990.0 
207.5 9980.0 
208.502 9980.0 
209.503 9990.0 
210.505 9980.0 
211.506 9990.0 
212.508 9980.0 
213.509 9990.0 
214.511 9980.0 
215.512 9990.0 
216.514 9980.0 
217.515 9990.0 
218.516 9990.0 
219.518 9980.0 
220.52 9980.0 
221.521 9990.0 
222.522 9990.0 
223.524 9980.0 
224.526 9980.0 
225.527 9990.0 
226.529 9980.0 
227.53 9340.0 
228.532 9980.0 
229.534 9980.0 
230.535 9990.0 
