time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 640.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.068 1736.0 0.0 0.0 200.0 200.0 0.0 0.0 0.0 0.0 456.0 0.0 
2.302 2832.0 720.0 728.0 600.0 976.0 656.0 648.0 200.0 520.0 1000.0 656.0 
3.807 4000.0 1792.0 1784.0 928.0 2192.0 1600.0 1600.0 1168.0 1232.0 1840.0 1400.0 
4.808 4960.0 2192.0 2712.0 2024.0 2896.0 2496.0 2056.0 1824.0 1864.0 2768.0 1784.0 
5.846 5952.0 3288.0 3400.0 3048.0 4000.0 3400.0 3288.0 2848.0 2992.0 3960.0 2888.0 
6.847 6632.0 3600.0 4112.0 3752.0 4400.0 4056.0 3800.0 3632.0 3856.0 4728.0 3600.0 
7.849 7688.0 4624.0 5128.0 4832.0 5424.0 5088.0 4824.0 4640.0 4760.0 5712.0 4568.0 
8.849 8712.0 5592.0 5592.0 5832.0 6000.0 5600.0 5792.0 5192.0 5856.0 6712.0 5592.0 
9.851 9688.0 6552.0 6600.0 6840.0 6984.0 6560.0 6816.0 6168.0 6192.0 7696.0 6616.0 
10.859 10688.0 7384.0 6992.0 7832.0 8120.0 7592.0 7776.0 7248.0 7216.0 8704.0 7592.0 
11.861 11696.0 8440.0 8000.0 8776.0 9128.0 8632.0 8792.0 8168.0 8200.0 9640.0 8632.0 
12.862 12688.0 9448.0 8000.0 9800.0 9200.0 9600.0 9760.0 9224.0 9224.0 10728.0 9632.0 
13.862 13704.0 10448.0 8712.0 10760.0 9840.0 10624.0 10800.0 10184.0 10192.0 11688.0 10640.0 
14.864 14744.0 11424.0 9600.0 11800.0 10896.0 11200.0 11600.0 11288.0 11232.0 12696.0 11624.0 
15.866 15688.0 12456.0 9992.0 12720.0 11848.0 12232.0 12400.0 11800.0 12056.0 13696.0 12624.0 
16.868 16472.0 13104.0 10800.0 13456.0 12568.0 12800.0 12856.0 12440.0 12792.0 14000.0 13320.0 
17.869 17440.0 14208.0 11256.0 14504.0 13648.0 13760.0 13864.0 13488.0 13720.0 14968.0 14368.0 
18.871 18488.0 15168.0 12256.0 15448.0 14640.0 14600.0 14792.0 14504.0 14688.0 15600.0 15360.0 
19.873 19488.0 16248.0 13232.0 16520.0 15584.0 15312.0 15800.0 15520.0 15600.0 16568.0 16376.0 
20.873 20488.0 16856.0 14256.0 17520.0 16600.0 16344.0 16264.0 16496.0 16568.0 16800.0 17400.0 
21.875 21488.0 17856.0 15256.0 18392.0 17440.0 17000.0 17296.0 17512.0 17400.0 17512.0 18120.0 
22.876 22440.0 18848.0 16288.0 19496.0 18544.0 17200.0 18200.0 18504.0 18312.0 18400.0 19104.0 
23.877 23424.0 19856.0 17248.0 20456.0 19496.0 18232.0 19248.0 19488.0 19400.0 19000.0 20128.0 
24.878 24432.0 20856.0 18240.0 21424.0 20504.0 18792.0 19848.0 20512.0 20400.0 19840.0 21112.0 
