time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.067 0.0 0.0 0.005 0.005 0.0 0.005 0.0 0.0 0.005 0.0 
2.267 0.015 0.01 0.015 0.03 0.02 0.015 0.02 0.01 0.005 0.015 
3.809 0.035 0.025 0.045 0.035 0.04 0.04 0.04 0.04 0.035 0.03 
4.81 0.045 0.04 0.06 0.06 0.05 0.055 0.05 0.05 0.055 0.05 
5.848 0.075 0.07 0.085 0.08 0.07 0.075 0.09 0.075 0.09 0.09 
6.849 0.105 0.1 0.11 0.105 0.11 0.105 0.105 0.1 0.11 0.105 
7.851 0.115 0.12 0.12 0.12 0.12 0.125 0.115 0.12 0.125 0.125 
8.851 0.155 0.145 0.165 0.155 0.155 0.16 0.155 0.165 0.16 0.17 
9.853 0.17 0.165 0.175 0.17 0.17 0.17 0.165 0.17 0.17 0.18 
10.861 0.205 0.2 0.21 0.2 0.19 0.21 0.2 0.2 0.205 0.205 
11.862 0.235 0.225 0.23 0.215 0.225 0.23 0.235 0.235 0.24 0.245 
12.864 0.26 0.245 0.26 0.25 0.25 0.25 0.25 0.255 0.26 0.265 
13.864 0.285 0.275 0.275 0.28 0.265 0.275 0.27 0.28 0.28 0.29 
14.866 0.305 0.295 0.305 0.3 0.295 0.305 0.3 0.305 0.305 0.31 
15.868 0.335 0.325 0.33 0.335 0.325 0.33 0.325 0.34 0.325 0.335 
16.87 0.355 0.34 0.35 0.36 0.35 0.35 0.355 0.35 0.345 0.345 
17.871 0.375 0.37 0.37 0.37 0.365 0.365 0.37 0.375 0.36 0.375 
18.872 0.405 0.39 0.405 0.39 0.39 0.405 0.41 0.4 0.39 0.4 
19.874 0.425 0.44 0.43 0.42 0.43 0.42 0.43 0.425 0.425 0.43 
20.875 0.455 0.46 0.45 0.45 0.46 0.445 0.46 0.45 0.445 0.44 
21.876 0.475 0.48 0.475 0.475 0.475 0.47 0.49 0.465 0.475 0.485 
22.878 0.495 0.505 0.5 0.5 0.5 0.495 0.505 0.49 0.485 0.5 
23.879 0.52 0.54 0.535 0.525 0.535 0.52 0.525 0.52 0.515 0.53 
24.88 0.55 0.565 0.55 0.54 0.55 0.545 0.555 0.55 0.555 0.545 
25.88 0.58 0.58 0.585 0.58 0.57 0.57 0.57 0.58 0.585 0.57 
26.88 0.595 0.6 0.6 0.605 0.595 0.595 0.595 0.61 0.6 0.595 
27.881 0.625 0.625 0.625 0.63 0.615 0.615 0.62 0.625 0.615 0.62 
28.882 0.64 0.645 0.64 0.66 0.645 0.64 0.645 0.65 0.64 0.64 
29.882 0.665 0.675 0.67 0.675 0.67 0.675 0.675 0.67 0.67 0.67 
30.883 0.69 0.705 0.695 0.705 0.7 0.7 0.69 0.695 0.69 0.69 
31.884 0.715 0.725 0.725 0.72 0.725 0.73 0.73 0.735 0.715 0.71 
32.885 0.74 0.76 0.74 0.75 0.75 0.745 0.76 0.755 0.755 0.735 
33.886 0.77 0.775 0.785 0.78 0.78 0.775 0.775 0.78 0.775 0.775 
34.887 0.795 0.805 0.79 0.805 0.805 0.79 0.795 0.79 0.805 0.8 
35.887 0.825 0.825 0.825 0.825 0.825 0.825 0.825 0.815 0.82 0.82 
36.888 0.855 0.85 0.84 0.85 0.865 0.845 0.85 0.855 0.86 0.845 
37.889 0.87 0.87 0.88 0.87 0.875 0.86 0.87 0.87 0.885 0.865 
38.89 0.905 0.9 0.9 0.885 0.9 0.895 0.9 0.9 0.91 0.895 
39.89 0.925 0.915 0.925 0.915 0.92 0.925 0.92 0.92 0.93 0.92 
40.891 0.955 0.945 0.955 0.955 0.95 0.935 0.945 0.94 0.95 0.955 
41.892 0.98 0.97 0.99 0.965 0.97 0.965 0.97 0.975 0.975 0.975 
42.892 1.0 0.995 1.0 0.995 0.99 0.99 0.99 0.99 0.99 0.995 
43.893 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.893 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.894 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
