time Optional[local:sl-0] Optional[local:sl-1] Optional[local:sl-2] Optional[local:sl-3] Optional[local:sl-4] Optional[local:sl-5] Optional[local:sl-6] Optional[local:sl-7] Optional[local:sl-8] Optional[local:sl-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 597.0 249.0 498.0 498.0 647.0 498.0 647.0 249.0 348.0 597.0 
2.015 989.0 791.0 989.0 989.0 1088.0 544.0 939.0 1137.0 1137.0 1137.0 
3.016 999.0 749.0 999.0 999.0 999.0 999.0 999.0 749.0 649.0 749.0 
4.018 998.0 848.0 998.0 998.0 998.0 848.0 998.0 1097.0 998.0 948.0 
5.019 549.0 699.0 899.0 999.0 999.0 849.0 749.0 999.0 1048.0 899.0 
6.019 1000.0 1000.0 550.0 1000.0 900.0 1000.0 1000.0 1000.0 750.0 950.0 
7.021 998.0 998.0 598.0 998.0 648.0 948.0 948.0 898.0 998.0 898.0 
8.022 749.0 999.0 849.0 949.0 849.0 999.0 799.0 1098.0 549.0 899.0 
9.024 698.0 998.0 1197.0 848.0 848.0 998.0 1047.0 998.0 998.0 848.0 
10.025 1048.0 399.0 849.0 849.0 849.0 849.0 949.0 999.0 999.0 999.0 
11.028 947.0 997.0 1146.0 997.0 797.0 847.0 847.0 947.0 797.0 598.0 
12.028 1000.0 1000.0 750.0 400.0 1000.0 1000.0 1000.0 950.0 800.0 750.0 
13.041 394.0 987.0 592.0 987.0 987.0 987.0 987.0 592.0 888.0 937.0 
14.042 899.0 999.0 999.0 999.0 999.0 849.0 999.0 549.0 799.0 1048.0 
15.043 949.0 999.0 999.0 999.0 999.0 749.0 899.0 849.0 999.0 999.0 
16.044 949.0 999.0 999.0 999.0 999.0 949.0 799.0 949.0 899.0 999.0 
17.045 999.0 899.0 999.0 599.0 999.0 949.0 999.0 949.0 649.0 999.0 
18.045 950.0 1000.0 1000.0 1000.0 1000.0 1000.0 1000.0 800.0 500.0 800.0 
19.046 899.0 999.0 999.0 449.0 999.0 999.0 599.0 849.0 999.0 1048.0 
20.046 850.0 750.0 900.0 1000.0 1000.0 950.0 450.0 650.0 1000.0 1000.0 
21.047 799.0 999.0 949.0 699.0 999.0 749.0 999.0 999.0 899.0 949.0 
22.047 1000.0 1000.0 1000.0 1000.0 1000.0 900.0 950.0 500.0 1000.0 850.0 
23.047 750.0 850.0 750.0 1000.0 950.0 850.0 1000.0 1050.0 1000.0 850.0 
24.048 999.0 999.0 999.0 799.0 949.0 499.0 799.0 1098.0 699.0 949.0 
25.048 800.0 1000.0 999.0 899.0 599.0 899.0 899.0 999.0 949.0 1048.0 
26.049 999.0 799.0 850.0 1050.0 950.0 800.0 1000.0 1000.0 550.0 1000.0 
27.05 849.0 899.0 1148.0 749.0 949.0 999.0 999.0 899.0 949.0 999.0 
28.05 800.0 1000.0 650.0 950.0 900.0 750.0 1000.0 650.0 900.0 1000.0 
29.05 800.0 1000.0 1150.0 1050.0 750.0 850.0 950.0 700.0 1000.0 1000.0 
30.051 999.0 899.0 999.0 749.0 799.0 999.0 899.0 649.0 999.0 849.0 
31.052 999.0 849.0 999.0 699.0 799.0 949.0 999.0 849.0 799.0 799.0 
32.053 999.0 999.0 999.0 749.0 1048.0 749.0 999.0 499.0 999.0 1048.0 
33.053 1000.0 1000.0 1000.0 700.0 1000.0 750.0 950.0 1000.0 900.0 600.0 
34.053 1000.0 1000.0 550.0 550.0 850.0 850.0 750.0 900.0 1100.0 1100.0 
35.053 1000.0 800.0 1050.0 950.0 950.0 800.0 600.0 1000.0 1000.0 1000.0 
36.054 499.0 849.0 999.0 999.0 899.0 999.0 949.0 849.0 999.0 799.0 
37.054 1000.0 1000.0 1000.0 900.0 1000.0 900.0 750.0 900.0 1000.0 900.0 
38.055 949.0 999.0 899.0 999.0 599.0 999.0 799.0 999.0 499.0 999.0 
39.055 1000.0 1000.0 1000.0 800.0 1000.0 1000.0 650.0 1000.0 1000.0 750.0 
40.056 999.0 499.0 849.0 899.0 549.0 999.0 1098.0 999.0 999.0 649.0 
41.058 598.0 0.0 249.0 598.0 199.0 449.0 349.0 249.0 598.0 199.0 
42.058 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
43.058 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
