time Optional[local:sl-0] Optional[local:sl-1] Optional[local:sl-2] Optional[local:sl-3] Optional[local:sl-4] Optional[local:sl-5] Optional[local:sl-6] Optional[local:sl-7] Optional[local:sl-8] Optional[local:sl-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 600.0 250.0 500.0 500.0 650.0 500.0 650.0 250.0 350.0 600.0 
2.015 1600.0 1050.0 1500.0 1500.0 1750.0 1050.0 1600.0 1400.0 1500.0 1750.0 
3.016 2600.0 1800.0 2500.0 2500.0 2750.0 2050.0 2600.0 2150.0 2150.0 2500.0 
4.018 3600.0 2650.0 3500.0 3500.0 3750.0 2900.0 3600.0 3250.0 3150.0 3450.0 
5.019 4150.0 3350.0 4400.0 4500.0 4750.0 3750.0 4350.0 4250.0 4200.0 4350.0 
6.019 5150.0 4350.0 4950.0 5500.0 5650.0 4750.0 5350.0 5250.0 4950.0 5300.0 
7.021 6150.0 5350.0 5550.0 6500.0 6300.0 5700.0 6300.0 6150.0 5950.0 6200.0 
8.022 6900.0 6350.0 6400.0 7450.0 7150.0 6700.0 7100.0 7250.0 6500.0 7100.0 
9.024 7600.0 7350.0 7600.0 8300.0 8000.0 7700.0 8150.0 8250.0 7500.0 7950.0 
10.025 8650.0 7750.0 8450.0 9150.0 8850.0 8550.0 9100.0 9250.0 8500.0 8950.0 
11.028 9600.0 8750.0 9600.0 10150.0 9650.0 9400.0 9950.0 10200.0 9300.0 9550.0 
12.028 10600.0 9750.0 10350.0 10550.0 10650.0 10400.0 10950.0 11150.0 10100.0 10300.0 
13.041 11000.0 10750.0 10950.0 11550.0 11650.0 11400.0 11950.0 11750.0 11000.0 11250.0 
14.042 11900.0 11750.0 11950.0 12550.0 12650.0 12250.0 12950.0 12300.0 11800.0 12300.0 
15.043 12850.0 12750.0 12950.0 13550.0 13650.0 13000.0 13850.0 13150.0 12800.0 13300.0 
16.044 13800.0 13750.0 13950.0 14550.0 14650.0 13950.0 14650.0 14100.0 13700.0 14300.0 
17.045 14800.0 14650.0 14950.0 15150.0 15650.0 14900.0 15650.0 15050.0 14350.0 15300.0 
18.045 15750.0 15650.0 15950.0 16150.0 16650.0 15900.0 16650.0 15850.0 14850.0 16100.0 
19.046 16650.0 16650.0 16950.0 16600.0 17650.0 16900.0 17250.0 16700.0 15850.0 17150.0 
20.046 17500.0 17400.0 17850.0 17600.0 18650.0 17850.0 17700.0 17350.0 16850.0 18150.0 
21.047 18300.0 18400.0 18800.0 18300.0 19650.0 18600.0 18700.0 18350.0 17750.0 19100.0 
22.047 19300.0 19400.0 19800.0 19300.0 20650.0 19500.0 19650.0 18850.0 18750.0 19950.0 
23.047 20050.0 20250.0 20550.0 20300.0 21600.0 20350.0 20650.0 19900.0 19750.0 20800.0 
24.048 21050.0 21250.0 21550.0 21100.0 22550.0 20850.0 21450.0 21000.0 20450.0 21750.0 
25.049 21850.0 22250.0 22550.0 22000.0 23150.0 21750.0 22350.0 22000.0 21400.0 22800.0 
26.049 22850.0 23050.0 23400.0 23050.0 24100.0 22550.0 23350.0 23000.0 21950.0 23800.0 
27.05 23700.0 23950.0 24550.0 23800.0 25050.0 23550.0 24350.0 23900.0 22900.0 24800.0 
28.05 24500.0 24950.0 25200.0 24750.0 25950.0 24300.0 25350.0 24550.0 23800.0 25800.0 
29.05 25300.0 25950.0 26350.0 25800.0 26700.0 25150.0 26300.0 25250.0 24800.0 26800.0 
30.051 26300.0 26850.0 27350.0 26550.0 27500.0 26150.0 27200.0 25900.0 25800.0 27650.0 
31.052 27300.0 27700.0 28350.0 27250.0 28300.0 27100.0 28200.0 26750.0 26600.0 28450.0 
32.053 28300.0 28700.0 29350.0 28000.0 29350.0 27850.0 29200.0 27250.0 27600.0 29500.0 
33.053 29300.0 29700.0 30350.0 28700.0 30350.0 28600.0 30150.0 28250.0 28500.0 30100.0 
34.053 30300.0 30700.0 30900.0 29250.0 31200.0 29450.0 30900.0 29150.0 29600.0 31200.0 
35.053 31300.0 31500.0 31950.0 30200.0 32150.0 30250.0 31500.0 30150.0 30600.0 32200.0 
36.054 31800.0 32350.0 32950.0 31200.0 33050.0 31250.0 32450.0 31000.0 31600.0 33000.0 
37.054 32800.0 33350.0 33950.0 32100.0 34050.0 32150.0 33200.0 31900.0 32600.0 33900.0 
38.055 33750.0 34350.0 34850.0 33100.0 34650.0 33150.0 34000.0 32900.0 33100.0 34900.0 
39.055 34750.0 35350.0 35850.0 33900.0 35650.0 34150.0 34650.0 33900.0 34100.0 35650.0 
40.056 35750.0 35850.0 36700.0 34800.0 36200.0 35150.0 35750.0 34900.0 35100.0 36300.0 
41.058 36350.0 35850.0 36950.0 35400.0 36400.0 35600.0 36100.0 35150.0 35700.0 36500.0 
42.058 36350.0 35850.0 36950.0 35400.0 36400.0 35600.0 36100.0 35150.0 35700.0 36500.0 
43.058 36350.0 35850.0 36950.0 35400.0 36400.0 35600.0 36100.0 35150.0 35700.0 36500.0 
