time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 93.0909090909091 0.0 1024.0 308.74761684762996 153.6
3 93.0909090909091 0.0 1024.0 308.74761684762996 153.6
4 232.72727272727272 0.0 2560.0 771.869042119075 384.0
5 325.8181818181818 0.0 3584.0 1080.6166589667048 537.6
6 465.45454545454544 0.0 5120.0 1543.73808423815 768.0
7 558.5454545454545 0.0 6144.0 1852.48570108578 921.6
8 791.2727272727273 0.0 8704.0 2624.3547432048545 1305.6
9 837.8181818181819 0.0 9216.0 2778.7285516286697 1382.4
10 837.8181818181819 0.0 9216.0 2778.7285516286697 1382.4
11 884.3636363636364 0.0 9728.0 2933.102360052485 1459.2
12 977.4545454545455 0.0 10752.0 3241.849976900114 1612.7999999999997
13 1024.0 0.0 11264.0 3396.2237853239294 1689.6
14 1210.1818181818182 0.0 13312.0 4013.719019019189 1996.7999999999997
15 1303.2727272727273 0.0 14336.0 4322.466635866819 2150.4
16 1484.0 0.0 16324.0 4921.871188887413 2448.6
17 1530.5454545454545 0.0 16836.0 5076.244997311229 2525.4
18 1763.2727272727273 0.0 17860.0 5358.530191963261 2665.835111179985
19 1763.2727272727273 0.0 17860.0 5358.530191963261 2665.835111179985
20 2042.5454545454545 0.0 18884.0 5688.221169463022 2829.8543015498162
21 2310.909090909091 0.0 21324.0 6424.537982680863 3196.167290990883
22 2532.7272727272725 0.0 22228.0 6672.931546043449 3319.741528492843
23 2853.090909090909 0.0 23192.0 6986.9402953588415 3475.958908848032
24 3318.5454545454545 0.0 23704.0 7039.371624848859 3502.0431659247147
25 3784.0 0.0 24216.0 7142.647128341145 3553.4220801925567
26 4849.090909090909 0.0 25692.0 7516.689503425634 3739.505812269852
27 5489.818181818182 0.0 27108.0 7851.417678587502 3906.030976835693
28 6467.272727272727 0.0 28132.0 8101.766487512573 4030.577936723218
29 7247.636363636364 0.0 28584.0 7985.823930850557 3972.8972430708545
30 7800.727272727273 0.0 29608.0 8156.83111374643 4057.972242389048
31 8685.09090909091 1024.0 30120.0 8034.44605999126 3997.086446901042
32 10174.545454545454 1024.0 31144.0 8049.406491954997 4004.5291678298454
33 11053.454545454546 2048.0 31656.0 7970.447871526875 3965.24775014122
34 12211.636363636364 5120.0 32168.0 7525.439193465419 3743.8587281039327
