time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.154 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.159 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.161 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.162 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.163 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.163 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.165 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.165 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.166 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.167 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.168 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.171 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.172 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.173 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.173 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.174 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.176 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.177 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
