time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           1000.0                        632.0                         532.0                         432.0                         432.0                         500.0                         900.0                         1000.0                        600.0                         556.0                         488.0                         
1.002                         2000.0                        1632.0                        932.0                         1132.0                        832.0                         1356.0                        1600.0                        1700.0                        1100.0                        1400.0                        1064.0                        
2.003                         2980.0                        2632.0                        1932.0                        2132.0                        1824.0                        2200.0                        1700.0                        2100.0                        1200.0                        1700.0                        2080.0                        
3.004                         3976.0                        3632.0                        2920.0                        3144.0                        2500.0                        2800.0                        2692.0                        3100.0                        2100.0                        2400.0                        3080.0                        
4.005                         5000.0                        4628.0                        3600.0                        3900.0                        3000.0                        3532.0                        3700.0                        4000.0                        3000.0                        3200.0                        4096.0                        
5.005                         6000.0                        5624.0                        4600.0                        4900.0                        3800.0                        4532.0                        4600.0                        5000.0                        3900.0                        4000.0                        5100.0                        
6.006                         6976.0                        6620.0                        5500.0                        5884.0                        4700.0                        5400.0                        5600.0                        5900.0                        4800.0                        5232.0                        6000.0                        
7.006                         7976.0                        7632.0                        6400.0                        6852.0                        5500.0                        6200.0                        6400.0                        6700.0                        6000.0                        6224.0                        6708.0                        
8.007                         8972.0                        8612.0                        7300.0                        7832.0                        6400.0                        6900.0                        7600.0                        7600.0                        6900.0                        6900.0                        7640.0                        
9.007                         10000.0                       9644.0                        8380.0                        8828.0                        7356.0                        8124.0                        8556.0                        8824.0                        7952.0                        8052.0                        8544.0                        
10.007                        10000.0                       9800.0                        9200.0                        9200.0                        8200.0                        9000.0                        9400.0                        9300.0                        8700.0                        8500.0                        8700.0                        
11.008                        10000.0                       9800.0                        9200.0                        9200.0                        8200.0                        9000.0                        9400.0                        9300.0                        8700.0                        8500.0                        8700.0                        
12.009                        10000.0                       9800.0                        9200.0                        9200.0                        8200.0                        9000.0                        9400.0                        9300.0                        8700.0                        8500.0                        8700.0                        
