time Optional[local:ss-10000] 
0.0 59700.0 
1.028 71100.0 
2.05 80800.0 
3.072 90675.0 
4.077 100575.0 
5.083 109875.0 
6.086 119850.0 
7.089 130050.0 
8.092 139975.0 
9.095 149300.0 
10.098 158625.0 
11.1 168550.0 
12.102 177875.0 
13.104 188450.0 
14.107 198725.0 
15.109 209000.0 
16.111 219300.0 
17.113 229275.0 
18.115 240175.0 
19.117 250125.0 
20.119 259750.0 
21.121 269425.0 
22.122 279725.0 
23.124 289400.0 
24.126 299375.0 
25.128 309375.0 
26.13 319050.0 
27.132 329050.0 
28.134 339050.0 
29.135 348725.0 
30.138 358400.0 
31.14 368700.0 
32.142 379325.0 
33.144 389325.0 
34.145 399325.0 
35.147 409950.0 
36.15 419950.0 
37.152 429950.0 
38.154 440575.0 
39.157 450550.0 
40.159 460550.0 
41.16 470225.0 
42.162 480225.0 
43.163 490225.0 
44.165 500225.0 
45.167 510225.0 
46.169 519900.0 
47.171 529575.0 
48.173 539575.0 
49.175 549575.0 
50.176 560200.0 
51.178 570825.0 
52.18 580825.0 
53.182 590825.0 
54.184 600825.0 
55.186 610825.0 
56.188 620825.0 
57.19 630825.0 
58.191 640825.0 
59.193 650825.0 
60.194 660825.0 
61.196 670825.0 
62.197 680825.0 
63.199 690825.0 
64.2 700825.0 
65.202 710825.0 
66.203 720825.0 
67.205 730825.0 
68.207 740825.0 
69.208 750825.0 
70.21 760825.0 
71.212 770825.0 
72.213 780825.0 
73.215 790825.0 
74.217 800825.0 
75.218 810825.0 
76.219 820825.0 
77.221 830825.0 
78.222 840825.0 
79.224 850825.0 
80.226 860825.0 
81.227 870825.0 
82.229 880825.0 
83.23 890825.0 
84.232 900825.0 
85.234 910825.0 
86.236 920825.0 
87.237 930825.0 
88.238 940825.0 
89.24 950825.0 
90.242 960825.0 
91.243 970825.0 
92.245 980825.0 
93.246 990825.0 
94.247 1000825.0 
95.249 1010825.0 
96.25 1020825.0 
97.252 1030825.0 
98.253 1040825.0 
99.255 1050825.0 
100.256 1060825.0 
101.257 1070825.0 
102.259 1080825.0 
103.261 1090825.0 
104.262 1100825.0 
105.264 1110825.0 
106.265 1120825.0 
107.267 1130825.0 
108.268 1140825.0 
109.27 1150825.0 
110.271 1160825.0 
111.273 1170825.0 
112.275 1180825.0 
113.276 1190825.0 
114.277 1200825.0 
115.279 1210825.0 
116.28 1220825.0 
117.281 1230825.0 
118.283 1240825.0 
119.285 1250825.0 
120.287 1260825.0 
121.289 1270825.0 
122.29 1280825.0 
123.292 1290825.0 
124.294 1300825.0 
125.295 1310825.0 
126.297 1320825.0 
127.299 1330825.0 
128.301 1340825.0 
129.302 1350825.0 
130.304 1360825.0 
131.306 1370825.0 
132.307 1380825.0 
133.309 1390825.0 
134.311 1400825.0 
135.313 1410825.0 
136.314 1420825.0 
137.316 1430825.0 
138.317 1440825.0 
139.318 1450825.0 
140.32 1460825.0 
141.322 1470825.0 
142.323 1480825.0 
143.325 1490825.0 
144.326 1500825.0 
145.328 1510825.0 
146.329 1520825.0 
147.331 1530825.0 
148.333 1540825.0 
149.334 1550825.0 
150.336 1560825.0 
151.338 1570825.0 
152.339 1580825.0 
153.341 1590825.0 
154.343 1600825.0 
155.345 1610825.0 
156.346 1620825.0 
157.348 1630825.0 
158.349 1640825.0 
159.351 1650825.0 
160.352 1660825.0 
161.354 1670825.0 
162.356 1680825.0 
163.358 1690825.0 
164.36 1700825.0 
165.361 1710825.0 
166.363 1720825.0 
167.364 1730825.0 
168.365 1740825.0 
169.367 1750825.0 
170.368 1760825.0 
171.37 1770825.0 
172.372 1780825.0 
173.373 1790825.0 
174.375 1800825.0 
175.376 1810825.0 
176.378 1820825.0 
177.38 1830825.0 
178.381 1840825.0 
179.383 1850825.0 
180.384 1860825.0 
181.386 1870825.0 
182.387 1880825.0 
183.389 1890825.0 
184.39 1900825.0 
185.392 1910825.0 
186.393 1920825.0 
187.395 1930825.0 
188.397 1940825.0 
189.399 1950825.0 
190.4 1960825.0 
191.402 1970825.0 
192.404 1981450.0 
193.405 1991450.0 
194.407 2001450.0 
195.409 2011450.0 
196.41 2021450.0 
197.412 2031450.0 
198.413 2041450.0 
199.415 2051450.0 
200.417 2061450.0 
201.418 2071450.0 
202.419 2081450.0 
203.421 2091450.0 
204.423 2101450.0 
205.424 2111450.0 
206.426 2121450.0 
207.428 2131450.0 
208.429 2141450.0 
209.431 2151450.0 
210.432 2161450.0 
211.434 2171450.0 
212.435 2181450.0 
213.437 2191450.0 
214.438 2201450.0 
215.439 2211450.0 
216.441 2221450.0 
217.443 2231450.0 
218.444 2241450.0 
219.445 2251450.0 
220.447 2261450.0 
221.448 2271450.0 
222.449 2281450.0 
223.451 2291450.0 
224.453 2301450.0 
225.454 2311450.0 
226.456 2321450.0 
227.457 2331450.0 
228.459 2341450.0 
229.46 2351450.0 
230.462 2361450.0 
231.463 2371450.0 
232.465 2381450.0 
233.466 2391450.0 
234.468 2401450.0 
235.47 2411450.0 
236.471 2421450.0 
237.473 2431450.0 
238.474 2441125.0 
239.476 2451125.0 
240.478 2461125.0 
241.479 2471125.0 
242.481 2481125.0 
243.482 2491125.0 
244.484 2501125.0 
245.486 2510800.0 
246.488 2520800.0 
247.489 2530800.0 
248.491 2540800.0 
249.493 2550475.0 
250.494 2560475.0 
251.496 2570475.0 
252.498 2581700.0 
253.5 2592625.0 
254.502 2602625.0 
255.504 2612300.0 
256.506 2621975.0 
257.508 2631975.0 
258.51 2641950.0 
259.512 2651950.0 
260.515 2661950.0 
261.518 2671300.0 
262.52 2681925.0 
263.522 2692225.0 
264.523 2701575.0 
265.525 2712175.0 
266.527 2722450.0 
267.528 2732125.0 
268.53 2742400.0 
269.531 2752075.0 
270.533 2761725.0 
271.534 2771050.0 
272.536 2781325.0 
273.537 2791325.0 
274.538 2801000.0 
275.54 2811000.0 
276.542 2820675.0 
277.544 2830675.0 
278.545 2840975.0 
279.547 2851575.0 
280.548 2861825.0 
281.55 2871175.0 
282.552 2881475.0 
283.554 2891475.0 
284.556 2902075.0 
285.557 2912050.0 
286.559 2921725.0 
287.561 2931400.0 
288.563 2941025.0 
289.564 2951000.0 
290.566 2960650.0 
291.567 2971250.0 
292.569 2980575.0 
293.571 2991150.0 
294.572 3001125.0 
295.588 3008600.0 
296.59 3021675.0 
297.593 3031275.0 
298.594 3041575.0 
299.599 3051850.0 
300.604 3061500.0 
301.605 3070850.0 
302.607 3080825.0 
303.608 3090750.0 
304.611 3101050.0 
305.613 3111325.0 
306.615 3121275.0 
307.617 3131250.0 
308.618 3143400.0 
309.619 3152750.0 
310.621 3161450.0 
311.623 3171425.0 
312.624 3182000.0 
313.625 3191625.0 
314.627 3200975.0 
315.628 3211850.0 
316.629 3221200.0 
317.631 3231200.0 
318.633 3240225.0 
319.634 3249850.0 
320.636 3260425.0 
321.637 3270075.0 
322.639 3279750.0 
323.641 3290300.0 
324.642 3300525.0 
325.644 3310150.0 
326.646 3319800.0 
327.647 3330325.0 
328.649 3340275.0 
329.65 3351150.0 
330.651 3361100.0 
331.653 3370075.0 
332.654 3380975.0 
333.656 3390950.0 
334.657 3401550.0 
335.659 3411200.0 
336.661 3420225.0 
337.662 3430150.0 
338.663 3440425.0 
339.665 3450375.0 
340.667 3460350.0 
341.668 3470275.0 
342.669 3479925.0 
343.671 3490200.0 
344.672 3500175.0 
345.674 3510150.0 
346.676 3520425.0 
347.678 3531625.0 
348.679 3541275.0 
349.681 3551275.0 
350.683 3560900.0 
351.685 3571525.0 
352.686 3581200.0 
353.688 3590875.0 
354.69 3600875.0 
355.692 3611150.0 
356.694 3621125.0 
357.695 3631425.0 
358.697 3641400.0 
359.698 3651375.0 
360.7 3661675.0 
361.702 3671350.0 
362.704 3681025.0 
363.705 3690375.0 
364.707 3700675.0 
365.708 3711275.0 
366.71 3721250.0 
367.712 3731225.0 
368.714 3740900.0 
369.715 3750550.0 
370.717 3760200.0 
371.719 3770175.0 
372.721 3780150.0 
373.723 3790125.0 
374.725 3800725.0 
375.727 3810400.0 
376.728 3820700.0 
377.73 3830675.0 
378.732 3839975.0 
379.734 3851225.0 
380.735 3860900.0 
381.737 3870875.0 
382.739 3880550.0 
383.741 3890550.0 
384.742 3900850.0 
385.744 3911150.0 
386.746 3920825.0 
387.747 3930825.0 
388.749 3940800.0 
389.751 3950475.0 
390.753 3960475.0 
391.755 3970775.0 
392.757 3981075.0 
393.758 3991075.0 
394.76 4000750.0 
395.762 4011050.0 
396.764 4020700.0 
397.766 4030700.0 
398.768 4040700.0 
399.769 4051625.0 
400.771 4061625.0 
401.773 4071625.0 
402.774 4081925.0 
403.776 4091925.0 
404.777 4101925.0 
405.779 4111925.0 
406.781 4121925.0 
407.782 4131925.0 
408.784 4142550.0 
409.785 4152525.0 
410.788 4162825.0 
411.789 4172825.0 
412.791 4182500.0 
413.792 4193125.0 
414.794 4203125.0 
415.795 4212800.0 
416.796 4222800.0 
417.798 4232800.0 
418.8 4242800.0 
419.801 4252800.0 
420.804 4262800.0 
421.805 4272800.0 
422.807 4282800.0 
423.808 4292475.0 
424.81 4302150.0 
425.811 4312150.0 
426.813 4322150.0 
427.814 4331825.0 
428.816 4341825.0 
429.817 4351825.0 
430.818 4361500.0 
431.82 4371800.0 
432.822 4381800.0 
433.823 4391800.0 
434.824 4401800.0 
435.826 4411475.0 
436.828 4421475.0 
437.829 4431775.0 
438.831 4442700.0 
439.832 4452700.0 
440.834 4462700.0 
441.835 4472700.0 
442.837 4482700.0 
443.838 4492375.0 
444.84 4502375.0 
445.842 4512375.0 
446.843 4522375.0 
447.845 4532375.0 
448.846 4542375.0 
449.848 4552050.0 
450.85 4562050.0 
451.851 4572050.0 
452.853 4581725.0 
453.854 4591725.0 
454.856 4602350.0 
455.857 4612350.0 
456.858 4622025.0 
457.86 4632025.0 
458.862 4642025.0 
459.863 4652025.0 
460.865 4662025.0 
461.866 4672025.0 
462.868 4682025.0 
463.869 4692025.0 
464.871 4702650.0 
465.872 4712650.0 
466.874 4722650.0 
467.876 4732650.0 
468.877 4742650.0 
469.879 4752650.0 
470.88 4762650.0 
471.882 4772650.0 
472.883 4782650.0 
473.885 4792650.0 
474.886 4802650.0 
475.888 4812650.0 
476.89 4822650.0 
477.891 4832650.0 
478.892 4842650.0 
479.894 4852650.0 
480.896 4862650.0 
481.897 4872650.0 
482.899 4882650.0 
483.9 4892650.0 
484.902 4902650.0 
485.904 4912650.0 
486.906 4922650.0 
487.908 4932650.0 
488.91 4942650.0 
489.911 4953275.0 
490.913 4963275.0 
491.915 4973275.0 
492.916 4983275.0 
493.918 4993275.0 
494.919 5003275.0 
495.921 5013275.0 
496.923 5023275.0 
497.925 5033275.0 
498.926 5043275.0 
499.928 5053275.0 
500.929 5063275.0 
501.931 5073275.0 
502.933 5083275.0 
503.934 5093275.0 
504.936 5103275.0 
505.937 5113275.0 
506.939 5123275.0 
507.941 5133275.0 
508.942 5143275.0 
509.944 5153275.0 
510.946 5163275.0 
511.948 5173275.0 
512.95 5183275.0 
513.951 5193275.0 
514.953 5203275.0 
515.955 5212950.0 
516.957 5222950.0 
517.958 5232950.0 
518.96 5242950.0 
519.962 5252950.0 
520.963 5262950.0 
521.965 5272950.0 
522.967 5282625.0 
523.968 5292625.0 
524.97 5302625.0 
525.971 5312925.0 
526.973 5322600.0 
527.975 5332600.0 
528.977 5342600.0 
529.979 5351950.0 
530.981 5361625.0 
531.982 5371625.0 
532.984 5381625.0 
533.987 5392250.0 
534.988 5402225.0 
535.99 5412225.0 
536.992 5422225.0 
537.994 5431900.0 
538.996 5441900.0 
539.997 5451575.0 
540.999 5461575.0 
542.001 5471575.0 
543.003 5482175.0 
544.004 5492175.0 
545.005 5502475.0 
546.007 5512475.0 
547.008 5522775.0 
548.01 5532450.0 
549.012 5542450.0 
550.013 5552450.0 
551.015 5561475.0 
552.016 5572100.0 
553.018 5581775.0 
554.02 5591725.0 
555.021 5602350.0 
556.023 5612350.0 
557.024 5621700.0 
558.026 5631350.0 
559.028 5640700.0 
560.03 5651300.0 
561.032 5661300.0 
562.033 5671575.0 
563.035 5681225.0 
564.036 5691525.0 
565.038 5701175.0 
566.04 5711175.0 
567.042 5721125.0 
568.043 5732375.0 
569.045 5742675.0 
570.046 5752300.0 
571.048 5762275.0 
572.05 5771600.0 
573.051 5781250.0 
574.053 5791525.0 
575.055 5801800.0 
576.057 5812050.0 
577.059 5822625.0 
578.061 5832300.0 
579.063 5842875.0 
580.064 5852500.0 
581.065 5862750.0 
582.067 5872100.0 
583.069 5882375.0 
584.07 5892325.0 
585.072 5901650.0 
586.073 5911600.0 
587.075 5921250.0 
588.077 5930875.0 
589.079 5941475.0 
590.081 5952050.0 
591.082 5961700.0 
592.084 5971275.0 
593.086 5981825.0 
594.087 5991750.0 
595.089 6002575.0 
596.09 6013125.0 
597.092 6022750.0 
598.094 6032350.0 
599.095 6042900.0 
600.097 6052150.0 
601.098 6063000.0 
602.099 6072950.0 
603.101 6082875.0 
604.103 6092475.0 
605.104 6103325.0 
606.106 6113275.0 
607.107 6123150.0 
608.109 6133125.0 
609.11 6143375.0 
610.112 6153975.0 
611.114 6163925.0 
612.116 6173875.0 
613.117 6184100.0 
614.119 6194075.0 
615.121 6204000.0 
616.123 6214075.0 
617.125 6223975.0 
618.127 6234075.0 
619.129 6243650.0 
620.132 6253850.0 
621.135 6264075.0 
622.137 6273925.0 
623.139 6283725.0 
624.142 6293950.0 
