time Optional[local:ss-10000] 
0.0 9406.0 
1.028 11089.0 
2.05 9491.0 
3.072 9662.0 
4.077 9850.0 
5.083 9244.0 
6.086 9945.0 
7.089 10169.0 
8.092 9895.0 
9.095 9297.0 
10.098 9297.0 
11.1 9905.0 
12.102 9306.0 
13.104 10553.0 
14.107 10244.0 
15.109 10254.0 
16.111 10279.0 
17.113 9955.0 
18.115 10878.0 
19.117 9930.0 
20.119 9605.0 
21.121 9655.0 
22.122 10289.0 
23.124 9655.0 
24.126 9955.0 
25.128 9980.0 
26.13 9655.0 
27.132 9980.0 
28.133 9990.0 
29.135 9655.0 
30.138 9646.0 
31.14 10279.0 
32.142 10603.0 
33.144 9980.0 
34.145 9990.0 
35.147 10603.0 
36.15 9970.0 
37.152 9980.0 
38.154 10603.0 
39.157 9945.0 
40.159 9980.0 
41.16 9665.0 
42.162 9980.0 
43.163 9990.0 
44.165 9980.0 
45.167 9980.0 
46.169 9655.0 
47.171 9655.0 
48.173 9980.0 
49.175 9980.0 
50.176 10614.0 
51.178 10603.0 
52.18 9980.0 
53.182 9980.0 
54.184 9980.0 
55.186 9980.0 
56.188 9980.0 
57.19 9980.0 
58.191 9990.0 
59.193 9980.0 
60.194 9990.0 
61.196 9980.0 
62.197 9990.0 
63.199 9980.0 
64.2 9990.0 
65.202 9980.0 
66.203 9990.0 
67.205 9980.0 
68.207 9980.0 
69.208 9990.0 
70.21 9980.0 
71.212 9980.0 
72.213 9990.0 
73.215 9980.0 
74.217 9980.0 
75.218 9990.0 
76.219 9990.0 
77.221 9980.0 
78.222 9990.0 
79.224 9980.0 
80.226 9980.0 
81.227 9990.0 
82.229 9980.0 
83.23 9990.0 
84.232 9980.0 
85.234 9980.0 
86.236 9980.0 
87.237 9990.0 
88.238 9990.0 
89.24 9980.0 
90.242 9980.0 
91.243 9990.0 
92.245 9980.0 
93.246 9990.0 
94.247 9990.0 
95.249 9980.0 
96.25 9990.0 
97.252 9980.0 
98.253 9990.0 
99.255 9980.0 
100.256 9990.0 
101.257 9990.0 
102.259 9980.0 
103.261 9980.0 
104.262 9990.0 
105.264 9980.0 
106.265 9990.0 
107.267 9980.0 
108.268 9990.0 
109.27 9980.0 
110.271 9990.0 
111.273 9980.0 
112.275 9980.0 
113.276 9990.0 
114.277 9990.0 
115.279 9980.0 
116.28 9990.0 
117.281 9990.0 
118.283 9980.0 
119.285 9980.0 
120.287 9980.0 
121.289 9980.0 
122.29 9990.0 
123.292 9980.0 
124.294 9980.0 
125.295 9990.0 
126.297 9980.0 
127.299 9980.0 
128.301 9980.0 
129.302 9990.0 
130.304 9980.0 
131.306 9980.0 
132.307 9990.0 
133.309 9980.0 
134.311 9980.0 
135.313 9980.0 
