time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 952.0 0.0 0.0 0.0 499.0 0.0 0.0 0.0 0.0 0.0 
2.004 794.0 249.0 0.0 0.0 0.0 0.0 0.0 0.0 249.0 0.0 
3.004 442.0 954.0 1000.0 698.0 692.0 954.0 500.0 500.0 890.0 698.0 
4.006 946.0 544.0 0.0 301.0 1015.0 794.0 952.0 958.0 1067.0 1021.0 
5.007 1004.0 691.0 941.0 0.0 539.0 0.0 737.0 1038.0 987.0 777.0 
6.009 1055.0 307.0 1015.0 952.0 696.0 1207.0 1015.0 441.0 1003.0 632.0 
7.01 987.0 249.0 929.0 295.0 1050.0 1038.0 789.0 1022.0 1004.0 1080.0 
8.011 1022.0 697.0 1074.0 947.0 953.0 883.0 947.0 987.0 987.0 725.0 
9.012 975.0 1016.0 981.0 1010.0 1004.0 1022.0 801.0 935.0 1010.0 1022.0 
10.013 1022.0 533.0 301.0 789.0 1038.0 841.0 697.0 1074.0 987.0 981.0 
11.014 987.0 633.0 1202.0 1196.0 959.0 1150.0 1004.0 975.0 1010.0 1010.0 
12.015 1004.0 1080.0 1044.0 301.0 999.0 1096.0 795.0 807.0 981.0 993.0 
13.016 993.0 533.0 999.0 953.0 731.0 697.0 883.0 441.0 1016.0 999.0 
14.016 1000.0 960.0 954.0 1000.0 1024.0 1018.0 1082.0 1024.0 1040.0 1006.0 
15.017 999.0 993.0 999.0 737.0 975.0 975.0 981.0 783.0 941.0 987.0 
16.018 993.0 295.0 545.0 557.0 953.0 953.0 1050.0 639.0 1010.0 1010.0 
17.019 999.0 697.0 1196.0 749.0 1050.0 1102.0 691.0 1016.0 999.0 1004.0 
18.02 993.0 1010.0 1050.0 749.0 551.0 697.0 1010.0 591.0 999.0 987.0 
19.02 960.0 994.0 698.0 1250.0 634.0 1012.0 1000.0 948.0 994.0 994.0 
20.022 1095.0 940.0 1049.0 998.0 1113.0 1037.0 998.0 1049.0 998.0 550.0 
21.023 441.0 1056.0 953.0 953.0 697.0 953.0 1044.0 947.0 947.0 953.0 
22.024 807.0 993.0 795.0 883.0 999.0 1044.0 249.0 1010.0 853.0 999.0 
23.025 441.0 1004.0 999.0 1108.0 993.0 941.0 953.0 981.0 889.0 1044.0 
24.027 1021.0 992.0 638.0 550.0 556.0 998.0 544.0 1009.0 1067.0 998.0 
25.029 782.0 998.0 1055.0 1247.0 888.0 1003.0 690.0 1003.0 788.0 888.0 
26.029 442.0 802.0 802.0 948.0 1110.0 802.0 1012.0 994.0 750.0 1064.0 
27.029 1016.0 999.0 697.0 953.0 999.0 1202.0 1004.0 999.0 441.0 795.0 
28.03 982.0 896.0 802.0 1046.0 1000.0 546.0 790.0 988.0 1012.0 442.0 
29.031 999.0 1062.0 499.0 801.0 999.0 0.0 959.0 807.0 1010.0 1016.0 
30.032 953.0 929.0 1202.0 953.0 441.0 953.0 1038.0 0.0 975.0 935.0 
31.033 1056.0 1074.0 1044.0 1044.0 953.0 993.0 953.0 889.0 1022.0 1056.0 
32.033 1000.0 534.0 698.0 442.0 854.0 302.0 994.0 1070.0 1034.0 1046.0 
33.034 1010.0 1144.0 1016.0 1016.0 1202.0 953.0 301.0 789.0 953.0 947.0 
34.035 1032.0 1062.0 1032.0 789.0 1044.0 1044.0 953.0 959.0 1044.0 1004.0 
35.036 831.0 993.0 999.0 1208.0 947.0 703.0 1044.0 789.0 999.0 987.0 
36.036 1128.0 1006.0 0.0 988.0 954.0 1006.0 250.0 890.0 960.0 1006.0 
37.037 539.0 987.0 999.0 947.0 1056.0 981.0 941.0 1068.0 539.0 301.0 
38.038 959.0 953.0 941.0 1050.0 929.0 1056.0 307.0 981.0 947.0 953.0 
39.038 1040.0 1040.0 1018.0 942.0 610.0 750.0 0.0 1012.0 1012.0 1046.0 
40.04 958.0 1015.0 788.0 1061.0 1189.0 888.0 690.0 794.0 730.0 690.0 
41.04 1000.0 1040.0 1216.0 1046.0 1058.0 1012.0 1018.0 954.0 954.0 808.0 
42.04 732.0 750.0 982.0 960.0 1000.0 848.0 790.0 1006.0 1104.0 384.0 
43.041 1022.0 749.0 935.0 789.0 999.0 947.0 959.0 1038.0 959.0 1022.0 
44.042 975.0 0.0 1080.0 1144.0 249.0 1010.0 987.0 959.0 999.0 1038.0 
45.042 1018.0 1210.0 988.0 1104.0 1198.0 994.0 1006.0 924.0 930.0 802.0 
46.043 789.0 987.0 1010.0 691.0 941.0 947.0 795.0 1004.0 1062.0 895.0 
47.044 691.0 1004.0 783.0 1022.0 1108.0 597.0 895.0 859.0 1004.0 1056.0 
48.044 1058.0 988.0 0.0 976.0 832.0 890.0 1104.0 442.0 994.0 936.0 
49.045 249.0 1004.0 953.0 1022.0 1126.0 1068.0 383.0 1022.0 999.0 1068.0 
50.046 953.0 301.0 795.0 981.0 993.0 993.0 1080.0 783.0 929.0 1038.0 
51.047 999.0 941.0 953.0 1010.0 1004.0 1004.0 987.0 953.0 1074.0 749.0 
52.047 796.0 1018.0 1046.0 994.0 540.0 988.0 1000.0 1046.0 1040.0 0.0 
53.048 959.0 981.0 441.0 999.0 953.0 941.0 795.0 691.0 953.0 633.0 
54.048 1040.0 1024.0 1024.0 1000.0 1012.0 860.0 942.0 1018.0 1000.0 1116.0 
55.049 383.0 1032.0 1032.0 999.0 975.0 691.0 1016.0 789.0 929.0 691.0 
56.049 1082.0 954.0 442.0 1000.0 954.0 1058.0 1040.0 942.0 1076.0 1006.0 
57.05 975.0 1044.0 1010.0 999.0 1102.0 441.0 0.0 557.0 981.0 1010.0 
58.05 308.0 0.0 546.0 994.0 896.0 558.0 1210.0 442.0 1012.0 1000.0 
59.05 960.0 896.0 0.0 1012.0 1064.0 442.0 1040.0 1018.0 1006.0 988.0 
60.051 981.0 1062.0 1208.0 993.0 987.0 1016.0 697.0 789.0 1038.0 1010.0 
