Time Mean Min Max StDev ConfidenceInterval
0 104 104 104 0 0
1 104 104 104 0 0
2 104 104 104 0 0
3 104 104 104 0 0
4 104 104 104 0 0
5 103 103 103 0 0
6 103 103 103 0 0
7 103 103 103 0 0
8 103 103 103 0 0
9 103 103 103 0 0
