time Optional[local:ss-10000] 
0.0 0.0 
1.003 951.0 
2.005 1015.0 
3.005 912.0 
4.007 1079.0 
5.008 993.0 
6.01 998.0 
7.011 1010.0 
8.012 981.0 
9.013 1010.0 
10.014 987.0 
11.014 1000.0 
12.016 1009.0 
13.017 993.0 
14.017 1006.0 
15.018 993.0 
16.019 999.0 
17.02 993.0 
18.021 1010.0 
19.021 988.0 
20.023 1003.0 
21.024 1004.0 
22.025 987.0 
23.026 1004.0 
24.028 992.0 
25.03 1003.0 
26.03 1006.0 
27.03 988.0 
28.031 1004.0 
29.032 999.0 
30.033 993.0 
31.034 1016.0 
32.034 982.0 
33.035 1010.0 
34.036 993.0 
35.037 993.0 
36.037 1012.0 
37.038 993.0 
38.039 1004.0 
39.039 1000.0 
40.041 986.0 
41.041 1012.0 
42.041 982.0 
43.042 1010.0 
44.043 999.0 
45.043 994.0 
46.044 1004.0 
47.045 1004.0 
48.045 994.0 
49.046 999.0 
50.047 999.0 
51.048 999.0 
52.048 1006.0 
53.049 987.0 
54.049 1012.0 
55.05 987.0 
56.05 1006.0 
57.051 999.0 
58.051 1000.0 
59.051 994.0 
60.052 1004.0 
61.053 993.0 
62.053 1006.0 
63.054 993.0 
64.055 1010.0 
65.055 988.0 
66.055 1006.0 
67.056 697.0 
68.056 1046.0 
69.056 1006.0 
70.057 941.0 
71.057 1058.0 
72.057 1006.0 
73.059 986.0 
74.059 1012.0 
75.061 986.0 
76.062 1010.0 
77.062 988.0 
78.063 993.0 
79.064 1022.0 
80.065 987.0 
81.066 999.0 
82.066 1000.0 
83.068 992.0 
84.068 1012.0 
85.069 993.0 
86.07 1004.0 
87.071 987.0 
88.071 1000.0 
89.073 1015.0 
90.074 975.0 
91.076 1015.0 
92.076 988.0 
93.076 1006.0 
94.076 1006.0 
95.077 993.0 
96.078 1004.0 
97.078 988.0 
98.078 1006.0 
99.08 1003.0 
100.08 982.0 
101.081 301.0 
102.081 0.0 
103.081 0.0 
104.083 0.0 
105.084 0.0 
106.085 0.0 
