Time Mean Min Max StDev ConfidenceInterval
0 94750.0 94750.0 94750.0 0 0
1 93500.0 93500.0 93500.0 0 0
2 93250.0 93250.0 93250.0 0 0
3 93000.0 93000.0 93000.0 0 0
4 90500.0 90500.0 90500.0 0 0
5 89500.0 89500.0 89500.0 0 0
6 87750.0 87750.0 87750.0 0 0
7 87250.0 87250.0 87250.0 0 0
8 86500.0 86500.0 86500.0 0 0
9 84000.0 84000.0 84000.0 0 0
