time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 51.2 0.0 512.0 161.90861620062103 84.48
4 307.2 0.0 512.0 264.395663101093 137.9552623135486
5 563.2 512.0 1024.0 161.90861620062103 84.48
6 563.2 512.0 1024.0 161.90861620062103 84.48
7 563.2 512.0 1024.0 161.90861620062103 84.48
8 614.4 512.0 1024.0 215.87815493416136 112.63999999999999
9 716.8 512.0 1024.0 264.39566310109296 137.95526231354856
10 972.8 512.0 1536.0 290.6348606451439 151.6462409689076
11 1075.2 512.0 1536.0 290.6348606451439 151.6462409689076
12 1126.4 512.0 1536.0 323.81723240124205 168.96
13 1177.6 512.0 1536.0 345.57366154780306 180.311978526109
14 1228.8 1024.0 1536.0 264.39566310109296 137.95526231354856
15 1280.0 1024.0 2048.0 362.03867196751236 188.9030227391822
16 1536.0 1024.0 2048.0 418.04624943499573 218.1264220584017
17 1587.2 1024.0 2048.0 377.7867711347824 197.11999999999998
18 1734.8 1024.0 2500.0 419.34573378591136 218.80446156328713
19 1786.0 1024.0 2500.0 423.6109326046983 221.02993914852348
20 2087.2 1536.0 2560.0 435.1196004165598 227.034883663282
21 2234.8 1536.0 3012.0 475.80780433560216 248.26500438039992
22 2484.8 1536.0 3012.0 486.80655523752165 254.00388658443788
23 2786.0 1536.0 3584.0 538.3010310226055 280.87245859998444
24 3240.8 2560.0 3584.0 343.7973563339634 179.38514542737363
25 4213.6 3524.0 5060.0 478.2233787677051 249.52539269581357
26 4764.8 4036.0 5572.0 482.72117555928014 251.87223427761938
27 5532.8 4608.0 6596.0 609.0307053014651 317.77749196568345
28 6294.8 5572.0 7108.0 499.1229641414361 260.4302908649453
29 7165.2 6084.0 8132.0 663.7002000568898 346.3027120887158
30 7933.2 6596.0 9156.0 844.8622241394024 440.82867465717334
31 9258.4 8132.0 10180.0 674.0793227308885 351.71828726979777
32 10128.8 8644.0 11204.0 851.6249565781094 444.3573048797555
33 11357.6 10180.0 12228.0 726.0858841150343 378.8540531655956
34 12472.0 11716.0 13704.0 715.6709361772971 373.4197852283673
35 13637.6 12228.0 14276.0 655.2874178557071 341.91312580829646
36 14866.4 13252.0 16324.0 824.72287601486 430.32044989751523
37 15935.6 14276.0 17288.0 955.0324252784998 498.3128210271134
