Time Mean Min Max StDev ConfidenceInterval
0 0.0 0.0 0.0 0.0 0.0
1 0.001 0.0 0.0025 0.0012909944487358056 0.0008001666493091715
2 0.0032500000000000003 0.0025 0.005 0.00120761472884912 0.0007484873635094539
3 0.00925 0.005 0.015 0.003917553091181052 0.0024281245620620217
4 0.01475 0.01 0.02 0.002993047499344662 0.0018551100596280895
5 0.026500000000000003 0.0225 0.03 0.0021081851067789193 0.0013066666666666665
6 0.03175 0.0275 0.0375 0.003343733774623147 0.0020724676649400884
7 0.042499999999999996 0.0375 0.045 0.0026352313834736487 0.0016333333333333328
8 0.051500000000000004 0.0475 0.055 0.0024152294576982388 0.0014969747270189072
9 0.06 0.0575 0.065 0.002886751345948128 0.0017892270211835421
10 0.074 0.07 0.0775 0.00268741924943285 0.001665679707773643
11 0.08175 0.08 0.085 0.001687371394276384 0.0010458436254473663
12 0.0945 0.0875 0.1 0.0038729833462074204 0.0024004999479275164
13 0.10375000000000001 0.1 0.1075 0.002429563289518873 0.0015058589280245035
14 0.11000000000000001 0.1075 0.1125 0.0016666666666666683 0.0010330107023216715
15 0.12575 0.1225 0.1275 0.001687371394276384 0.0010458436254473663
16 0.134 0.1325 0.1375 0.0017480147469502542 0.0010834307648494314
17 0.144 0.14 0.1475 0.002934469476943158 0.001818803025191134
18 0.15475 0.15 0.16 0.002751262336536532 0.0017052500631220579
19 0.16375 0.16 0.1675 0.002700308624336611 0.0016736686251067356
20 0.178 0.175 0.1825 0.0025819888974716134 0.0016003332986183443
21 0.18425 0.18 0.19 0.0026483747636784527 0.0016414796847830798
22 0.19625 0.1925 0.2025 0.004124789556921531 0.0025565710542747614
23 0.20675 0.2 0.2125 0.00373608529524331 0.0023156496568637747
24 0.21549999999999997 0.2125 0.22 0.0028382310609877358 0.0017591538369972726
25 0.22600000000000003 0.2175 0.23 0.003574601764921206 0.0022155611278209227
26 0.2365 0.2325 0.24 0.0021081851067789154 0.0013066666666666639
27 0.24474999999999997 0.2375 0.2525 0.00398782870466847 0.002471681838568856
28 0.2565 0.2525 0.2625 0.0037638632635454083 0.002332866619990666
29 0.264 0.26 0.27 0.003162277660168382 0.0019600000000000017
30 0.273 0.27 0.275 0.0019720265943665408 0.0012222747463461554
31 0.28175 0.2775 0.2875 0.002898754521820995 0.0017966666666666545
32 0.29524999999999996 0.2925 0.3 0.002486072315029385 0.00154088358490258
33 0.301 0.2925 0.31 0.005027701042999456 0.0031162013912953584
34 0.31575000000000003 0.31 0.3225 0.004090979236211196 0.002535615200389139
35 0.326 0.3225 0.33 0.0021081851067789215 0.0013066666666666678
36 0.332 0.3275 0.3375 0.0032914029430219194 0.0020400326794768114
37 0.3445 0.3375 0.35 0.003291402943021899 0.002040032679476799
38 0.35324999999999995 0.35 0.3575 0.0023717082451262866 0.001470000000000001
39 0.364 0.3625 0.3675 0.0017480147469502542 0.0010834307648494314
40 0.37374999999999997 0.37 0.3775 0.0021245914639969957 0.0013168354322220977
