time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 51.2 0.0 512.0 161.90861620062103 84.48
4 255.0 0.0 510.0 268.79360111431225 140.25
5 255.5 0.0 511.0 269.32064739100696 140.52499999999998
6 0.0 0.0 0.0 0.0 0.0
7 0.0 0.0 0.0 0.0 0.0
8 51.2 0.0 512.0 161.90861620062103 84.48
9 102.4 0.0 512.0 215.8781549341614 112.64000000000001
10 255.5 0.0 511.0 269.32064739100696 140.52499999999998
11 102.2 0.0 511.0 215.45651791280557 112.41999999999997
12 51.1 0.0 511.0 161.59238843460417 84.31499999999998
13 51.1 0.0 511.0 161.59238843460417 84.31499999999998
14 51.2 0.0 512.0 161.90861620062103 84.48
15 51.1 0.0 511.0 161.59238843460417 84.31499999999998
16 256.0 0.0 512.0 269.8476936677017 140.79999999999998
17 51.0 0.0 510.0 161.27616066858735 84.14999999999999
18 147.6 0.0 512.0 238.2189469094905 124.29688491671862
19 51.1 0.0 511.0 161.59238843460417 84.31499999999998
20 300.6 0.0 1022.0 353.96867406907944 184.6922930173319
21 147.6 0.0 964.0 328.9009307104834 171.6125508230677
22 249.5 0.0 511.0 263.6037640938468 137.5420685644941
23 301.2 0.0 1024.0 420.97051889387427 219.6522351354522
24 454.0 0.0 1022.0 367.61967061383183 191.8150528503954
25 972.8 512.0 1536.0 448.3046583147075 233.91452797977294
26 550.3 0.0 1474.0 545.9908525892271 284.8848215068679
27 766.7 0.0 1534.0 496.9457940482264 259.2942961675015
28 762.0 0.0 1536.0 487.5453255282471 254.3893590541868
29 868.9 0.0 1534.0 485.0817685939374 253.10393462962995
30 766.6 511.0 2045.0 496.88858576814454 259.2644462705984
31 1321.8 0.0 3065.0 835.8245164041447 436.1130173475678
32 870.4 0.0 1536.0 421.51557240246507 219.93663087353136
33 1228.8 512.0 2048.0 550.3834622838477 287.17677900554565
34 1114.4 512.0 1536.0 390.9336971348921 203.97974801435555
35 1164.1 0.0 1986.0 709.7018857708262 370.30527909415497
36 1226.7 511.0 3068.0 690.4394816186121 360.2546224894276
37 1067.5 511.0 2045.0 557.6640266922967 290.97560142561775
38 1009.3 0.0 2043.0 532.7561564376541 277.979277150294
39 1260.3 511.0 2557.0 606.2907351721249 316.3478418213091
