Time Mean Min Max StDev ConfidenceInterval
0 0.0 0.0 0.0 0.0 0.0
1 652.2 498.0 946.0 179.30036871747424 111.13151988922353
2 934.0 749.0 999.0 91.43911149563469 56.67454847146508
3 956.0 788.0 1133.0 124.88572554317184 77.404974631982
4 899.1 650.0 1150.0 150.12694628213816 93.04964532979155
5 884.7 650.0 1000.0 124.61589875381962 77.23773425527764
6 839.3 449.0 1000.0 208.10309944832633 128.9836373498592
7 972.8 748.0 1197.0 135.58580718906796 84.03695394553782
8 854.0 699.0 999.0 138.34337312964755 85.74611102292367
9 903.9 649.0 1098.0 132.01889595390838 81.82615945744708
10 910.0 550.0 1000.0 139.0443574307614 86.18058559404975
11 864.0 649.0 999.0 124.8332220738267 77.37243264453647
12 915.0 550.0 1000.0 147.290340635238 91.29149893488318
13 944.0 699.0 999.0 98.46036991827954 61.02636952808005
14 839.7 500.0 1000.0 169.75213957087223 105.21346615122778
15 928.3 698.0 999.0 103.29144312198481 64.02069972195625
16 919.0 799.0 999.0 82.32726023485645 51.026964549256796
17 863.0 499.0 1097.0 183.80303467450028 113.92230116277594
18 870.0 650.0 1050.0 145.67848922274771 90.29246307909033
19 898.1 598.0 998.0 135.27786219481737 83.84608766066548
20 848.9 249.0 999.0 228.44909474298402 141.59421588311986
21 963.9 799.0 1098.0 81.6366611544375 50.598926804605036
22 884.0 649.0 999.0 127.03892666773004 78.7395425155338
23 918.9 649.0 1098.0 129.37495034889008 80.1874249936429
24 905.0 650.0 1000.0 127.91055902899929 79.27978585014243
25 958.9 849.0 1048.0 69.77814048030292 43.248939542554744
26 888.1 499.0 998.0 152.10409447334268 94.27509447474567
27 844.0 599.0 999.0 146.15440845595836 90.5874408758987
28 908.9 699.0 1098.0 130.64834055160782 80.97668041822631
29 864.0 399.0 999.0 190.10231163478494 117.82663347289335
30 899.0 649.0 999.0 135.400640077266 83.92218618061216
31 943.9 799.0 1098.0 89.40600278131963 55.41441463494253
32 883.0 499.0 1047.0 191.23923353863466 118.53130496952178
33 923.9 599.0 1148.0 145.60254118661527 90.24538999860324
34 889.0 549.0 999.0 169.64014199999298 105.1440493376164
35 925.0 700.0 1000.0 106.06601717798213 65.7403985384938
36 929.0 699.0 999.0 94.86832980505137 58.8
37 858.9 449.0 1048.0 186.6728868011278 115.70105393930803
38 875.0 650.0 1000.0 141.91155304938667 87.95769184986355
39 928.9 749.0 1248.0 149.205637367434 92.47861214837128
40 890.0 750.0 1050.0 104.88088481701516 65.00584589096583
41 170.0 0.0 300.0 94.86832980505137 58.8
42 0.0 0.0 0.0 0.0 0.0
43 0.0 0.0 0.0 0.0 0.0
