time Optional[local:sl-0] Optional[local:sl-1] Optional[local:sl-2] Optional[local:sl-3] Optional[local:sl-4] Optional[local:sl-5] Optional[local:sl-6] Optional[local:sl-7] Optional[local:sl-8] Optional[local:sl-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 648.0 948.0 848.0 848.0 848.0 748.0 848.0 698.0 748.0 798.0 
2.006 996.0 697.0 946.0 846.0 896.0 895.0 895.0 1094.0 1094.0 895.0 
3.009 1196.0 1196.0 947.0 1046.0 997.0 1147.0 1047.0 948.0 998.0 898.0 
4.011 948.0 848.0 948.0 1047.0 948.0 948.0 948.0 948.0 748.0 1047.0 
5.012 949.0 999.0 949.0 949.0 999.0 999.0 1048.0 1148.0 1098.0 1148.0 
6.012 1100.0 1100.0 1150.0 1050.0 1050.0 1050.0 1000.0 850.0 950.0 950.0 
7.013 899.0 949.0 849.0 999.0 849.0 899.0 849.0 1048.0 1098.0 999.0 
8.014 1098.0 1098.0 1148.0 999.0 1148.0 1098.0 1098.0 949.0 899.0 949.0 
9.015 1048.0 899.0 949.0 999.0 1048.0 949.0 999.0 899.0 1048.0 1048.0 
10.016 949.0 949.0 999.0 999.0 949.0 999.0 949.0 1198.0 1198.0 899.0 
11.017 999.0 1148.0 1098.0 999.0 949.0 1098.0 1048.0 999.0 899.0 999.0 
12.017 950.0 900.0 900.0 1050.0 1050.0 900.0 1050.0 950.0 900.0 1100.0 
13.017 1000.0 1000.0 1050.0 900.0 1050.0 950.0 1050.0 1000.0 950.0 1000.0 
14.018 999.0 1098.0 1048.0 949.0 799.0 1098.0 799.0 899.0 1048.0 999.0 
15.021 897.0 847.0 847.0 1146.0 1196.0 1096.0 1146.0 1246.0 1096.0 1046.0 
16.023 1147.0 1147.0 1047.0 998.0 1097.0 1047.0 948.0 948.0 948.0 998.0 
17.023 900.0 900.0 950.0 900.0 1000.0 900.0 1000.0 1000.0 1000.0 950.0 
18.024 999.0 949.0 1048.0 1048.0 749.0 699.0 899.0 799.0 949.0 899.0 
19.024 1100.0 1100.0 1050.0 1000.0 1200.0 1350.0 1150.0 1000.0 1100.0 1100.0 
20.025 949.0 949.0 849.0 999.0 949.0 799.0 899.0 1098.0 999.0 999.0 
21.025 950.0 1100.0 1050.0 950.0 1000.0 1050.0 1100.0 1000.0 950.0 900.0 
22.027 1047.0 848.0 1047.0 948.0 898.0 948.0 1097.0 948.0 1097.0 1147.0 
23.027 900.0 1100.0 1000.0 1000.0 1050.0 1050.0 1000.0 1100.0 950.0 1000.0 
24.028 1098.0 949.0 1098.0 1048.0 999.0 899.0 899.0 899.0 799.0 899.0 
25.028 950.0 950.0 900.0 1050.0 1000.0 1100.0 1000.0 1050.0 1100.0 1100.0 
26.029 949.0 1148.0 1098.0 999.0 949.0 999.0 999.0 1098.0 1048.0 899.0 
27.029 950.0 1050.0 950.0 900.0 1000.0 1000.0 950.0 950.0 1000.0 1050.0 
28.03 1098.0 799.0 849.0 1098.0 1048.0 949.0 1098.0 899.0 1048.0 999.0 
29.03 1000.0 1050.0 1100.0 850.0 950.0 1000.0 800.0 1050.0 850.0 900.0 
30.032 848.0 998.0 948.0 1047.0 998.0 1047.0 1097.0 1047.0 1197.0 1097.0 
31.033 1248.0 999.0 999.0 999.0 1048.0 949.0 1048.0 899.0 849.0 899.0 
32.033 950.0 1000.0 900.0 1100.0 900.0 1050.0 900.0 1050.0 1000.0 1100.0 
33.035 1097.0 948.0 1147.0 1047.0 1097.0 948.0 1047.0 948.0 998.0 998.0 
34.036 899.0 1048.0 999.0 899.0 899.0 1048.0 999.0 1048.0 999.0 999.0 
35.036 900.0 1050.0 1000.0 950.0 1000.0 900.0 1000.0 1100.0 1100.0 950.0 
36.036 1100.0 950.0 950.0 1100.0 1150.0 1050.0 950.0 849.0 899.0 1048.0 
37.038 898.0 1047.0 1097.0 948.0 848.0 998.0 998.0 949.0 999.0 949.0 
38.039 1048.0 949.0 999.0 1098.0 1048.0 1098.0 999.0 1048.0 1048.0 999.0 
39.04 949.0 999.0 999.0 949.0 999.0 899.0 1048.0 949.0 1098.0 1048.0 
40.041 999.0 949.0 999.0 1098.0 1048.0 1048.0 949.0 1048.0 949.0 899.0 
41.041 300.0 300.0 200.0 100.0 250.0 250.0 300.0 300.0 200.0 350.0 
42.042 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
43.042 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
