time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 60.05882352941177 0.0 1021.0 247.62887316209597 99.09705882352941
2 60.11764705882353 0.0 1022.0 247.87140878713228 99.19411764705882
3 60.11764705882353 0.0 1022.0 247.87140878713228 99.19411764705882
4 113.29411764705883 0.0 1926.0 467.1236138199773 186.93529411764706
5 60.11764705882353 0.0 1022.0 247.87140878713228 99.19411764705882
6 120.47058823529412 0.0 1024.0 340.07611604739657 136.09294605304834
7 120.23529411764706 0.0 1022.0 339.4119048832415 135.82713951778848
8 120.23529411764706 0.0 1022.0 339.4119048832415 135.82713951778848
9 166.41176470588235 0.0 1926.0 503.3702736087434 201.44061949177075
10 180.35294117647058 0.0 1022.0 401.59758172461494 160.7128388194878
11 240.94117647058823 0.0 1024.0 447.73101168394555 179.17468926541045
12 240.47058823529412 0.0 1022.0 446.85653705175037 178.82473870043896
13 294.11764705882354 0.0 1928.0 580.53443936955 232.32046712755806
14 280.0 0.0 1928.0 562.7717121533384 225.21211178379735
15 420.8235294117647 0.0 1022.0 518.460248632202 207.47938275653112
16 481.88235294117646 0.0 1024.0 526.8436535577872 210.83428543990425
17 481.1764705882353 0.0 1024.0 526.0722663396776 210.525588786107
18 527.7647058823529 0.0 1928.0 616.5715215418813 246.74192293865897
19 439.0 0.0 1926.0 589.2128223316258 235.7934152369774
20 60.23529411764706 0.0 1024.0 248.35648003720496 99.38823529411764
21 60.23529411764706 0.0 1024.0 248.35648003720496 99.38823529411764
22 60.05882352941177 0.0 1021.0 247.62887316209597 99.09705882352941
23 53.1764705882353 0.0 904.0 219.252205032845 87.74117647058824
24 0.0 0.0 0.0 0.0 0.0
25 0.0 0.0 0.0 0.0 0.0
