time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 459.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 1021.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.004 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.005 731.0 511.0 0.0 0.0 639.0 0.0 0.0 0.0 0.0 383.0 0.0 
4.005 1232.0 1024.0 256.0 0.0 1152.0 768.0 384.0 384.0 0.0 1152.0 0.0 
5.006 999.0 1138.0 1022.0 0.0 1010.0 1022.0 895.0 1150.0 639.0 1138.0 627.0 
6.007 755.0 1010.0 1010.0 127.0 1114.0 1010.0 883.0 1010.0 1150.0 1010.0 1022.0 
7.008 1254.0 939.0 1010.0 895.0 579.0 1114.0 1138.0 1114.0 1138.0 939.0 1010.0 
8.008 1000.0 768.0 1092.0 1012.0 0.0 580.0 1196.0 836.0 1000.0 896.0 1000.0 
9.009 823.0 1278.0 883.0 1150.0 255.0 639.0 767.0 767.0 963.0 1150.0 743.0 
10.01 0.0 987.0 1138.0 975.0 1022.0 1022.0 1138.0 1138.0 1010.0 999.0 1242.0 
11.011 0.0 987.0 871.0 987.0 1150.0 883.0 883.0 1010.0 987.0 975.0 1022.0 
12.012 0.0 347.0 1102.0 1010.0 987.0 1126.0 1114.0 987.0 1022.0 347.0 859.0 
13.012 0.0 0.0 604.0 1000.0 1080.0 824.0 592.0 976.0 1080.0 0.0 872.0 
14.013 0.0 0.0 0.0 835.0 0.0 0.0 0.0 615.0 0.0 0.0 591.0 
15.014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
