time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           59.0                          61.0                          0.0                           62.0                          0.0                           63.0                          0.0                           63.0                          0.0                           
1.001                         255.0                         0.0                           0.0                           255.0                         0.0                           127.0                         127.0                         255.0                         0.0                           127.0                         
2.001                         128.0                         128.0                         256.0                         0.0                           128.0                         128.0                         0.0                           0.0                           256.0                         128.0                         
3.001                         0.0                           256.0                         256.0                         256.0                         384.0                         256.0                         128.0                         244.0                         116.0                         128.0                         
4.002                         999.0                         499.0                         883.0                         383.0                         755.0                         883.0                         1022.0                        639.0                         767.0                         883.0                         
5.003                         1266.0                        1278.0                        1254.0                        1138.0                        639.0                         1394.0                        1498.0                        1522.0                        383.0                         639.0                         
6.003                         1140.0                        1152.0                        640.0                         1000.0                        1280.0                        1244.0                        1140.0                        512.0                         1396.0                        1140.0                        
7.004                         1242.0                        1242.0                        871.0                         999.0                         975.0                         871.0                         615.0                         999.0                         999.0                         883.0                         
8.004                         360.0                         848.0                         1360.0                        604.0                         732.0                         616.0                         604.0                         1092.0                        1592.0                        848.0                         
9.005                         999.0                         1242.0                        883.0                         1114.0                        731.0                         999.0                         871.0                         615.0                         255.0                         1242.0                        
10.006                        895.0                         743.0                         859.0                         1150.0                        1662.0                        767.0                         639.0                         1278.0                        1638.0                        1010.0                        
11.006                        1140.0                        884.0                         1268.0                        896.0                         756.0                         1128.0                        1408.0                        872.0                         744.0                         1268.0                        
12.007                        1102.0                        883.0                         627.0                         1230.0                        975.0                         999.0                         1218.0                        1254.0                        615.0                         719.0                         
13.007                        464.0                         476.0                         592.0                         848.0                         732.0                         580.0                         592.0                         708.0                         860.0                         860.0                         
14.007                        0.0                           231.0                         115.0                         115.0                         115.0                         0.0                           0.0                           0.0                           243.0                         115.0                         
15.009                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.01                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
