time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           128.0                         128.0                         0.0                           128.0                         0.0                           128.0                         0.0                           128.0                         0.0                           
1.001                         256.0                         128.0                         128.0                         256.0                         128.0                         128.0                         256.0                         256.0                         128.0                         128.0                         
2.001                         384.0                         256.0                         384.0                         256.0                         256.0                         256.0                         256.0                         256.0                         384.0                         256.0                         
3.001                         384.0                         512.0                         640.0                         512.0                         640.0                         512.0                         384.0                         500.0                         500.0                         384.0                         
4.002                         1384.0                        1012.0                        1524.0                        896.0                         1396.0                        1396.0                        1408.0                        1140.0                        1268.0                        1268.0                        
5.003                         2652.0                        2292.0                        2780.0                        2036.0                        2036.0                        2792.0                        2908.0                        2664.0                        1652.0                        1908.0                        
6.003                         3792.0                        3444.0                        3420.0                        3036.0                        3316.0                        4036.0                        4048.0                        3176.0                        3048.0                        3048.0                        
7.004                         5036.0                        4688.0                        4292.0                        4036.0                        4292.0                        4908.0                        4664.0                        4176.0                        4048.0                        3932.0                        
8.004                         5396.0                        5536.0                        5652.0                        4640.0                        5024.0                        5524.0                        5268.0                        5268.0                        5640.0                        4780.0                        
9.005                         6396.0                        6780.0                        6536.0                        5756.0                        5756.0                        6524.0                        6140.0                        5884.0                        5896.0                        6024.0                        
10.006                        7292.0                        7524.0                        7396.0                        6908.0                        7420.0                        7292.0                        6780.0                        7164.0                        7536.0                        7036.0                        
11.006                        8432.0                        8408.0                        8664.0                        7804.0                        8176.0                        8420.0                        8188.0                        8036.0                        8280.0                        8304.0                        
12.007                        9536.0                        9292.0                        9292.0                        9036.0                        9152.0                        9420.0                        9408.0                        9292.0                        8896.0                        9024.0                        
13.007                        10000.0                       9768.0                        9884.0                        9884.0                        9884.0                        10000.0                       10000.0                       10000.0                       9756.0                        9884.0                        
14.008                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
15.009                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
16.01                         10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
