time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 2176.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.003 3200.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.004 3932.0 512.0 0.0 0.0 640.0 0.0 0.0 0.0 0.0 384.0 0.0 
4.004 5164.0 1536.0 256.0 0.0 1792.0 768.0 384.0 384.0 0.0 1536.0 0.0 
5.005 6164.0 2676.0 1280.0 0.0 2804.0 1792.0 1280.0 1536.0 640.0 2676.0 628.0 
6.006 6920.0 3688.0 2292.0 128.0 3920.0 2804.0 2164.0 2548.0 1792.0 3688.0 1652.0 
7.007 8176.0 4628.0 3304.0 1024.0 4500.0 3920.0 3304.0 3664.0 2932.0 4628.0 2664.0 
8.007 9176.0 5396.0 4396.0 2036.0 4500.0 4500.0 4500.0 4500.0 3932.0 5524.0 3664.0 
9.008 10000.0 6676.0 5280.0 3188.0 4756.0 5140.0 5268.0 5268.0 4896.0 6676.0 4408.0 
10.009 10000.0 7664.0 6420.0 4164.0 5780.0 6164.0 6408.0 6408.0 5908.0 7676.0 5652.0 
11.01 10000.0 8652.0 7292.0 5152.0 6932.0 7048.0 7292.0 7420.0 6896.0 8652.0 6676.0 
12.011 10000.0 9000.0 8396.0 6164.0 7920.0 8176.0 8408.0 8408.0 7920.0 9000.0 7536.0 
13.011 10000.0 9000.0 9000.0 7164.0 9000.0 9000.0 9000.0 9384.0 9000.0 9000.0 8408.0 
14.012 10000.0 9000.0 9000.0 8000.0 9000.0 9000.0 9000.0 10000.0 9000.0 9000.0 9000.0 
15.013 10000.0 9000.0 9000.0 8000.0 9000.0 9000.0 9000.0 10000.0 9000.0 9000.0 9000.0 
16.014 10000.0 9000.0 9000.0 8000.0 9000.0 9000.0 9000.0 10000.0 9000.0 9000.0 9000.0 
