time mean min max stdev confval
0 64.0 0.0 1024.0 256.0 105.6
1 128.0 0.0 2048.0 512.0 211.2
2 192.0 0.0 3072.0 768.0 316.79999999999995
3 256.0 0.0 4096.0 1024.0 422.4
4 312.5 0.0 5000.0 1250.0 515.625
5 440.5 0.0 5000.0 1264.7136171218106 521.6943670627468
6 568.5 0.0 5000.0 1371.5570713608677 565.7672919363579
7 696.5 0.0 5000.0 1551.6136116959015 640.0406148245593
8 824.5 0.0 5000.0 1782.8372144795871 735.4203509728296
9 937.5 0.0 5000.0 2015.5644370746375 831.4203302932879
10 1193.5 0.0 5000.0 1939.1274326356172 799.890065962192
11 1449.5 0.0 5000.0 1969.1015209988539 812.2543774120272
12 1641.5 0.0 5000.0 2071.931466048045 854.6717297448185
13 1954.0 0.0 5000.0 2336.6893959902613 963.8843758459827
14 2251.5 0.0 5000.0 2515.823788211991 1037.7773126374464
15 2699.5 0.0 5000.0 2143.0345463073304 884.0017503517737
16 3211.5 0.0 5000.0 1744.168722725337 719.4695981242014
17 3723.5 0.0 5000.0 1432.093758569366 590.7386754098634
18 4397.5 0.0 5000.0 1300.2751503688235 536.3634995271397
19 4751.5 1024.0 5000.0 994.0 410.025
20 4815.5 2048.0 5000.0 738.0 304.425
21 4879.5 3072.0 5000.0 482.0 198.825
22 4943.5 4096.0 5000.0 226.0 93.225
23 5000.0 5000.0 5000.0 0.0 0.0
24 5000.0 5000.0 5000.0 0.0 0.0
25 5000.0 5000.0 5000.0 0.0 0.0
