Time Mean Min Max StDev ConfidenceInterval
0 40.09090909090909 0.0 266.0 91.48820092826675 54.06607173076932
1 288.09090909090907 0.0 958.0 374.29759671829436 221.19574445116655
2 564.8181818181819 199.0 1101.0 266.3602140642698 157.40882751769632
3 604.2727272727273 238.0 897.0 223.17217161155685 131.88632540848224
4 498.0 0.0 903.0 294.5148553129366 174.04715724611688
5 680.7272727272727 300.0 1025.0 189.55637204224547 112.02065735117085
6 924.5454545454545 768.0 983.0 69.03095484833399 40.79468738706382
7 893.1818181818181 451.0 1232.0 285.6238148970839 168.79288812717806
8 946.1818181818181 391.0 1230.0 225.0132521349879 132.97433447010965
9 951.2727272727273 568.0 1088.0 143.93129674194623 85.05796086267117
10 842.3636363636364 359.0 1030.0 250.08289534763176 147.78954686304263
11 909.1818181818181 646.0 1005.0 111.07908730433302 65.64354573649648
12 989.0909090909091 832.0 1160.0 88.31019708443023 52.18799147519356
13 823.4545454545455 439.0 1070.0 260.8203840332897 154.13499717900507
14 999.2727272727273 903.0 1078.0 54.54189382317213 32.232199495186805
15 840.7272727272727 312.0 1040.0 298.2070055880951 176.22907862605544
16 911.2727272727273 399.0 1094.0 200.1369985330503 118.27340803381749
17 832.7272727272727 336.0 1160.0 265.29270284313924 156.77796870017184
18 867.1818181818181 455.0 1022.0 203.8277793539527 120.45452011800761
19 1013.7272727272727 951.0 1102.0 44.63651175683626 26.378492767047117
20 896.7272727272727 136.0 1040.0 263.37998819541735 155.64762657632454
21 827.6363636363636 384.0 1088.0 254.37895853520303 150.32835796767088
22 953.5454545454545 503.0 1094.0 173.93295469022746 102.78780770866608
23 888.5454545454545 504.0 1014.0 152.2316416756803 89.96315125907277
24 937.4545454545455 384.0 1040.0 186.9269181452279 110.46674939838063
25 850.1818181818181 104.0 1104.0 302.67270051387794 178.86813568188734
26 951.2727272727273 719.0 1086.0 122.81538251301497 72.57925298800974
27 892.3636363636364 271.0 1094.0 257.0899736385193 151.93046551325506
28 981.0909090909091 848.0 1064.0 54.408555476973554 32.15340156805644
29 944.3636363636364 815.0 1054.0 69.19865999753569 40.893794796919515
30 990.6363636363636 895.0 1054.0 40.91276751155494 24.177900543900495
31 850.3636363636364 399.0 1094.0 238.38258020554804 140.8751024721151
32 812.3636363636364 200.0 1040.0 241.36581063906823 142.6380789977392
33 925.8181818181819 455.0 1030.0 174.7837625077445 103.29060299837829
34 891.6363636363636 447.0 1046.0 216.2906714249474 127.8196186754878
35 983.2727272727273 840.0 1104.0 69.69231077972793 41.18552376665719
36 923.0 559.0 1086.0 184.56543555064692 109.07120236549402
37 992.7272727272727 952.0 1032.0 25.159852579420686 14.868522721974912
38 854.5454545454545 200.0 1048.0 268.84804765382387 158.87904321701376
39 898.1818181818181 328.0 1088.0 242.91801834438638 143.5553751330363
40 895.5454545454545 639.0 1022.0 118.90783290966465 70.27003873958523
41 916.0909090909091 0.0 1101.0 316.5266037935688 187.05526933268672
42 458.90909090909093 0.0 1080.0 423.8682471111641 250.49012681620147
43 48.0 0.0 360.0 115.09995655950527 68.01972761967329
44 0.0 0.0 0.0 0.0 0.0
45 0.0 0.0 0.0 0.0 0.0
