time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 192.0 64.0 200.0 192.0 128.0 128.0 128.0 128.0 128.0 128.0 
1.001 584.0 448.0 528.0 592.0 384.0 392.0 384.0 448.0 448.0 384.0 
2.003 1128.0 1584.0 1200.0 992.0 1320.0 984.0 984.0 1120.0 656.0 856.0 
3.108 1984.0 2120.0 1992.0 1600.0 1720.0 1840.0 1456.0 1656.0 1712.0 1640.0 
4.109 2248.0 2400.0 2320.0 2384.0 2384.0 2528.0 2504.0 2248.0 2112.0 2120.0 
5.28 3256.0 3112.0 2920.0 3056.0 3312.0 3248.0 3520.0 3184.0 3240.0 3384.0 
6.32 4312.0 4320.0 4192.0 4176.0 4192.0 4512.0 4120.0 4448.0 4368.0 4376.0 
7.365 5376.0 5520.0 5448.0 5512.0 5192.0 5312.0 5312.0 4920.0 5184.0 5520.0 
8.366 6376.0 6432.0 6512.0 6168.0 6304.0 6496.0 6048.0 6240.0 6304.0 6712.0 
9.366 7432.0 7376.0 7296.0 7448.0 7416.0 7560.0 7304.0 7496.0 7488.0 7368.0 
10.367 8112.0 8584.0 8312.0 8040.0 8376.0 8384.0 8104.0 8584.0 8384.0 8584.0 
11.369 9248.0 9312.0 8904.0 9632.0 9176.0 9440.0 9248.0 9504.0 9576.0 9448.0 
12.369 10432.0 10448.0 10368.0 10568.0 10240.0 10496.0 10424.0 10312.0 10448.0 10632.0 
13.37 11296.0 11376.0 11304.0 11176.0 11488.0 11448.0 11040.0 11232.0 11568.0 11512.0 
14.371 12440.0 12648.0 12520.0 12384.0 12576.0 12448.0 12104.0 12376.0 12304.0 12648.0 
15.371 13296.0 13576.0 13232.0 13496.0 13312.0 13560.0 13104.0 13248.0 13440.0 13432.0 
16.372 14456.0 14320.0 14448.0 14440.0 14376.0 14384.0 14448.0 14312.0 14304.0 14248.0 
17.372 15296.0 15304.0 15440.0 15448.0 15176.0 15240.0 15120.0 15376.0 15384.0 15112.0 
18.373 16184.0 16184.0 16312.0 16320.0 16240.0 16240.0 16448.0 16048.0 16240.0 16232.0 
19.374 17112.0 17232.0 17488.0 17368.0 17240.0 17496.0 17504.0 17376.0 17560.0 17240.0 
20.374 18256.0 18320.0 18512.0 18048.0 18312.0 18384.0 18576.0 18304.0 18256.0 18512.0 
21.374 19104.0 18912.0 19304.0 19424.0 19112.0 19376.0 19512.0 19304.0 19360.0 19176.0 
22.375 20368.0 20160.0 20512.0 20248.0 20504.0 20168.0 20360.0 20104.0 20368.0 20296.0 
23.375 21240.0 21048.0 21184.0 21448.0 21504.0 21584.0 21248.0 21384.0 21240.0 20984.0 
24.375 22232.0 22024.0 22360.0 22376.0 22512.0 22256.0 22560.0 22040.0 22576.0 22240.0 
25.375 23232.0 23248.0 23112.0 23304.0 23512.0 23240.0 23360.0 23040.0 23504.0 22976.0 
26.376 23984.0 24040.0 24248.0 24504.0 24760.0 24320.0 24168.0 24368.0 24248.0 24368.0 
27.377 25040.0 25432.0 25168.0 25368.0 25376.0 25368.0 25440.0 25104.0 25248.0 25296.0 
28.377 26368.0 26176.0 26176.0 26552.0 26424.0 26304.0 26368.0 26320.0 26576.0 26368.0 
29.378 27320.0 27384.0 27320.0 27512.0 27528.0 27240.0 27448.0 27248.0 27584.0 27448.0 
30.379 28696.0 28304.0 28368.0 28760.0 28376.0 28432.0 28368.0 28568.0 28704.0 28368.0 
31.38 29520.0 29384.0 29384.0 29528.0 29456.0 29384.0 29320.0 29448.0 29584.0 29304.0 
32.38 30304.0 30176.0 30376.0 30376.0 30312.0 30360.0 30296.0 30304.0 30440.0 30304.0 
33.381 31168.0 31168.0 31432.0 31616.0 31248.0 31424.0 31552.0 31176.0 31496.0 31168.0 
34.382 32624.0 32104.0 32176.0 32440.0 32728.0 32296.0 32384.0 32104.0 32440.0 31976.0 
35.382 33184.0 33416.0 33432.0 33432.0 33704.0 33304.0 33504.0 33184.0 33496.0 33432.0 
36.383 34488.0 34440.0 34240.0 34568.0 34656.0 34312.0 34376.0 34360.0 34376.0 34440.0 
37.383 35448.0 35440.0 35440.0 35768.0 35840.0 35168.0 35632.0 35568.0 35504.0 35368.0 
38.383 36648.0 36448.0 36440.0 36640.0 36520.0 36312.0 36520.0 36448.0 36240.0 36360.0 
39.383 37568.0 37304.0 37576.0 37376.0 37632.0 37240.0 37440.0 37320.0 37368.0 37632.0 
40.384 38432.0 38368.0 38640.0 38520.0 38440.0 38360.0 38112.0 38368.0 38312.0 38768.0 
41.386 39512.0 39176.0 39448.0 39512.0 39512.0 39312.0 39240.0 39696.0 39432.0 39584.0 
42.386 39984.0 39992.0 39928.0 40000.0 39992.0 39864.0 39928.0 40000.0 39864.0 39920.0 
43.386 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
44.387 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
45.387 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 40000.0 
