time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 0.005 0.0 0.01 0.01 0.0 0.005 0.0 0.0 0.0 0.0 
2.004 0.025 0.03 0.03 0.02 0.025 0.015 0.015 0.02 0.01 0.015 
3.11 0.04 0.045 0.045 0.04 0.035 0.03 0.03 0.035 0.03 0.025 
4.111 0.045 0.06 0.05 0.05 0.05 0.06 0.045 0.045 0.04 0.045 
5.281 0.075 0.065 0.065 0.07 0.07 0.07 0.08 0.07 0.065 0.075 
6.322 0.095 0.1 0.1 0.09 0.1 0.1 0.095 0.1 0.09 0.095 
7.367 0.12 0.13 0.125 0.125 0.125 0.12 0.12 0.115 0.12 0.13 
8.367 0.145 0.14 0.15 0.135 0.14 0.14 0.14 0.14 0.14 0.155 
9.368 0.165 0.17 0.16 0.175 0.155 0.165 0.165 0.165 0.16 0.165 
10.369 0.19 0.205 0.195 0.185 0.195 0.2 0.185 0.205 0.2 0.205 
11.37 0.22 0.22 0.205 0.22 0.215 0.22 0.22 0.22 0.225 0.225 
12.371 0.24 0.25 0.24 0.245 0.24 0.24 0.235 0.245 0.25 0.245 
13.372 0.26 0.27 0.265 0.265 0.26 0.275 0.26 0.26 0.27 0.275 
14.373 0.295 0.305 0.305 0.3 0.3 0.3 0.285 0.295 0.29 0.305 
15.373 0.31 0.325 0.31 0.315 0.32 0.315 0.31 0.32 0.32 0.315 
16.374 0.355 0.35 0.35 0.345 0.345 0.35 0.35 0.345 0.34 0.345 
17.374 0.36 0.365 0.37 0.375 0.365 0.365 0.37 0.37 0.375 0.365 
18.374 0.395 0.395 0.395 0.4 0.39 0.39 0.4 0.39 0.39 0.385 
19.375 0.415 0.41 0.41 0.415 0.415 0.415 0.42 0.42 0.415 0.415 
20.376 0.45 0.45 0.45 0.44 0.445 0.45 0.45 0.44 0.45 0.45 
21.376 0.46 0.46 0.465 0.46 0.465 0.47 0.475 0.465 0.46 0.465 
22.376 0.49 0.48 0.5 0.495 0.495 0.485 0.485 0.485 0.49 0.485 
23.377 0.515 0.515 0.52 0.525 0.52 0.53 0.52 0.525 0.515 0.515 
24.377 0.535 0.525 0.535 0.545 0.55 0.55 0.54 0.535 0.55 0.54 
25.377 0.56 0.57 0.565 0.565 0.575 0.565 0.56 0.56 0.57 0.56 
26.378 0.59 0.585 0.595 0.595 0.595 0.6 0.585 0.59 0.595 0.59 
27.379 0.61 0.615 0.61 0.615 0.62 0.615 0.62 0.61 0.62 0.61 
28.379 0.64 0.64 0.64 0.635 0.635 0.64 0.64 0.65 0.65 0.64 
29.38 0.675 0.675 0.675 0.675 0.685 0.665 0.675 0.67 0.68 0.675 
30.38 0.695 0.69 0.69 0.695 0.695 0.69 0.69 0.695 0.7 0.69 
31.382 0.73 0.725 0.725 0.735 0.73 0.725 0.725 0.725 0.73 0.715 
32.382 0.74 0.74 0.745 0.745 0.745 0.735 0.735 0.74 0.745 0.74 
33.383 0.76 0.76 0.765 0.76 0.77 0.76 0.76 0.765 0.765 0.76 
34.384 0.79 0.785 0.79 0.795 0.815 0.785 0.8 0.785 0.795 0.785 
35.384 0.82 0.805 0.815 0.815 0.825 0.815 0.82 0.82 0.815 0.815 
36.385 0.835 0.845 0.84 0.845 0.86 0.845 0.845 0.835 0.845 0.845 
37.385 0.875 0.87 0.87 0.875 0.88 0.86 0.87 0.87 0.87 0.865 
38.385 0.905 0.9 0.895 0.9 0.905 0.895 0.905 0.9 0.89 0.885 
39.385 0.92 0.915 0.925 0.92 0.92 0.915 0.92 0.925 0.915 0.92 
40.386 0.94 0.94 0.95 0.955 0.945 0.935 0.94 0.94 0.945 0.95 
41.387 0.975 0.965 0.975 0.975 0.975 0.97 0.965 0.97 0.965 0.98 
42.388 0.99 0.995 0.995 1.0 0.995 0.995 0.995 1.0 0.995 0.99 
43.388 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
44.389 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
45.389 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
