time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.005                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           510.0                         
3.006                         0.0                           511.0                         511.0                         0.0                           0.0                           0.0                           0.0                           511.0                         512.0                         0.0                           
4.007                         511.0                         0.0                           0.0                           0.0                           511.0                         0.0                           511.0                         0.0                           0.0                           0.0                           
5.008                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         0.0                           
6.008                         0.0                           0.0                           512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
7.009                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
8.011                         0.0                           511.0                         0.0                           0.0                           511.0                         0.0                           0.0                           511.0                         0.0                           0.0                           
9.012                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         511.0                         
10.013                        0.0                           0.0                           511.0                         511.0                         511.0                         511.0                         0.0                           0.0                           0.0                           0.0                           
11.015                        510.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.016                        511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         511.0                         0.0                           0.0                           
13.017                        0.0                           511.0                         0.0                           0.0                           0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           
14.018                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         0.0                           
15.019                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           511.0                         0.0                           0.0                           511.0                         
16.02                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.02                         512.0                         512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           512.0                         0.0                           0.0                           
18.02                         0.0                           0.0                           0.0                           512.0                         512.0                         0.0                           512.0                         0.0                           452.0                         0.0                           
19.021                        0.0                           0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           451.0                         0.0                           0.0                           
20.022                        0.0                           451.0                         0.0                           0.0                           0.0                           0.0                           451.0                         0.0                           0.0                           511.0                         
21.023                        1986.0                        0.0                           0.0                           0.0                           511.0                         511.0                         0.0                           511.0                         0.0                           511.0                         
22.023                        0.0                           0.0                           0.0                           1024.0                        512.0                         1024.0                        512.0                         0.0                           0.0                           0.0                           
23.024                        0.0                           511.0                         511.0                         1022.0                        963.0                         0.0                           0.0                           511.0                         1534.0                        1022.0                        
24.025                        1022.0                        511.0                         511.0                         511.0                         1534.0                        1022.0                        511.0                         1534.0                        511.0                         511.0                         
25.025                        512.0                         1024.0                        1988.0                        512.0                         1022.0                        1534.0                        511.0                         0.0                           0.0                           963.0                         
26.027                        0.0                           510.0                         510.0                         510.0                         511.0                         511.0                         1022.0                        1022.0                        1022.0                        0.0                           
27.028                        1534.0                        511.0                         1022.0                        0.0                           1022.0                        963.0                         511.0                         1022.0                        511.0                         1022.0                        
28.029                        511.0                         1022.0                        1022.0                        2557.0                        511.0                         1022.0                        0.0                           511.0                         1534.0                        1022.0                        
29.029                        1024.0                        1024.0                        1536.0                        1024.0                        3072.0                        1024.0                        2048.0                        2560.0                        1536.0                        1536.0                        
30.031                        510.0                         1532.0                        510.0                         1021.0                        510.0                         1021.0                        1021.0                        1021.0                        0.0                           510.0                         
31.031                        1024.0                        1024.0                        1024.0                        452.0                         1024.0                        512.0                         1024.0                        0.0                           0.0                           512.0                         
32.031                        0.0                           512.0                         2048.0                        1536.0                        0.0                           1024.0                        1024.0                        512.0                         1536.0                        1536.0                        
33.031                        2560.0                        512.0                         512.0                         512.0                         1024.0                        1536.0                        512.0                         2048.0                        2048.0                        1536.0                        
34.032                        2557.0                        3068.0                        511.0                         1534.0                        1474.0                        1534.0                        2557.0                        1474.0                        511.0                         511.0                         
35.033                        0.0                           0.0                           2557.0                        1474.0                        1986.0                        511.0                         511.0                         1534.0                        511.0                         1022.0                        
36.033                        964.0                         1024.0                        1024.0                        0.0                           0.0                           964.0                         512.0                         0.0                           1536.0                        0.0                           
37.033                        1536.0                        0.0                           1356.0                        1024.0                        964.0                         964.0                         512.0                         1024.0                        964.0                         2560.0                        
38.034                        963.0                         2557.0                        2557.0                        1986.0                        1022.0                        1534.0                        2557.0                        0.0                           451.0                         1986.0                        
39.035                        2557.0                        963.0                         511.0                         1474.0                        511.0                         1986.0                        1534.0                        2557.0                        1534.0                        0.0                           
40.036                        963.0                         1474.0                        451.0                         1926.0                        1986.0                        511.0                         451.0                         903.0                         1534.0                        1474.0                        
41.036                        452.0                         452.0                         904.0                         0.0                           452.0                         0.0                           1988.0                        0.0                           1416.0                        452.0                         
42.037                        451.0                         1414.0                        1022.0                        451.0                         511.0                         1926.0                        903.0                         1414.0                        1022.0                        1926.0                        
43.037                        1988.0                        1536.0                        512.0                         512.0                         964.0                         0.0                           1988.0                        1476.0                        512.0                         1024.0                        
44.038                        963.0                         0.0                           451.0                         2045.0                        1022.0                        1414.0                        511.0                         963.0                         511.0                         963.0                         
45.038                        0.0                           1928.0                        512.0                         0.0                           0.0                           1476.0                        964.0                         904.0                         964.0                         512.0                         
46.04                         510.0                         0.0                           1413.0                        1532.0                        510.0                         510.0                         1413.0                        510.0                         1924.0                        962.0                         
47.04                         1476.0                        452.0                         452.0                         452.0                         0.0                           1024.0                        964.0                         512.0                         512.0                         512.0                         
48.041                        963.0                         0.0                           511.0                         1474.0                        2377.0                        0.0                           0.0                           0.0                           511.0                         963.0                         
49.041                        0.0                           1476.0                        512.0                         1476.0                        1024.0                        2048.0                        1024.0                        2560.0                        2440.0                        964.0                         
