time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.007                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.008                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
4.009                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
5.009                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
6.01                          0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
7.011                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
8.013                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
9.013                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
10.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
11.016                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.018                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.019                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
14.02                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
15.021                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.022                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.022                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.022                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.025                         0.0                           
19.023                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.025                         0.025                         0.0                           
20.024                        0.0                           0.025                         0.0                           0.0                           0.0                           0.0                           0.025                         0.025                         0.025                         0.0                           
21.025                        0.025                         0.025                         0.0                           0.0                           0.0                           0.0                           0.025                         0.025                         0.025                         0.0                           
22.025                        0.025                         0.025                         0.0                           0.0                           0.0                           0.0                           0.025                         0.025                         0.025                         0.0                           
23.026                        0.025                         0.025                         0.0                           0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.0                           
24.027                        0.025                         0.025                         0.0                           0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.0                           
25.027                        0.025                         0.025                         0.025                         0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         
26.029                        0.025                         0.025                         0.025                         0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         
27.03                         0.025                         0.025                         0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
28.031                        0.025                         0.025                         0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
29.031                        0.025                         0.025                         0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
30.032                        0.025                         0.025                         0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
31.033                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
32.033                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
33.033                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
34.034                        0.025                         0.025                         0.025                         0.025                         0.05                          0.025                         0.025                         0.05                          0.025                         0.025                         
35.034                        0.025                         0.025                         0.025                         0.05                          0.075                         0.025                         0.025                         0.05                          0.025                         0.025                         
36.035                        0.05                          0.025                         0.025                         0.05                          0.075                         0.05                          0.025                         0.05                          0.025                         0.025                         
37.035                        0.05                          0.025                         0.1                           0.05                          0.1                           0.075                         0.025                         0.05                          0.05                          0.025                         
38.036                        0.075                         0.025                         0.1                           0.075                         0.1                           0.075                         0.025                         0.05                          0.075                         0.05                          
39.037                        0.075                         0.05                          0.1                           0.1                           0.1                           0.1                           0.025                         0.05                          0.075                         0.05                          
40.038                        0.1                           0.075                         0.125                         0.15                          0.125                         0.1                           0.05                          0.1                           0.075                         0.075                         
41.038                        0.125                         0.1                           0.175                         0.15                          0.15                          0.1                           0.075                         0.1                           0.125                         0.1                           
42.039                        0.15                          0.15                          0.175                         0.175                         0.15                          0.15                          0.125                         0.15                          0.125                         0.15                          
43.039                        0.175                         0.15                          0.175                         0.175                         0.175                         0.15                          0.15                          0.175                         0.125                         0.15                          
44.039                        0.2                           0.15                          0.2                           0.175                         0.175                         0.2                           0.15                          0.2                           0.125                         0.175                         
45.04                         0.2                           0.2                           0.2                           0.175                         0.175                         0.225                         0.175                         0.25                          0.15                          0.175                         
46.041                        0.2                           0.2                           0.25                          0.175                         0.175                         0.225                         0.225                         0.25                          0.2                           0.2                           
47.042                        0.225                         0.225                         0.275                         0.2                           0.175                         0.225                         0.25                          0.25                          0.2                           0.2                           
48.043                        0.25                          0.225                         0.275                         0.225                         0.25                          0.225                         0.25                          0.25                          0.2                           0.225                         
49.043                        0.25                          0.25                          0.275                         0.25                          0.25                          0.225                         0.25                          0.25                          0.25                          0.25                          
50.043                        0.25                          0.25                          0.275                         0.25                          0.25                          0.225                         0.275                         0.25                          0.275                         0.275                         
51.044                        0.25                          0.25                          0.275                         0.25                          0.25                          0.25                          0.275                         0.25                          0.275                         0.275                         
