time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 185.54545454545453 0.0 2041.0 615.3846542832156 306.15
4 46.36363636363637 0.0 510.0 153.77078573465946 76.5
5 93.0909090909091 0.0 1024.0 308.74761684762996 153.6
6 139.45454545454547 0.0 1534.0 462.51840258228935 230.1
7 139.63636363636363 0.0 1536.0 463.121425271445 230.4
8 46.36363636363637 0.0 510.0 153.77078573465946 76.5
9 92.9090909090909 0.0 1022.0 308.14459415847443 153.29999999999998
10 92.9090909090909 0.0 1022.0 308.14459415847443 153.29999999999998
11 92.9090909090909 0.0 1022.0 308.14459415847443 153.29999999999998
12 46.54545454545455 0.0 512.0 154.37380842381498 76.8
13 139.45454545454547 0.0 1534.0 462.51840258228935 230.1
14 92.9090909090909 0.0 1022.0 308.14459415847443 153.29999999999998
15 139.63636363636363 0.0 1536.0 463.121425271445 230.4
16 46.45454545454545 0.0 511.0 154.07229707923722 76.64999999999999
17 46.54545454545455 0.0 512.0 154.37380842381498 76.8
18 92.9090909090909 0.0 1022.0 308.14459415847443 153.29999999999998
19 180.72727272727272 0.0 1988.0 599.4045530205941 298.2
20 180.45454545454547 0.0 1022.0 401.702716853238 199.84457836028474
21 87.54545454545455 0.0 963.0 290.3554248283864 144.45
22 134.1818181818182 0.0 964.0 315.18052547129815 156.80033163230235
23 413.45454545454544 0.0 2048.0 716.9139925592698 356.6602080412111
24 598.8181818181819 0.0 3580.0 1041.3374878666202 518.0588591077271
25 599.6363636363636 0.0 2048.0 776.2895429834506 386.19917141288636
26 924.1818181818181 0.0 4091.0 1480.7962600021528 736.6868378083051
27 738.1818181818181 0.0 2557.0 830.5354680182922 413.18617837483384
28 831.0909090909091 0.0 2045.0 799.8019072927315 397.89642496509066
29 929.5454545454545 0.0 2557.0 937.9436404855426 466.62106949858145
30 884.3636363636364 0.0 2560.0 859.516989096466 427.6043030653456
31 511.1818181818182 0.0 2557.0 792.1542549506147 394.09176596320805
32 975.9090909090909 0.0 3068.0 869.4461978231262 432.5440220370638
33 1675.6363636363637 0.0 3072.0 1076.1969404088893 535.4012177797132
34 1160.4545454545455 0.0 2554.0 887.6251870735039 441.5879549987748
35 1254.7272727272727 511.0 3580.0 896.6391794818126 446.07235960099564
