time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 204.8 0.0 512.0 264.395663101093 137.9552623135486
4 256.0 0.0 512.0 269.8476936677017 140.79999999999998
5 358.4 0.0 512.0 247.31949646829975 129.04533156995643
6 512.0 0.0 1024.0 341.3333333333333 178.0994778206831
7 665.6 0.0 1024.0 345.57366154780306 180.311978526109
8 716.8 0.0 1024.0 357.99342017541176 186.7923081928161
9 819.2 512.0 1024.0 264.39566310109296 137.95526231354856
10 921.6 512.0 1024.0 215.87815493416136 112.63999999999999
11 1024.0 512.0 1536.0 241.35911464500822 125.93534849278814
12 1075.2 512.0 1536.0 290.6348606451439 151.6462409689076
13 1228.8 512.0 1536.0 357.99342017541176 186.7923081928161
14 1331.2 1024.0 1536.0 264.39566310109296 137.95526231354856
15 1484.8 1024.0 2048.0 290.6348606451439 151.6462409689076
16 1536.0 1024.0 2048.0 341.3333333333333 178.0994778206831
17 1587.2 1024.0 2048.0 377.7867711347824 197.11999999999998
18 1689.6 1024.0 2048.0 345.57366154780306 180.311978526109
19 1888.4 1536.0 2500.0 333.0262585576232 173.76504711822798
20 2087.2 1536.0 2560.0 362.0426003172064 188.90507245704123
21 2183.6 1536.0 2560.0 325.46145018351336 169.81791307161913
22 2331.2 1536.0 3524.0 528.4940449575147 275.7554104636933
23 2786.0 2048.0 3524.0 481.15878644973094 251.05701742831246
24 3445.6 3012.0 4096.0 470.06458185137825 245.26832979412563
25 4105.2 3524.0 5120.0 527.7341081348532 275.3588938095154
26 5123.2 4548.0 6084.0 521.6888813161431 272.2046406658049
27 5936.4 4548.0 7108.0 839.2683586182537 437.90993092187347
28 6852.0 5572.0 7620.0 809.5430810031052 422.4
29 7876.0 6084.0 10180.0 1327.4751305475452 692.6444167103348
30 8848.8 7108.0 10180.0 1000.9858251854629 522.2901936663179
31 9412.0 7620.0 10692.0 1002.4396906215023 523.0487854875489
32 10487.2 8132.0 11716.0 1084.7743032026933 566.0089949815284
33 12330.4 10692.0 14276.0 1126.9170530453625 587.9980625818421
34 13610.4 12228.0 15300.0 1053.4433697799486 549.6612716937586
35 14992.8 13764.0 16324.0 940.9910614760258 490.98637700042144
36 15550.0 13764.0 17348.0 1026.2843443975726 535.4903491193842
