time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 57.0 58.0 0.0 0.0 58.0 60.0 0.0 63.0 63.0 0.0 
1.001 0.0 127.0 255.0 127.0 0.0 0.0 127.0 127.0 127.0 127.0 
2.002 127.0 0.0 127.0 127.0 255.0 255.0 127.0 0.0 0.0 127.0 
3.003 0.0 255.0 127.0 127.0 127.0 0.0 127.0 0.0 127.0 127.0 
4.005 127.0 127.0 0.0 127.0 127.0 127.0 127.0 127.0 127.0 0.0 
5.005 0.0 128.0 128.0 0.0 256.0 0.0 0.0 256.0 0.0 128.0 
6.006 127.0 0.0 127.0 0.0 0.0 127.0 0.0 0.0 255.0 127.0 
7.007 0.0 127.0 255.0 127.0 127.0 127.0 255.0 127.0 0.0 127.0 
8.008 0.0 0.0 0.0 127.0 255.0 255.0 127.0 127.0 127.0 0.0 
9.008 128.0 128.0 0.0 128.0 128.0 128.0 128.0 0.0 0.0 0.0 
10.009 255.0 0.0 255.0 0.0 0.0 0.0 127.0 255.0 127.0 127.0 
11.01 0.0 255.0 0.0 0.0 0.0 0.0 127.0 128.0 256.0 0.0 
12.011 127.0 0.0 255.0 127.0 127.0 127.0 127.0 0.0 127.0 127.0 
13.012 255.0 0.0 0.0 0.0 127.0 0.0 127.0 0.0 383.0 255.0 
14.013 0.0 0.0 127.0 127.0 0.0 127.0 0.0 127.0 127.0 127.0 
15.013 384.0 128.0 0.0 128.0 256.0 0.0 256.0 128.0 0.0 0.0 
16.014 0.0 127.0 255.0 0.0 0.0 0.0 0.0 0.0 127.0 127.0 
17.015 127.0 127.0 0.0 127.0 255.0 255.0 127.0 127.0 0.0 0.0 
18.016 0.0 127.0 0.0 127.0 0.0 0.0 383.0 127.0 383.0 0.0 
19.016 128.0 128.0 128.0 0.0 128.0 0.0 0.0 128.0 128.0 0.0 
20.017 127.0 0.0 127.0 255.0 0.0 383.0 127.0 0.0 0.0 255.0 
21.018 0.0 0.0 127.0 127.0 0.0 0.0 127.0 0.0 127.0 127.0 
22.019 127.0 255.0 127.0 0.0 127.0 127.0 255.0 127.0 127.0 0.0 
23.02 383.0 127.0 127.0 0.0 0.0 255.0 0.0 127.0 0.0 0.0 
24.02 128.0 128.0 128.0 128.0 128.0 0.0 0.0 0.0 128.0 128.0 
25.021 0.0 0.0 0.0 0.0 127.0 255.0 255.0 127.0 255.0 127.0 
26.022 127.0 127.0 127.0 127.0 127.0 0.0 0.0 127.0 0.0 0.0 
27.022 128.0 128.0 0.0 128.0 0.0 128.0 128.0 128.0 128.0 256.0 
28.022 0.0 0.0 128.0 127.0 0.0 255.0 0.0 383.0 127.0 0.0 
29.024 127.0 127.0 127.0 0.0 127.0 127.0 0.0 127.0 127.0 127.0 
30.025 255.0 127.0 0.0 127.0 0.0 127.0 255.0 0.0 127.0 0.0 
31.026 0.0 127.0 0.0 127.0 127.0 0.0 0.0 255.0 0.0 127.0 
