time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.009 0.035 0.025 0.015 0.015 0.01 0.01 0.02 0.01 0.01 0.015 
2.01 0.05 0.025 0.04 0.03 0.04 0.045 0.045 0.035 0.04 0.04 
3.013 0.065 0.06 0.075 0.065 0.055 0.065 0.07 0.065 0.07 0.065 
4.014 0.11 0.095 0.105 0.095 0.09 0.1 0.105 0.09 0.09 0.1 
5.016 0.13 0.125 0.135 0.125 0.12 0.12 0.135 0.11 0.125 0.13 
6.017 0.165 0.15 0.17 0.14 0.145 0.15 0.16 0.135 0.145 0.155 
7.017 0.2 0.18 0.195 0.185 0.175 0.18 0.2 0.17 0.19 0.185 
8.018 0.235 0.21 0.235 0.205 0.215 0.205 0.23 0.19 0.2 0.205 
9.019 0.255 0.24 0.27 0.24 0.23 0.235 0.255 0.225 0.225 0.235 
10.019 0.285 0.26 0.31 0.275 0.27 0.26 0.285 0.255 0.265 0.28 
11.02 0.315 0.305 0.325 0.3 0.305 0.295 0.315 0.28 0.28 0.285 
12.021 0.34 0.32 0.365 0.33 0.345 0.325 0.345 0.33 0.325 0.325 
13.021 0.38 0.36 0.39 0.355 0.36 0.35 0.37 0.35 0.35 0.35 
14.022 0.39 0.39 0.425 0.4 0.4 0.39 0.405 0.38 0.38 0.37 
15.022 0.415 0.405 0.45 0.43 0.425 0.42 0.435 0.42 0.41 0.405 
16.023 0.445 0.445 0.49 0.46 0.44 0.455 0.455 0.435 0.43 0.43 
17.023 0.465 0.47 0.51 0.485 0.495 0.49 0.49 0.48 0.475 0.465 
18.024 0.5 0.5 0.545 0.515 0.51 0.515 0.51 0.5 0.485 0.495 
19.024 0.535 0.545 0.585 0.55 0.55 0.535 0.55 0.53 0.51 0.525 
20.026 0.565 0.565 0.61 0.585 0.585 0.57 0.595 0.57 0.56 0.555 
21.026 0.6 0.6 0.635 0.6 0.605 0.595 0.61 0.58 0.575 0.57 
22.028 0.62 0.63 0.66 0.64 0.64 0.62 0.645 0.61 0.6 0.605 
23.028 0.66 0.665 0.685 0.65 0.65 0.635 0.665 0.64 0.62 0.625 
24.028 0.675 0.695 0.71 0.68 0.68 0.66 0.705 0.66 0.64 0.635 
25.029 0.69 0.715 0.72 0.71 0.695 0.69 0.73 0.69 0.68 0.68 
26.029 0.72 0.73 0.755 0.745 0.72 0.7 0.75 0.7 0.685 0.69 
27.029 0.745 0.755 0.79 0.77 0.755 0.74 0.77 0.745 0.725 0.73 
28.03 0.765 0.79 0.805 0.79 0.77 0.745 0.8 0.75 0.75 0.745 
29.03 0.805 0.825 0.84 0.82 0.79 0.77 0.835 0.78 0.78 0.765 
30.031 0.81 0.845 0.865 0.845 0.82 0.8 0.855 0.815 0.795 0.805 
31.032 0.85 0.87 0.89 0.855 0.835 0.82 0.88 0.825 0.81 0.815 
32.033 0.87 0.895 0.92 0.905 0.86 0.845 0.9 0.86 0.855 0.845 
33.033 0.91 0.92 0.955 0.915 0.885 0.865 0.92 0.87 0.87 0.87 
34.033 0.93 0.955 0.97 0.95 0.92 0.895 0.955 0.895 0.885 0.9 
35.034 0.955 0.975 0.985 0.965 0.945 0.93 0.97 0.92 0.935 0.94 
36.035 0.99 1.0 0.995 0.985 0.98 0.97 0.995 0.97 0.97 0.975 
37.036 1.0 1.0 0.995 0.995 1.0 1.0 1.0 1.0 0.995 1.0 
38.037 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
39.037 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
40.037 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
