time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 199.0 0.0 0.0 199.0 653.0 581.0 0.0 398.0 454.0 0.0 
2.008 908.0 836.0 908.0 924.0 868.0 1139.0 454.0 326.0 908.0 764.0 
3.01 998.0 998.0 1069.0 1053.0 1125.0 910.0 982.0 1125.0 1013.0 1157.0 
4.011 999.0 1086.0 1014.0 1054.0 911.0 1086.0 927.0 999.0 1070.0 983.0 
5.013 1125.0 982.0 838.0 814.0 870.0 854.0 1085.0 870.0 982.0 926.0 
6.014 999.0 999.0 983.0 1166.0 1126.0 1110.0 999.0 1054.0 999.0 1142.0 
7.014 744.0 1056.0 1088.0 960.0 1144.0 888.0 928.0 1072.0 1000.0 984.0 
8.015 1254.0 999.0 855.0 983.0 999.0 1126.0 1054.0 999.0 943.0 743.0 
9.015 872.0 872.0 1216.0 1016.0 1016.0 944.0 1000.0 1000.0 1040.0 1184.0 
10.016 1070.0 671.0 855.0 983.0 999.0 1054.0 943.0 927.0 959.0 887.0 
11.016 1040.0 1200.0 1072.0 1072.0 984.0 984.0 872.0 1056.0 1056.0 1200.0 
12.017 1014.0 999.0 1014.0 943.0 927.0 959.0 1110.0 999.0 1054.0 967.0 
13.018 983.0 983.0 1022.0 983.0 999.0 1054.0 943.0 999.0 959.0 959.0 
14.019 1014.0 959.0 1030.0 999.0 999.0 999.0 1142.0 999.0 911.0 1038.0 
15.019 1000.0 984.0 984.0 944.0 872.0 928.0 928.0 928.0 1088.0 960.0 
16.02 999.0 1054.0 1014.0 1110.0 1182.0 999.0 999.0 1070.0 1038.0 1054.0 
17.02 888.0 1000.0 984.0 944.0 1016.0 1000.0 1112.0 928.0 1000.0 1016.0 
18.021 983.0 999.0 999.0 1070.0 983.0 1070.0 959.0 999.0 871.0 911.0 
19.022 1126.0 1014.0 943.0 943.0 1014.0 983.0 983.0 1126.0 1054.0 999.0 
20.022 944.0 928.0 1072.0 1040.0 928.0 944.0 1056.0 944.0 1032.0 1016.0 
21.023 1054.0 1054.0 999.0 959.0 1070.0 1070.0 999.0 871.0 1038.0 1054.0 
22.023 816.0 832.0 928.0 1056.0 944.0 856.0 960.0 1128.0 944.0 1000.0 
23.023 1112.0 1184.0 1056.0 984.0 856.0 1088.0 984.0 872.0 816.0 944.0 
24.023 1072.0 1000.0 872.0 1016.0 1200.0 1056.0 944.0 1184.0 1184.0 856.0 
25.024 999.0 927.0 1126.0 799.0 999.0 943.0 1054.0 943.0 999.0 1142.0 
26.024 1000.0 1056.0 944.0 1144.0 928.0 984.0 1000.0 1056.0 1000.0 1072.0 
27.025 999.0 959.0 855.0 871.0 1070.0 1070.0 887.0 887.0 999.0 967.0 
28.026 983.0 983.0 1142.0 1182.0 999.0 927.0 1094.0 983.0 943.0 959.0 
29.026 1016.0 1056.0 928.0 872.0 944.0 1072.0 944.0 1128.0 1112.0 984.0 
30.026 944.0 944.0 1000.0 1072.0 1000.0 1000.0 1072.0 816.0 1000.0 1016.0 
31.027 1054.0 1054.0 1126.0 999.0 927.0 999.0 983.0 1182.0 887.0 1070.0 
32.027 944.0 888.0 944.0 656.0 1128.0 1000.0 1016.0 816.0 1056.0 912.0 
33.028 855.0 1110.0 711.0 1126.0 999.0 999.0 1014.0 999.0 871.0 1014.0 
34.028 1128.0 960.0 1016.0 1000.0 872.0 1000.0 928.0 1056.0 1056.0 1056.0 
35.029 1014.0 1054.0 1070.0 871.0 1054.0 1014.0 1070.0 1070.0 1070.0 959.0 
36.03 999.0 999.0 999.0 1142.0 1086.0 999.0 999.0 1014.0 943.0 1054.0 
37.031 815.0 1014.0 687.0 1014.0 671.0 871.0 999.0 943.0 1014.0 815.0 
38.032 0.0 71.0 0.0 0.0 0.0 0.0 143.0 0.0 199.0 0.0 
39.032 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
40.033 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
