time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 267.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.003 1148.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.003 1152.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.004 859.0 639.0 0.0 511.0 0.0 0.0 0.0 0.0 511.0 0.0 0.0 
4.004 1116.0 1152.0 0.0 1024.0 768.0 0.0 256.0 0.0 1280.0 0.0 384.0 
5.005 975.0 1126.0 0.0 1138.0 1022.0 1022.0 1022.0 383.0 1010.0 255.0 1150.0 
6.005 884.0 1012.0 384.0 1012.0 1128.0 1012.0 1012.0 896.0 1116.0 1024.0 1140.0 
7.006 1138.0 963.0 1150.0 811.0 999.0 1138.0 1138.0 1126.0 579.0 1010.0 1010.0 
8.007 871.0 1010.0 1150.0 0.0 579.0 987.0 1066.0 1010.0 0.0 1010.0 811.0 
9.007 1208.0 1012.0 976.0 896.0 896.0 976.0 512.0 872.0 256.0 976.0 256.0 
10.008 0.0 871.0 835.0 1266.0 1266.0 767.0 1150.0 1102.0 1022.0 999.0 1022.0 
11.009 0.0 1137.0 0.0 1021.0 1009.0 1253.0 998.0 1021.0 1149.0 1125.0 1009.0 
12.01 0.0 1000.0 500.0 964.0 976.0 1000.0 884.0 756.0 1000.0 1000.0 1140.0 
13.011 0.0 987.0 0.0 347.0 347.0 835.0 951.0 1230.0 1066.0 1090.0 1066.0 
14.012 0.0 975.0 0.0 0.0 0.0 0.0 0.0 1090.0 499.0 0.0 0.0 
15.012 0.0 604.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
